station_id,station_name,as_of,status_updated_at,status_observed_at,status_age_minutes,observation_age_minutes,freshness_flag,lat,lng,total_chargers,available_count,observed_count,observation_coverage,observed_available,static_candidate_ready,recheck_required,availability_guaranteed,data_quality_flags,request_vehicle_model,request_current_soc_percent,request_eta_minutes,request_route_distance_km,arrival_soc_percent,soc_risk_level,is_operating_now,schema_version
PW012509,수목원풍경그린,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:34:19.999999998+00:00,2026-07-28 06:42:04.000000002+00:00,69.38822236666667,61.65488903333333,CHECK_REQUIRED,35.801548543,128.53513255,4,2,3,0.75,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012510,시지대백신화창신맨션,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:41:58.999999998+00:00,2026-07-28 05:51:36+00:00,121.73822236666666,112.1215557,CHECK_REQUIRED,35.837675994,128.70441776,5,4,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012607,명곡미래빌3단지입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 21:59:13.999999998+00:00,2026-07-27 22:09:07.000000002+00:00,584.4882223666666,574.6048890333333,CHECK_REQUIRED,35.796977027,128.49523276,5,5,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012619,성서동서화성타운,2026-07-28T16:43:43.293342+09:00,2026-07-26 23:29:10.999999998+00:00,2026-07-26 23:33:27+00:00,1934.5382223666668,1930.2715557,CHECK_REQUIRED,35.855687958,128.51219969,5,2,2,0.4,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012658,상인장미3단지입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-21 03:29:10.999999998+00:00,2026-07-21 03:31:28.000000002+00:00,10334.538222366666,10332.254889033333,CHECK_REQUIRED,35.807714336,128.55212287,3,0,1,0.3333333333333333,False,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012841,대구역유림노르웨이숲아파트 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 14:40:18+00:00,2026-07-27 14:46:22.000000002+00:00,1023.4215557,1017.3548890333332,CHECK_REQUIRED,35.877197234,128.59271865,5,1,1,0.2,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012845,죽곡푸르지오1단지 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 01:50:16.999999998+00:00,2026-07-27 01:53:45+00:00,1793.4382223666669,1789.9715557000002,CHECK_REQUIRED,35.856809712,128.46861273,5,1,3,0.6,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012853,범어숲화성파크드림S,2026-07-28T16:43:43.293342+09:00,2026-07-28 04:42:19.000000002+00:00,2026-07-28 04:51:13.000000002+00:00,181.40488903333332,172.50488903333334,CHECK_REQUIRED,35.864528852,128.62776119,5,4,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012854,봉산뜨란채입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-26 01:43:13.999999998+00:00,2026-07-26 01:48:19.000000002+00:00,3240.4882223666664,3235.4048890333333,CHECK_REQUIRED,35.86286664,128.59675582,5,3,4,0.8,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
PW012856,대구종합유통단지 전기조명관사업협동조합,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:00:25.000000002+00:00,2026-07-28 07:02:10.000000003+00:00,43.30488903333333,41.55488903333333,CHECK_REQUIRED,35.90569603,128.60827515,5,2,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012929,태왕아너스클럽 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 00:34:28.000000002+00:00,2026-07-28 00:39:42+00:00,429.25488903333337,424.0215557,CHECK_REQUIRED,35.860456814,128.60953628,4,3,4,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012935,화정골든타운,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:14:22.999999998+00:00,2026-07-28 07:22:13.000000002+00:00,29.338222366666667,21.50488903333333,CHECK_REQUIRED,35.895417844,128.5189166,1,0,1,1.0,False,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012977,송현제림입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 12:41:22.999999998+00:00,2026-07-27 12:46:07.999999998+00:00,1142.3382223666667,1137.5882223666667,CHECK_REQUIRED,35.83411657,128.5508042,5,1,2,0.4,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW012998,대구신서혁신LH14단지관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:18:37.999999998+00:00,2026-07-28 05:21:16.000000002+00:00,145.08822236666668,142.45488903333336,CHECK_REQUIRED,35.882845779,128.75235006,3,1,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013000,산격2차청구맨션,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.890499471,128.60225957,4,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013007,월배2차아이파크,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.819460387,128.51371016,5,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013036,대원사(민수),2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.954445652,128.56396725,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013127,메트로팔레스3단지관리사무소22,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:24:34.999999999+00:00,2026-07-28 07:32:16.999999998+00:00,19.138222366666664,11.438222366666668,CHECK_REQUIRED,35.869574,128.6386069,19,15,19,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013146,각산푸르지오1단지입주자대표회의22,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:35:33+00:00,2026-07-28 03:40:49.000000002+00:00,248.17155570000003,242.90488903333332,CHECK_REQUIRED,35.875523,128.7178668,3,1,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013147,사월화성파크드림1단지 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:06:48+00:00,2026-07-28 05:11:15+00:00,156.92155570000003,152.4715557,CHECK_REQUIRED,35.8362121,128.7170297,6,5,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013148,대구월배2차IPARK,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:57:37.999999998+00:00,2026-07-28 06:01:37.000000002+00:00,106.08822236666668,102.10488903333334,CHECK_REQUIRED,35.8194604,128.5137102,28,19,23,0.8214285714285714,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013150,하나타운입주자대표회의22,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:47:42+00:00,2026-07-28 05:51:36+00:00,116.0215557,112.1215557,CHECK_REQUIRED,35.8435392,128.705253,11,8,11,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013152,메트로팔레스2단지 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:00:46.000000002+00:00,2026-07-28 07:02:10.000000003+00:00,42.95488903333333,41.55488903333333,CHECK_REQUIRED,35.8686503,128.6354933,19,15,18,0.9473684210526315,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013155,극동스타클래스남산 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 04:08:22.000000002+00:00,2026-07-28 04:11:09+00:00,215.3548890333333,212.5715557,CHECK_REQUIRED,35.8592603,128.5833652,6,5,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013157,삼정그린빌입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:24:52.999999998+00:00,2026-07-28 07:32:16.999999998+00:00,18.838222366666667,11.438222366666668,CHECK_REQUIRED,35.8541483,128.5543576,23,16,22,0.9565217391304348,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013158,두산위브더제니스입주자대표회의(대구),2026-07-28T16:43:43.293342+09:00,2026-07-28 06:49:40.999999998+00:00,2026-07-28 06:52:09+00:00,54.038222366666666,51.5715557,CHECK_REQUIRED,35.860989246,128.62826799,6,4,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013163,침산한라스카이빌 입주자대표회의,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8860992,128.5912751,7,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013164,혁신도시서한E스테이아파트,2026-07-28T16:43:43.293342+09:00,2026-07-27 23:20:28.999999998+00:00,2026-07-27 23:29:24+00:00,503.23822236666666,494.3215557,CHECK_REQUIRED,35.8744611,128.7522539,6,5,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013165,진천대동맨션 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:10:28.999999998+00:00,2026-07-27 22:19:09+00:00,573.2382223666666,564.5715557,CHECK_REQUIRED,35.8096217,128.5202726,2,1,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013167,이(E)편한세상 대구금호아파트 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 04:36:36+00:00,2026-07-28 04:41:12.000000001+00:00,187.1215557,182.5215557,CHECK_REQUIRED,35.9010412,128.5088728,8,7,8,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013168,대구위브더제니스상가관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:05:31.000000002+00:00,2026-07-28 07:12:12.000000001+00:00,38.20488903333333,31.5215557,CHECK_REQUIRED,35.8609892,128.628268,13,11,12,0.9230769230769231,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013174,신서화성파크드림 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:00:46.000000002+00:00,2026-07-28 07:02:10.000000003+00:00,42.95488903333333,41.55488903333333,CHECK_REQUIRED,35.8741165,128.723356,15,9,15,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013178,월촌화성타운입주자대표회의22,2026-07-28T16:43:43.293342+09:00,2026-07-18 07:00:12.000000001+00:00,2026-07-18 07:05:46.999999998+00:00,14443.5215557,14437.938222366667,CHECK_REQUIRED,35.8185146,128.5474369,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013179,시지반도유보라아파트입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:19:40.999999998+00:00,2026-07-28 06:21:39+00:00,84.03822236666666,82.0715557,CHECK_REQUIRED,35.8357812,128.7119066,8,5,8,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013180,상록아이투빌아파트,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:10:34.000000002+00:00,2026-07-28 07:12:12.000000001+00:00,33.15488903333333,31.5215557,CHECK_REQUIRED,35.8651768,128.721814,3,3,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013181,두산위브2001 입주자 대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 23:21:10.000000003+00:00,2026-07-27 23:29:24+00:00,502.5548890333333,494.3215557,CHECK_REQUIRED,35.8981896,128.543602,12,7,7,0.5833333333333334,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013184,대구연경LH천년나무2단지,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:36:10.999999998+00:00,2026-07-28 03:40:49.000000002+00:00,247.53822236666667,242.90488903333332,CHECK_REQUIRED,35.9472345,128.6277654,3,2,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013201,범어청구하이츠,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:13:58.000000002+00:00,2026-07-28 06:21:39+00:00,89.75488903333333,82.0715557,CHECK_REQUIRED,35.8535726,128.6407011,5,1,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013213,대구테크노폴리스 호반베르디움 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:43:04.999999998+00:00,2026-07-28 05:51:36+00:00,120.63822236666668,112.1215557,CHECK_REQUIRED,35.6947831,128.4672559,11,9,10,0.9090909090909091,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013214,성서주공7단지입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 00:02:15+00:00,2026-07-28 00:09:37.999999998+00:00,461.4715557,454.0882223666667,CHECK_REQUIRED,35.852621,128.5176316,6,4,4,0.6666666666666666,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013216,율하휴먼시아8단지아파트 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:45:04.999999998+00:00,2026-07-28 06:52:09+00:00,58.63822236666667,51.5715557,CHECK_REQUIRED,35.864287,128.699203,7,6,7,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013217,진흥더블파크입주자대표회의(대구),2026-07-28T16:43:43.293342+09:00,2026-07-27 21:29:12.000000001+00:00,2026-07-27 21:39:04.000000002+00:00,614.5215556999999,604.6548890333332,CHECK_REQUIRED,35.8731223,128.500864,6,5,5,0.8333333333333334,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013218,수성대백인터빌아파트 관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-27 08:37:10.000000003+00:00,2026-07-27 08:45:09+00:00,1386.5548890333334,1378.5715557,CHECK_REQUIRED,35.8561493,128.6134495,4,1,2,0.5,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013219,복현명문세가1단지 관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-27 20:17:13.999999998+00:00,2026-07-27 20:18:52.999999998+00:00,686.4882223666666,684.8382223666666,CHECK_REQUIRED,35.898501353,128.62244803,6,5,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013220,복현명문세가2단지관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:57:55.000000002+00:00,2026-07-28 06:01:37.000000002+00:00,105.80488903333334,102.10488903333334,CHECK_REQUIRED,35.8975297,128.6247378,9,7,8,0.8888888888888888,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013221,월성E편한세상입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:54:55.000000002+00:00,2026-07-28 07:02:10.000000003+00:00,48.80488903333333,41.55488903333333,CHECK_REQUIRED,35.8246505,128.5291156,29,20,29,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013224,장원맨션아파트(SP),2026-07-28T16:43:43.293342+09:00,2026-07-28 07:19:39+00:00,2026-07-28 07:22:13.000000002+00:00,24.0715557,21.50488903333333,CHECK_REQUIRED,35.8510073,128.6394323,3,2,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013296,대곡강산타운입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:05:40.999999998+00:00,2026-07-28 07:12:12.000000001+00:00,38.038222366666666,31.5215557,CHECK_REQUIRED,35.8054391,128.5358911,17,12,17,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013298,주공나래마을입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:54:57+00:00,2026-07-28 07:02:10.000000003+00:00,48.7715557,41.55488903333333,CHECK_REQUIRED,35.8077797,128.5301191,23,16,22,0.9565217391304348,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013300,대곡역래미안 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 00:56:13.999999998+00:00,2026-07-28 00:59:46.000000002+00:00,407.48822236666666,403.95488903333336,CHECK_REQUIRED,35.8124519,128.506871,23,13,19,0.8260869565217391,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013303,성서주공5단지아파트입주자대표회의22,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8573446,128.5205873,12,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013304,팔공3차보성타운입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 02:32:22.000000002+00:00,2026-07-27 02:33:49.000000002+00:00,1751.3548890333334,1749.9048890333331,CHECK_REQUIRED,35.9405484,128.6356644,8,1,1,0.125,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013312,우방송현하이츠관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-27 21:45:15+00:00,2026-07-27 21:49:04.999999998+00:00,598.4715557,594.6382223666666,CHECK_REQUIRED,35.824327379,128.54228551,13,2,2,0.15384615384615385,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013317,동대구우방아이유쉘 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:35:06+00:00,2026-07-28 06:42:04.000000002+00:00,68.6215557,61.65488903333333,CHECK_REQUIRED,35.8805508,128.617245,11,4,8,0.7272727272727273,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013344,용산롯데캐슬그랜드 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:35:07.000000002+00:00,2026-07-28 06:42:04.000000002+00:00,68.60488903333334,61.65488903333333,CHECK_REQUIRED,35.8500186,128.5262418,30,16,23,0.7666666666666667,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013354,청남타운 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 07:52:27+00:00,2026-07-27 07:55:01.999999998+00:00,1431.2715557,1428.6882223666669,CHECK_REQUIRED,35.8540656,128.5003966,6,2,3,0.5,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013355,성서삼성한국형아파트입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:14:51+00:00,2026-07-28 07:22:13.000000002+00:00,28.8715557,21.50488903333333,CHECK_REQUIRED,35.8500252,128.4788716,36,22,30,0.8333333333333334,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013381,대구금호스타힐스엔에이치에프6단지 관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:21:25.999999998+00:00,2026-07-28 03:30:43.000000002+00:00,262.2882223666667,253.0048890333333,CHECK_REQUIRED,35.901219334,128.51240772,12,8,11,0.9166666666666666,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013384,수성대림E편한세상 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:35:19.999999998+00:00,2026-07-28 06:42:04.000000002+00:00,68.38822236666667,61.65488903333333,CHECK_REQUIRED,35.86456291,128.61488386,13,11,12,0.9230769230769231,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013454,침산1차푸르지오22,2026-07-28T16:43:43.293342+09:00,2026-07-28 02:04:25.999999998+00:00,2026-07-28 02:09:58.000000002+00:00,339.2882223666667,333.75488903333337,CHECK_REQUIRED,35.8856299,128.5868914,21,18,21,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013458,가람마을2단지 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:05:55.999999998+00:00,2026-07-28 07:12:12.000000001+00:00,37.788222366666666,31.5215557,CHECK_REQUIRED,35.8066597,128.5408088,12,7,12,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013508,지산협화맨션입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 00:56:27+00:00,2026-07-28 00:59:46.000000002+00:00,407.2715557,403.95488903333336,CHECK_REQUIRED,35.820803,128.6356651,10,5,6,0.6,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013516,안심역코오롱하늘채 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:40:13.999999998+00:00,2026-07-28 06:42:04.000000002+00:00,63.48822236666667,61.65488903333333,CHECK_REQUIRED,35.8666143,128.7331343,9,5,9,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013517,율하뜨란채관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:14:19.000000002+00:00,2026-07-28 06:21:39+00:00,89.40488903333333,82.0715557,CHECK_REQUIRED,35.8659449,128.7011,6,5,6,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013525,수성하이츠 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:30:03+00:00,2026-07-28 07:32:16.999999998+00:00,13.6715557,11.438222366666668,AGING,35.8611615,128.6132923,7,3,7,1.0,True,False,False,False,AGING|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013527,매천센트럴파크입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:25:33+00:00,2026-07-28 05:31:34.000000002+00:00,138.17155570000003,132.15488903333332,CHECK_REQUIRED,35.9083476,128.5442262,14,11,14,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013530,명곡미래빌4단지입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-26 11:13:40.999999998+00:00,2026-07-26 11:19:40.000000002+00:00,2670.0382223666666,2664.054889033333,CHECK_REQUIRED,35.7986944,128.5004962,5,2,3,0.6,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013546,대봉화성파크드림,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:41:42+00:00,2026-07-28 03:50:55.999999998+00:00,242.0215557,232.78822236666667,CHECK_REQUIRED,35.8567225,128.5987129,7,5,7,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013551,조광페인트-대구영업소(민수),2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.896913721,128.57770446,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013555,동백맨션입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:39:46.999999998+00:00,2026-07-27 22:49:16.999999998+00:00,543.9382223666667,534.4382223666667,CHECK_REQUIRED,35.8146812,128.5308125,6,3,3,0.5,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013558,진달래1차아파트입주자대표회,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:59:40.000000002+00:00,2026-07-27 23:09:19.999999998+00:00,524.0548890333333,514.3882223666667,CHECK_REQUIRED,35.8656861,128.5506639,4,3,4,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013567,복현푸르지오 입주자대표회의,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:09:18+00:00,2026-07-28 06:11:37.999999998+00:00,94.4215557,92.08822236666668,CHECK_REQUIRED,35.892589016,128.627348,9,6,6,0.6666666666666666,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013572,시지푸르지오22,2026-07-28T16:43:43.293342+09:00,2026-07-28 02:24:39+00:00,2026-07-28 02:30:07.999999998+00:00,319.07155570000003,313.5882223666667,CHECK_REQUIRED,35.8379447,128.7183647,4,4,4,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013575,효성타운관리사무소22,2026-07-28T16:43:43.293342+09:00,2026-07-28 04:25:49.999999998+00:00,2026-07-28 04:31:10.999999998+00:00,197.88822236666667,192.53822236666667,CHECK_REQUIRED,35.8752172,128.7135679,3,2,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013577,한국보훈복지의료공단대구보훈병원,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:30:13.000000002+00:00,2026-07-28 07:32:16.999999998+00:00,13.504889033333336,11.438222366666668,AGING,35.802828875,128.5517122,9,4,6,0.6666666666666666,True,False,False,False,AGING|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
PW013585,대현E-편한세상관리사무소,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8820845,128.6029688,9,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
PW013587,대구연경천년나무1단지 관리소22,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:10:40.000000002+00:00,2026-07-28 03:20:36+00:00,273.0548890333333,263.1215557,CHECK_REQUIRED,35.9408428,128.6218468,4,4,4,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
