statId,statNm,lat,lng,available_count,total_chargers,availability_ratio_observed,reliability_grade,reliability_grade_effective,observation_age_minutes,as_of_ts,recommend_public_default,parking_is_mock,traffic_is_mock
PI530316,대구시 서구 쉐보레서대구서비스센터,35.866306494,128.53794554,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,21509.63333333333,2026-08-09T07:23:21+09:00,True,False,False
PI530318,대구시 남구 대구가톨릭의과대학병원,35.8441875,128.5658232,4,6,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,1085.45,2026-08-09T07:23:21+09:00,True,False,False
PI530319,대구시 수성구 시지청솔타운아파트,35.837280847,128.7047163,2,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1235.6166666666666,2026-08-09T07:23:21+09:00,True,False,False
PI530322,대구시 북구 대현뜨란채,35.8804768,128.6050351,3,6,0.5,CHECK_REQUIRED,CHECK_REQUIRED,180.1833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI530326,대구시 동구 디앤에스,35.9794085,128.6282096,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,10630.5,2026-08-09T07:23:21+09:00,True,False,False
PI530327,대구시 동구 에스앤비,35.9794463,128.6285368,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,9775.383333333331,2026-08-09T07:23:21+09:00,True,False,False
PI530328,대구시 달서구 달서소방서,35.831059573,128.53473215,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,6835.883333333333,2026-08-09T07:23:21+09:00,True,False,False
PI530330,대구시 북구 케이티산격빌딩,35.9029593,128.6042373,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,8029.633333333333,2026-08-09T07:23:21+09:00,True,False,False
PI530331,대구 남구 케이티봉덕빌딩,35.8452922,128.5975476,3,4,0.75,CHECK_REQUIRED,CHECK_REQUIRED,140.16666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI540129,군위군 경북친환경영농조합법인,36.105075104798,128.6469528382,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3061.9166666666665,2026-08-09T07:23:21+09:00,True,False,False
PI540344,군위군 브이모텔,36.045498674,128.63953113,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,6265.233333333334,2026-08-09T07:23:21+09:00,True,False,False
PI540413,군위군 군위오펠골프클럽,36.112371,128.679437,6,6,1.0,CHECK_REQUIRED,CHECK_REQUIRED,514.6,2026-08-09T07:23:21+09:00,True,False,False
PI645107,BMW차징스테이션 호텔엘리시아,35.8011414,128.5334842,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,714.85,2026-08-09T07:23:21+09:00,True,False,False
PI645405,BMW차징스테이션 인도어푸른골프연습장,35.86561,128.492289,4,4,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2360.8166666666666,2026-08-09T07:23:21+09:00,True,False,False
PI645420,BMW차징스테이션 대구리치프라자 by한독모터스,35.885905,128.585908,3,4,1.0,CHECK_REQUIRED,CHECK_REQUIRED,634.7666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI690013,BMW차징스테이션 계명대학교동산병원 by한독모터스,35.854022,128.481667,24,28,1.0,CHECK_REQUIRED,CHECK_REQUIRED,220.21666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI700099,LH 대구경북지역본부,35.807743,128.543438,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3666.5666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI700382,만촌우방하이츠,35.86894,128.632,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2230.616666666667,2026-08-09T07:23:21+09:00,True,False,False
PI700593,비산23동 행정복지센터,35.875922,128.57463,1,1,1.0,CHECK_REQUIRED,NORMAL,10.016666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI700594,평리4동 행정복지센터,35.867403,128.556827,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,855.0833333333334,2026-08-09T07:23:21+09:00,True,False,False
PI700651,대구기계공구상 협동조합,35.904926445,128.60666769,4,6,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,644.7833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI700664,범어우방파크빌,35.855377511,128.63370858,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,624.7666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI701108,칠곡1차한라하우젠트,35.9474173,128.5656267,3,7,0.4285714285714285,CHECK_REQUIRED,CHECK_REQUIRED,20.016666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI714349,상인동서타운아파트,35.813229134,128.54496207,3,5,1.0,CHECK_REQUIRED,CHECK_REQUIRED,9665.066666666668,2026-08-09T07:23:21+09:00,True,False,False
PI718662,바른요양병원,35.889710724,128.64320038,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,985.3,2026-08-09T07:23:21+09:00,True,False,False
PI721706,e편한세상대구금호,35.9002665,128.508926,0,8,0.0,CHECK_REQUIRED,CHECK_REQUIRED,410.4,2026-08-09T07:23:21+09:00,True,False,False
PI721980,태왕아너스,35.8479629,128.63698762,2,5,0.4,NORMAL,NORMAL,10.016666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI722615,범어유림노르웨이숲,35.8524193,128.6284189,5,10,0.5,CHECK_REQUIRED,CHECK_REQUIRED,340.31666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI723157,칠곡1차한라하우젠트,35.9485531,128.5653352,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,30.03333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI730006,궁전라벤더,35.881785,128.6199312,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,9424.466666666667,2026-08-09T07:23:21+09:00,True,False,False
PI730030,초이스엠,35.9928226,128.6140245,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,694.8166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI730038,군위이로운한우영농조합법인,36.1785806,128.5852032,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,784.9833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI730076,허브모텔,35.8386751,128.4886388,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI730096,삼장매운탕,36.1484997,128.5978323,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,6855.9,2026-08-09T07:23:21+09:00,True,False,False
PI730462,화원창신맨션,35.8084349,128.4994292,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,965.2833333333332,2026-08-09T07:23:21+09:00,True,False,False
PI740066,빌리브범어105동1F(필로티)층주차장,35.853964869,128.63933868,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,835.0666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740068,빌리브범어105동지하1층,35.854107048,128.63948551,1,3,0.3333333333333333,CHECK_REQUIRED,CHECK_REQUIRED,664.8,2026-08-09T07:23:21+09:00,True,False,False
PI740086,시지효성백년가약1단지지하2층,35.836497795,128.71460578,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,420.4,2026-08-09T07:23:21+09:00,True,False,False
PI740088,시지효성백년가약1단지지하3층,35.8365274,128.7147906,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1335.7666666666669,2026-08-09T07:23:21+09:00,True,False,False
PI740096,각산서한이다음지하1층,35.873128913,128.71569108,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,855.0833333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740111,앞산태왕아너스101동,35.837723123,128.595564,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,614.75,2026-08-09T07:23:21+09:00,True,False,False
PI740113,앞산태왕아너스105동,35.83735421,128.59637002,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,995.3333333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740125,시지우방하이츠101동,35.8413566,128.7111423,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,25452.966666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740134,두성타운,35.9234989,128.5429204,0,3,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740140,칠곡2차한라하우젠트B,35.947527822,128.56556969,2,3,0.6666666666666666,NORMAL,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
PI740146,대우로얄하이츠,35.820878985,128.62777322,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,1796.25,2026-08-09T07:23:21+09:00,True,False,False
PI740149,침산동서타운B,35.888669784,128.58787872,2,2,1.0,NORMAL,NORMAL,10.016666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740172,동촌화성타운101동,35.8898799,128.6462389,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,7426.483333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740174,동촌화성타운103동,35.8896482,128.646338,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,30007.716666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740187,상인보성맨션B,35.81617038,128.54132279,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,4417.466666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740208,화원대백,35.8014824,128.4896606,0,3,0.0,CHECK_REQUIRED,CHECK_REQUIRED,380.35,2026-08-09T07:23:21+09:00,True,False,False
PI740215,우방연합타운관리소,35.723641522,128.44882625,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,12077.316666666668,2026-08-09T07:23:21+09:00,True,False,False
PI740222,범물태성한라창신101동102동,35.820236133,128.63794493,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,11132.066666666668,2026-08-09T07:23:21+09:00,True,False,False
PI740224,범물태성한라창신 105동106동,35.819288575,128.63870549,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,20989.283333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740226,범물태성한라창신 103동104동,35.819883573,128.63934839,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,17063.416666666668,2026-08-09T07:23:21+09:00,True,False,False
PI740227,신암동건영캐스빌107동지하1층,35.878041576,128.620707,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,30.03333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740229,신암동건영캐스빌107동지하2층,35.877923638,128.6207655,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3656.55,2026-08-09T07:23:21+09:00,True,False,False
PI740231,신암동건영캐스빌111동지하1층,35.87823492,128.62173792,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,564.7,2026-08-09T07:23:21+09:00,True,False,False
PI740239,복현명문세가1단지102동,35.898057843,128.62289262,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,4157.15,2026-08-09T07:23:21+09:00,True,False,False
PI740241,복현명문세가1단지103동,35.89765189,128.62309199,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1185.55,2026-08-09T07:23:21+09:00,True,False,False
PI740242,복현명문세가1단지105동,35.897349065,128.62366172,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,4197.183333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740243,복현명문세가1단지106동,35.897073852,128.62385545,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1565.9833333333331,2026-08-09T07:23:21+09:00,True,False,False
PI740249,봉덕동태성맨션101동지하1층,35.838444125,128.5964057,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,18800.5,2026-08-09T07:23:21+09:00,True,False,False
PI740250,봉덕동태성맨션101동지하2층,35.838273687,128.59634695,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,18669.966666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740252,봉덕동태성맨션102동지하2층,35.838701391,128.59569426,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740254,칠곡2차한라타운210동,35.931181597,128.55930838,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740255,칠곡2차한라타운211동,35.9307246,128.5588371,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2541.15,2026-08-09T07:23:21+09:00,True,False,False
PI740256,칠곡2차한라타운212동,35.93029169,128.55896405,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740260,죽곡삼정그린코아더베스트지하1층,35.863811,128.4612016,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,1275.7,2026-08-09T07:23:21+09:00,True,False,False
PI740261,죽곡삼정그린코아더베스트지하2층,35.8637235,128.4609869,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,1185.55,2026-08-09T07:23:21+09:00,True,False,False
PI740262,죽곡삼정그린코아더베스트지하3층,35.8638971,128.4607908,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,370.3333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740263,죽곡삼정그린코아더베스트지하4층,35.8640459,128.4613388,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,754.9166666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740264,죽곡삼정그린코아더베스트지하5층,35.8640751,128.4611566,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,764.9333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740280,대구지산우방타운101동,35.823983599,128.63373703,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,464.53333333333336,2026-08-09T07:23:21+09:00,True,False,False
PI740282,대구지산우방타운102동,35.8235918,128.633439,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,300.26666666666665,2026-08-09T07:23:21+09:00,True,False,False
PI740284,대구지산우방타운106동,35.823824092,128.63420125,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2941.8,2026-08-09T07:23:21+09:00,True,False,False
PI740287,침산삼정그린코아101동지하1층,35.883647217,128.59814031,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2581.2166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740288,침산삼정그린코아102동지하1층,35.8834573,128.5977419,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1015.35,2026-08-09T07:23:21+09:00,True,False,False
PI740289,침산삼정그린코아101동지하2층,35.883710728,128.59827724,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2340.8,2026-08-09T07:23:21+09:00,True,False,False
PI740291,침산삼정그린코아오피스텔지하1층,35.8836391,128.5973982,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,11272.683333333332,2026-08-09T07:23:21+09:00,True,False,False
PI740298,지산화성맨션101동,35.825123295,128.63043808,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2571.2166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740300,신서그린빌아파트,35.8730585,128.7256122,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,32308.4,2026-08-09T07:23:21+09:00,True,False,False
PI740301,칠곡그린빌2단지1동,35.941505927,128.56712695,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,28493.35,2026-08-09T07:23:21+09:00,True,False,False
PI740302,칠곡그린빌2단지7동,35.943204124,128.56767856,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740311,침산코오롱하늘채2단지,35.8859077,128.5961654,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,5041.116666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740349,삼익THK테크노폴리스공장옥상,35.675895352,128.44949782,2,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1135.5,2026-08-09T07:23:21+09:00,True,False,False
PI740352,삼익THK테크노폴리스공장옥외,35.676410648,128.44842751,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,12368.35,2026-08-09T07:23:21+09:00,True,False,False
PI740372,대구혁신LH천년나무3단지B,35.887135876,128.71686531,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1255.6333333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740374,대구혁신LH천년나무3단지,35.887271,128.7169195,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,634.7666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740396,두산위브더제니스,35.860907944,128.62908684,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,494.55,2026-08-09T07:23:21+09:00,True,False,False
PI740398,두산위브더제니스지하2층,35.8600633,128.6290511,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,624.7666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740400,우방2차강촌마을,35.8755755,128.6704102,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,110.11666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740409,상인동화아이위시아파트,35.810854819,128.5450839,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,20.016666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740412,래미안웰리스트1단지B1,35.835573901,128.60436043,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,564.7,2026-08-09T07:23:21+09:00,True,False,False
PI740415,래미안웰리스트1단지B2,35.835621936,128.60447483,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,1085.45,2026-08-09T07:23:21+09:00,True,False,False
PI740417,래미안웰리스트2단지B1,35.837057437,128.60461164,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3826.766666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740419,래미안웰리스트2단지B2,35.836728976,128.60474613,1,3,0.3333333333333333,CHECK_REQUIRED,CHECK_REQUIRED,90.1,2026-08-09T07:23:21+09:00,True,False,False
PI740435,월배역포스코더샵 104동,35.818708619,128.5301,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,544.65,2026-08-09T07:23:21+09:00,True,False,False
PI740437,월배역포스코더샵106동,35.818441576,128.53001743,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,400.3666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740454,대구힐스테이트황금동103동,35.839963623,128.63849712,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,20.016666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740455,대구힐스테이트황금동104동,35.839836589,128.63806566,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,400.3666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740456,대구힐스테이트황금동105동,35.839294212,128.63868533,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,664.8,2026-08-09T07:23:21+09:00,True,False,False
PI740457,대구힐스테이트황금동108동,35.838938277,128.6393448,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,855.0833333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740524,수성코오롱하늘채,35.856003269,128.61810244,2,5,0.4,CHECK_REQUIRED,CHECK_REQUIRED,474.53333333333336,2026-08-09T07:23:21+09:00,True,False,False
PI740534,대곡역청구타운B,35.808412,128.5165371,2,5,0.4,NORMAL,NORMAL,10.016666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740557,용산현대우방타운105동지하1층,35.8591342,128.5295953,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1990.0333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740559,용산현대우방타운101동지하2층,35.8600651,128.5302664,1,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,25038.13333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740572,봉덕화성파크드림101동,35.842862458,128.60550055,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2851.6833333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740574,봉덕화성파크드림103동,35.842362269,128.60567309,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,734.8666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740595,침산2차청구타운지하1층주차장,35.889729972,128.58760643,0,3,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740598,침산2차청구타운옥외주차장,35.889628747,128.58742445,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2771.5,2026-08-09T07:23:21+09:00,True,False,False
PI740600,죽곡하우젠트아너스빌102동,35.861391329,128.46527539,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1495.9333333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740602,죽곡하우젠트아너스빌104동,35.860218952,128.46497705,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,794.9833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740615,귀빈맨션101동102동사이주차장,35.8129451,128.5301407,1,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,614.75,2026-08-09T07:23:21+09:00,True,False,False
PI740618,귀빈맨션103동앞주차장,35.81256731,128.52991577,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2801.5666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740620,대곡이오스아파트105동,35.8086275,128.5152605,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,1025.3666666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740622,대곡이오스아파트108동,35.808632159,128.51510155,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,594.7333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740628,시지3차신매보성타운,35.8393384,128.7139104,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1215.6,2026-08-09T07:23:21+09:00,True,False,False
PI740652,시지우방하이츠102동,35.84165277,128.71144792,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,845.0666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740662,대구힐스테이트황금동101동,35.839805314,128.63755039,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,704.8333333333334,2026-08-09T07:23:21+09:00,True,False,False
PI740664,진천역현대2차아파트지하1층1구역,35.811664734,128.52222042,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,514.6,2026-08-09T07:23:21+09:00,True,False,False
PI740666,진천역현대2차아파트지하1층2구역,35.8116203,128.5220618,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,484.53333333333336,2026-08-09T07:23:21+09:00,True,False,False
PI740668,상인성지맨션,35.8144852,128.5467044,1,3,0.3333333333333333,CHECK_REQUIRED,CHECK_REQUIRED,200.2,2026-08-09T07:23:21+09:00,True,False,False
PI740671,동서리치모아109동,35.92351973,128.59767659,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2771.5,2026-08-09T07:23:21+09:00,True,False,False
PI740673,동서리치모아110동,35.923595532,128.59773628,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740674,동서리치모아111동,35.9236508,128.5976497,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,16500.033333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740688,노변동서우방타운101동,35.841242862,128.69854422,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,784.9833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI740689,노변동서우방타운103동,35.84044111,128.69756982,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1395.8166666666666,2026-08-09T07:23:21+09:00,True,False,False
PI740690,노변동서우방타운106동,35.839906074,128.69748924,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1335.7666666666669,2026-08-09T07:23:21+09:00,True,False,False
PI740698,월성우방아파트102동,35.826127259,128.53170306,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,514.6,2026-08-09T07:23:21+09:00,True,False,False
PI740699,월성우방아파트105동,35.826627262,128.53242086,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,584.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740701,월성우방아파트106동,35.826170701,128.53253657,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,614.75,2026-08-09T07:23:21+09:00,True,False,False
PI740716,대곡역동화타운옥외주차장,35.809748166,128.51628716,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740718,대곡역동화타운지하1층,35.8097231,128.5164205,0,3,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
PI740721,범어라온프라이빗1층주차장,35.854402052,128.62373734,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,584.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI740722,범어라온프라이빗지하2층주차장,35.854507616,128.62392767,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,514.6,2026-08-09T07:23:21+09:00,True,False,False
PI740743,동아2차무지개아파트206동옥외,35.886410535,128.58904341,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,534.65,2026-08-09T07:23:21+09:00,True,False,False
PI740776,동아2차무지개아파트207동옥외,35.886202369,128.59013278,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,220.21666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI747158,BMW차징스테이션 대곡주차장,35.8075731,128.5339464,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2310.766666666667,2026-08-09T07:23:21+09:00,True,False,False
PI747199,BMW차징스테이션 크리스탈관광호텔,35.8615772,128.5729633,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,200.2,2026-08-09T07:23:21+09:00,True,False,False
PI750001,범어효성해링턴플레이스,35.8555472,128.6399031,1,5,0.2,CHECK_REQUIRED,CHECK_REQUIRED,574.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
PI750054,수성SK리더스뷰B,35.837907,128.6228781,0,5,0.0,CHECK_REQUIRED,CHECK_REQUIRED,634.7666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI750070,침산3차푸르지오아파트,35.8884108,128.5896798,3,5,0.6,CHECK_REQUIRED,CHECK_REQUIRED,190.1833333333333,2026-08-09T07:23:21+09:00,True,False,False
PI750081,대곡역화성타운,35.810386,128.5136064,1,3,0.3333333333333333,CHECK_REQUIRED,CHECK_REQUIRED,594.7333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI752996,대구시 흥구삼덕빌딩,35.866935,128.5972768,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,835.0666666666667,2026-08-09T07:23:21+09:00,True,False,False
PI753881,피닉스골프클럽,35.8712585,128.6883765,4,4,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1345.7666666666669,2026-08-09T07:23:21+09:00,True,False,False
PI763257,수성소방서,35.825354856,128.644526,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,825.05,2026-08-09T07:23:21+09:00,True,False,False
PI764798,수성소방서B,35.825279416,128.64444145,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1909.95,2026-08-09T07:23:21+09:00,True,False,False
PI770811,대구스테이션,35.8747072,128.5952666,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,825.05,2026-08-09T07:23:21+09:00,True,False,False
PI773847,대구중앙교회,35.8852831,128.5857173,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1175.5333333333333,2026-08-09T07:23:21+09:00,True,False,False
PI775353,BMW차징스테이션 퀸벨호텔,35.8824103,128.6621091,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,975.3,2026-08-09T07:23:21+09:00,True,False,False
