statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,remaining_spaces,total_spaces,occupancy_rate,congestion_status,has_realtime,parking_lat,parking_lng,parking_source
AZ100023,비에스타워,154-1-000095,노원로10길(2),275.7,1000.0,True,,,,,False,35.891288,128.572121,team5_pis
BE241230,워터 군위휴게소 부산방향,,,,1000.0,False,,,,,False,,,team5_pis
BE241250,워터 현풍휴게소 대구방향,,,,1000.0,False,,,,,False,,,team5_pis
BE241251,워터 현풍휴게소 창원방향,,,,1000.0,False,,,,,False,,,team5_pis
BE482306,워터 대구 반월당,150-4-000113,동아백화점 쇼핑점 주차장,88.4,1000.0,True,0,500,100.0,만차(점유 90%초과),True,35.866333507,128.591841589,team5_pis
BNBN0053,대구 달성군 한국기계연구원,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0494,달성군 테크노스포츠센터,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0583,대구 군위고등학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0584,대구 경일여자고등학교,153-1-000008,경일여자중학교(2),25.3,1000.0,True,,,,,False,35.836812,128.596774,team5_pis
BNBN0585,대구 새본리중학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0586,대구 상원고등학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0588,대구 외국어고등학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0590,대구 현풍고등학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0591,대구 선명학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0594,대구 소선여자중학교,,,,1000.0,False,,,,,False,,,team5_pis
BNBN0721,대구 서대구중학교,152-1-000091,서대구중학교(동·서·북측),113.1,1000.0,True,,,,,False,35.879349,128.555895,team5_pis
BNBN1092,대구 달성 대구달성경찰서,,,,1000.0,False,,,,,False,,,team5_pis
BNBN1180,대구 달서 일신테크노밸리,,,,1000.0,False,,,,,False,,,team5_pis
BNMI4428,대구공업고등학교,151-1-000112,아양로7길 (2),261.0,1000.0,True,,,,,False,35.883059,128.616821,team5_pis
BNMI4433,대구 평리중학교,152-1-000092,서부고등학교 북측,164.8,1000.0,True,,,,,False,35.874913,128.560699,team5_pis
BNMI4438,대구 경북기계공업고등학교,,,,1000.0,False,,,,,False,,,team5_pis
CCP00001,송해공원골프클럽,,,,1000.0,False,,,,,False,,,team5_pis
CG000066,대구 태원모터스,,,,1000.0,False,,,,,False,,,team5_pis
CGP00005,르노코리아서비스코너현풍점,,,,1000.0,False,,,,,False,,,team5_pis
CGP00009,대구 태전미진타운아파트_B1,154-1-000147,부광어린이집 남측,134.1,1000.0,True,,,,,False,35.921375,128.549202,team5_pis
CGP00011,대구 우방신천지타운_203동 앞,,,,1000.0,False,,,,,False,,,team5_pis
CGP00013,대구 우방신천지타운_관리사무소 옆,,,,1000.0,False,,,,,False,,,team5_pis
CGP00014,대구 동대구푸르지오브리센트_105동,151-2-000071,효목동 401-7 공한지주차장,68.2,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CGP00015,대구 동대구푸르지오브리센트_109동,151-2-000071,효목동 401-7 공한지주차장,45.7,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CGP00016,대구 동대구푸르지오브리센트_110동,151-2-000071,효목동 401-7 공한지주차장,105.6,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CGP00017,대구 동대구푸르지오브리센트_102동,151-2-000071,효목동 401-7 공한지주차장,128.1,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CGP00018,대구 동대구푸르지오브리센트_109동,151-2-000071,효목동 401-7 공한지주차장,46.0,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CGP00019,대구 동대구푸르지오브리센트_110동,151-2-000071,효목동 401-7 공한지주차장,100.3,1000.0,True,,,,,False,35.875353,128.634954,team5_pis
CI0F0001,제네스타워,150-1-000123,경북여자고등학교 동편 (명륜로22길 인근) 노상무료,162.1,1000.0,True,,,,,False,35.859633,128.594129,team5_pis
CI0F0002,두류공원골프연습장,150-1-000171,대명천로(2),830.0,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
CI0F0003,사라골프,,,,1000.0,False,,,,,False,,,team5_pis
CI0F0004,프라나 호텔,,,,1000.0,False,,,,,False,,,team5_pis
CI0F0005,군위 수서 골프앤 리조트,,,,1000.0,False,,,,,False,,,team5_pis
CPCP1044,롯데시네마부설주차장,,,,1000.0,False,,,,,False,,,team5_pis
CPCT0011,남대구IC지식산업센터,,,,1000.0,False,,,,,False,,,team5_pis
CPCT3003,남대구IC지식산업센터(급속),,,,1000.0,False,,,,,False,,,team5_pis
CSCS1024,삼성생명빌딩,150-1-000139,오토바이골목 부근 (국채보상로101길인근) 노상무료,129.2,1000.0,True,,,,,False,35.871154,128.58457,team5_pis
CSCS2017,서재골프랜드,,,,1000.0,False,,,,,False,,,team5_pis
CU530001,모텔 뷰(박병선),,,,1000.0,False,,,,,False,,,team5_pis
CU530002,학정역효성해링턴플레이스,154-1-000138,동암로7길(1),430.6,1000.0,True,,,,,False,35.95174,128.556125,team5_pis
CU530004,신암그린타운,151-1-000081,신암그린타운 앞,62.8,1000.0,True,,,,,False,35.878788,128.611855,team5_pis
CU530005,만촌태왕리더스,,,,1000.0,False,,,,,False,,,team5_pis
CU530006,만촌1차우방타운,,,,1000.0,False,,,,,False,,,team5_pis
CU530007,보국웰리치시지아파트,,,,1000.0,False,,,,,False,,,team5_pis
CU530008,시지동화 아이위시,,,,1000.0,False,,,,,False,,,team5_pis
CU530009,수성2차e편한세상,,,,1000.0,False,,,,,False,,,team5_pis
CU530010,화성센트럴파크,154-1-000084,구암로(2),494.7,1000.0,True,,,,,False,35.931545,128.563764,team5_pis
CU530011,침산코오롱하늘채2단지,154-1-000254,침산남로39길,222.0,1000.0,True,,,,,False,35.887713,128.59713,team5_pis
CU530012,에코폴리스동화아이위시3차,,,,1000.0,False,,,,,False,,,team5_pis
CU530014,율하역엘크루아파트,151-2-000015,율하역 환승주차장(공한지주차장),244.6,1000.0,True,,,,,False,35.871286,128.69337,team5_pis
CV000007,대영코어텍 주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV000039,대구 컨벤션센터,154-1-000218,유통단지로21길,309.0,1000.0,True,,,,,False,35.909255,128.610903,team5_pis
CV000048,대구시_수성의료지구(대구도시공사),,,,1000.0,False,,,,,False,,,team5_pis
CV000051,대구시_지능형자동차부품진흥원,,,,1000.0,False,,,,,False,,,team5_pis
CV000103,대구보건대학교(입구 주차장),154-1-000230,칠곡중앙대로69길,286.2,1000.0,True,,,,,False,35.927126,128.546342,team5_pis
CV000112,한국장학재단,151-1-000090,신암청아람 (북),136.6,1000.0,True,,,,,False,35.880306,128.613599,team5_pis
CV000113,MH엘퍼스트오페라오피스텔,154-1-000205,옥산로,278.0,1000.0,True,,,,,False,35.88391,128.587166,team5_pis
CV000146,(주)동원약품,154-1-000011,검단공단로,344.6,1000.0,True,,,,,False,35.910635,128.613922,team5_pis
CV000149,동화사집단시설지구(씨네80),151-2-000059,팔공산 자원공원 관리사무소 주차장,234.9,1000.0,True,,,,,False,35.989638,128.696084,team5_pis
CV000151,수성관광호텔(주차타워 A1B1 구역),,,,1000.0,False,,,,,False,,,team5_pis
CV000152,매일신문사,150-2-000016,약령시 서편공영주차장,97.7,1000.0,True,,,,,False,35.868917765,128.588312053,team5_pis
CV000154,대구자동차경매장(후문),,,,1000.0,False,,,,,False,,,team5_pis
CV000163,주공그린빌1단지,,,,1000.0,False,,,,,False,,,team5_pis
CV000165,마크팰리스범어,151-1-000026,동부로30길 (1),789.5,1000.0,True,,,,,False,35.867534,128.628687,team5_pis
CV000194,문양역,,,,1000.0,False,,,,,False,,,team5_pis
CV000195,대구가창 광덕사,,,,1000.0,False,,,,,False,,,team5_pis
CV000219,팔공CC(우경개발),,,,1000.0,False,,,,,False,,,team5_pis
CV000224,대구컨벤션센터(엑스코)신관,154-1-000218,유통단지로21길,335.9,1000.0,True,,,,,False,35.909255,128.610903,team5_pis
CV000321,이시아폴리스 근생판매시설,151-2-000029,봉무공원 제2주차장,281.2,1000.0,True,,,,,False,35.920865,128.64549,team5_pis
CV000375,트리팜,,,,1000.0,False,,,,,False,,,team5_pis
CV000390,청기와아파트,151-1-000108,아양로49길 (1),89.4,1000.0,True,,,,,False,35.887859,128.638213,team5_pis
CV000394,하늘천따지식당,,,,1000.0,False,,,,,False,,,team5_pis
CV000406,대구광역시 상수도사업본부 수질연구소,152-1-000020,내삼어린이공원 서측,433.1,1000.0,True,,,,,False,35.856046,128.548676,team5_pis
CV000446,태왕아너스아파트(황금동),,,,1000.0,False,,,,,False,,,team5_pis
CV000478,D모텔,,,,1000.0,False,,,,,False,,,team5_pis
CV000500,대구시_한국도로공사(유천IC),,,,1000.0,False,,,,,False,,,team5_pis
CV000501,대구시_저소득층 밀집지구 지식산업센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000502,대구시_장기공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV000503,대구시_월촌공원주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV000504,대구시_운암지 공영주차장,154-1-000084,구암로(2),116.2,1000.0,True,,,,,False,35.931545,128.563764,team5_pis
CV000505,대구시_상호림공원,,,,1000.0,False,,,,,False,,,team5_pis
CV000506,대구시_대현동 행정복지센터,154-1-000124,대현남로9길,106.2,1000.0,True,,,,,False,35.882714,128.607062,team5_pis
CV000507,대구시_대명11동 행정복지센터,153-1-000038,대명역센트럴엘리프아파트 (서),152.1,1000.0,True,,,,,False,35.836179,128.562321,team5_pis
CV000508,대구시_대구테크노파크 신기술산업지원센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000509,대구시_대구은행 본점,150-2-000008,김광석길 공영주차장,767.3,1000.0,True,,,,,False,35.859307,128.606405,team5_pis
CV000510,대구시_대구유통단지 전자관,154-1-000219,유통단지로3길,222.3,1000.0,True,,,,,False,35.909076,128.604485,team5_pis
CV000512,대구시_대구지식산업센터,154-1-000200,오봉로36길,139.9,1000.0,True,,,,,False,35.903268,128.580563,team5_pis
CV000513,대구시_남산2동 행정복지센터,150-1-000117,문우관길 노상무료,78.7,1000.0,True,,,,,False,35.864368,128.590367,team5_pis
CV000515,대구시_KS택시주식회사,,,,1000.0,False,,,,,False,,,team5_pis
CV000519,대구시_봉덕3동 행정복지센터,153-1-000052,봉덕남로 (2),94.4,1000.0,True,,,,,False,35.8416,128.595666,team5_pis
CV000534,대구시_대신동 행정복지센터,150-1-000167,큰장로12길 노상무료1,74.0,1000.0,True,,,,,False,35.865762,128.575558,team5_pis
CV000535,대구시_중구청,150-1-000145,경북의과대학 주변 노상유료,165.7,1000.0,True,,,,,False,35.867842,128.60632,team5_pis
CV000536,대구시_대명2동 행정복지센터,153-2-000001,청소년 블루존 제2공영주차장,90.6,1000.0,True,,,,,False,35.85577,128.587552,team5_pis
CV000537,대구시_대명3동 행정복지센터,153-2-000003,양지로 공영주차장,148.0,1000.0,True,,,,,False,35.850983,128.578903,team5_pis
CV000538,대구시_대명4동 행정복지센터,153-1-000045,두류공원로 (3),119.9,1000.0,True,,,,,False,35.845854,128.568185,team5_pis
CV000539,대구시_안심4동 행정복지센터,151-2-000072,동호동 53-3 공한지 주차장,199.6,1000.0,True,,,,,False,35.87188,128.712021,team5_pis
CV000540,대구시_안심1동 행정복지센터,151-1-000131,율하동로23길 (2),54.2,1000.0,True,,,,,False,35.869878,128.701085,team5_pis
CV000542,대구시_동촌동 행정복지센터,151-1-000137,입석로 (2),133.6,1000.0,True,,,,,False,35.891049,128.649886,team5_pis
CV000543,대구시_효목1동 행정복지센터,151-1-000171,화랑로39길 (1),108.5,1000.0,True,,,,,False,35.880843,128.645209,team5_pis
CV000544,대구시_도평동 공영주차장,151-1-000149,팔공로24길,26.9,1000.0,True,,,,,False,35.910667,128.64982,team5_pis
CV000547,대구시_고성동 행정복지센터,154-1-000030,고성로31길,45.6,1000.0,True,,,,,False,35.881512,128.583686,team5_pis
CV000549,대구시_무태조야동 행정복지센터,154-1-000295,화성리버파크1단지동측,183.9,1000.0,True,,,,,False,35.922594,128.598396,team5_pis
CV000550,대구시_태전1동 행정복지센터,154-1-000274,태전로3길,283.4,1000.0,True,,,,,False,35.921746,128.544523,team5_pis
CV000551,대구시_본리동 행정복지센터,150-1-000171,대명천로(2),990.9,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
CV000553,대구시_송현2동 행정복지센터,150-1-000171,대명천로(2),937.8,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
CV000554,대구시_하빈면사무소,,,,1000.0,False,,,,,False,,,team5_pis
CV000555,대구시_신암2동 행정복지센터,151-1-000090,신암청아람 (북),88.7,1000.0,True,,,,,False,35.880306,128.613599,team5_pis
CV000556,대구시_대구은행 월배지점,,,,1000.0,False,,,,,False,,,team5_pis
CV000557,대구시_대구은행 3공단영업부지점,154-1-000006,3공단로1 공영주차장,159.9,1000.0,True,16,28,42.86,여유(점유 50%미만),True,35.894061,128.569807,team5_pis
CV000558,대구시_대구은행 신암동지점,151-1-000090,신암청아람 (북),119.8,1000.0,True,,,,,False,35.880306,128.613599,team5_pis
CV000559,대구시_남구청,153-2-000019,무료주차장,62.2,1000.0,True,,,,,False,35.846368,128.597159,team5_pis
CV000560,대구시_명성푸르지오,154-1-000206,옥산로17길,304.3,1000.0,True,,,,,False,35.888692,128.586386,team5_pis
CV000561,대구시_침산푸르지오,154-1-000205,옥산로,80.3,1000.0,True,,,,,False,35.88391,128.587166,team5_pis
CV000562,대구시_차량등록사업소,151-1-000167,화랑로19길,791.0,1000.0,True,,,,,False,35.873256,128.636553,team5_pis
CV000564,대구시_진천삼성래미안,,,,1000.0,False,,,,,False,,,team5_pis
CV000565,대구시_유가읍 행정복지센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000566,대구시_옥포읍 행정복지센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000567,대구시_남산3동 행정복지센터,150-1-000174,교구청 남측 (남산로6안길 부근) 노상무료,125.6,1000.0,True,,,,,False,35.858789257,128.585727137,team5_pis
CV000569,대구시_수성의료지구,,,,1000.0,False,,,,,False,,,team5_pis
CV000599,성일모터스,151-2-000068,동호동 97-10 공한지 주차장,182.5,1000.0,True,,,,,False,35.870671,128.713551,team5_pis
CV000616,대구시_대봉2동 주민센터,150-2-000011,노외(공한지),111.7,1000.0,True,,,,,False,35.859561,128.600119,team5_pis
CV000618,한국농어촌공사 달성지사,153-2-000021,대명시장 공영주차장,269.0,1000.0,True,,,,,False,35.858242,128.576501,team5_pis
CV000620,한국부동산원,151-2-000036,신서중앙공원 주차장,508.1,1000.0,True,,,,,False,35.880463,128.734154,team5_pis
CV000630,대구기상과학관(대구지방기상청),151-2-000089,동촌유원지 3 공영주차장,196.3,1000.0,True,,,,,False,35.8782969,128.6548199,team5_pis
CV000648,포르쉐 데스티네이션 투썸플레이스 대구가창점,,,,1000.0,False,,,,,False,,,team5_pis
CV000657,포르쉐 데스티네이션 SG모터스,153-1-000050,명덕로68길 (2),993.7,1000.0,True,,,,,False,35.853032,128.606614,team5_pis
CV000658,포르쉐 데스티네이션 메종듀미디/에이시언키친,,,,1000.0,False,,,,,False,,,team5_pis
CV000665,포르쉐 데스티네이션 미성PGA GC,,,,1000.0,False,,,,,False,,,team5_pis
CV000667,황토마을 참숯가마찜질방,,,,1000.0,False,,,,,False,,,team5_pis
CV000670,JD모터스 대구성서,,,,1000.0,False,,,,,False,,,team5_pis
CV000678,채비초급속충전소2,,,,1000.0,False,,,,,False,,,team5_pis
CV000701,대구죽곡그린주차빌딩,,,,1000.0,False,,,,,False,,,team5_pis
CV000724,AFW(주),,,,1000.0,False,,,,,False,,,team5_pis
CV000750,국립대구과학관,,,,1000.0,False,,,,,False,,,team5_pis
CV000770,아우디_대구 전시장(아이언오토),153-1-000080,용두방천2길,957.2,1000.0,True,,,,,False,35.845749,128.60567,team5_pis
CV000783,대구시_신매공원,,,,1000.0,False,,,,,False,,,team5_pis
CV000799,아우디_서대구 전시장(코오롱아우토),,,,1000.0,False,,,,,False,,,team5_pis
CV000805,대구시_상리공원,152-2-000028,상리공원 주차장,335.8,1000.0,True,,,,,False,35.863067,128.533857,team5_pis
CV000806,대구시_효목2동,151-1-000156,한전동대구지점앞 주차장,53.1,1000.0,True,,,,,False,35.878094,128.641828,team5_pis
CV000807,대구시_지저동,151-1-000161,해동로 공항방향 (1),68.7,1000.0,True,,,,,False,35.892888,128.637774,team5_pis
CV000808,대구시_내당4동,152-1-000001,감삼공원 북측,31.5,1000.0,True,,,,,False,35.858719,128.551813,team5_pis
CV000809,대구시_칠성동,154-1-000243,칠성남로35길,108.4,1000.0,True,,,,,False,35.878269,128.600345,team5_pis
CV000810,대구시_산격1동,154-1-000188,연암로31길,328.3,1000.0,True,,,,,False,35.8979,128.59514,team5_pis
CV000811,대구시_태전2동,154-1-000147,부광어린이집 남측,39.7,1000.0,True,,,,,False,35.921375,128.549202,team5_pis
CV000812,대구시_삼덕동,150-1-000159,삼덕동행정복지센터 앞 노상무료,10.1,1000.0,True,,,,,False,35.865443,128.608852,team5_pis
CV000813,대구시_범어1동,,,,1000.0,False,,,,,False,,,team5_pis
CV000814,대구시_지산2동,,,,1000.0,False,,,,,False,,,team5_pis
CV000815,대구시_두류3동,152-1-000006,광장타운2차 북측,588.2,1000.0,True,,,,,False,35.85649,128.54995,team5_pis
CV000816,대구시_상인3동행정복지센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000817,대구시_범물1동,,,,1000.0,False,,,,,False,,,team5_pis
CV000818,대구시_신당동,,,,1000.0,False,,,,,False,,,team5_pis
CV000831,대구 파티마병원 동관 입구 주차장,151-2-000067,신암동 614-22 공한지 주차장,182.1,1000.0,True,,,,,False,35.885668,128.624558,team5_pis
CV000849,채비초급속충전소1,,,,1000.0,False,,,,,False,,,team5_pis
CV000891,대구테크비즈센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000896,홈플러스 성서점,,,,1000.0,False,,,,,False,,,team5_pis
CV000897,포르쉐 데스티네이션 홈플러스 대구성서점,,,,1000.0,False,,,,,False,,,team5_pis
CV000899,포르쉐 HPC 신세계백화점 대구점,151-2-000088,효목2동 마을공원 주차장,287.7,1000.0,True,,,,,False,35.878024,128.635463,team5_pis
CV000902,국민건강보험공단 대구경북지역본부,152-1-000017,내당동삼익맨션 남측,320.2,1000.0,True,,,,,False,35.859338,128.556191,team5_pis
CV000906,대구시_신암1동 행정복지센터,151-1-000112,아양로7길 (2),142.6,1000.0,True,,,,,False,35.883059,128.616821,team5_pis
CV000908,대구시_공산동 행정복지센터,151-1-000148,팔공2차보성타운 앞,278.6,1000.0,True,,,,,False,35.941134,128.641339,team5_pis
CV000934,커들포드 카페,,,,1000.0,False,,,,,False,,,team5_pis
CV000952,동대구벤처밸리 기업성장지원센터,151-1-000073,상공회의소 뒤편3주차장,63.0,1000.0,True,,,,,False,35.871627,128.624557,team5_pis
CV000976,홈플러스 칠곡점,154-1-000140,동암로7길(3),275.7,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
CV000977,포르쉐 데스티네이션 홈플러스 칠곡점,154-1-000140,동암로7길(3),275.8,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
CV000978,한국산업기술평가관리원,,,,1000.0,False,,,,,False,,,team5_pis
CV000979,대구시_도동 측백향커뮤니티센터,150-2-000033,측백향 커뮤니티센터 주차장,14.6,1000.0,True,,,,,False,35.9189585,128.6621228,team5_pis
CV000980,대구시_태전공원,154-1-000273,태전근린공원동측,274.3,1000.0,True,,,,,False,35.93181,128.547654,team5_pis
CV000981,대구시_수성소방서,,,,1000.0,False,,,,,False,,,team5_pis
CV000982,대구시_고산2동 행정복지센터,,,,1000.0,False,,,,,False,,,team5_pis
CV000985,행정안전부 정부청사관리본부 대구청사관리소,,,,1000.0,False,,,,,False,,,team5_pis
CV000991,대구테크노파크,,,,1000.0,False,,,,,False,,,team5_pis
CV001002,(주)인터불고 엑스코,154-1-000218,유통단지로21길,256.3,1000.0,True,,,,,False,35.909255,128.610903,team5_pis
CV001048,대구시_유천동 행정복지센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001076,서재 하이빌딩 전기차충전소,,,,1000.0,False,,,,,False,,,team5_pis
CV001113,동구 각산종합상가 전기차 충전소,151-1-000053,동호정형외과앞 공영주차장,101.8,1000.0,True,,,,,False,35.86706,128.724258,team5_pis
CV001121,시설공단대구_신매2 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001122,시설공단대구_신기 공영주차장,154-1-000218,유통단지로21길,313.7,1000.0,True,,,,,False,35.909255,128.610903,team5_pis
CV001123,시설공단대구_호림1 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001124,시설공단대구_호림2 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001126,시설공단대구_본리2 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001127,시설공단대구_서변1 공영주차장,154-1-000295,화성리버파크1단지동측,152.5,1000.0,True,,,,,False,35.922594,128.598396,team5_pis
CV001129,시설공단대구_갓바위3 공영주차장,151-2-000043,갓바위 3공영주차장,23.1,1000.0,True,,,,,False,35.970077701,128.725920648,team5_pis
CV001130,제봉뜰 두류봉제 지식산업센터,152-1-000021,달구벌대로 373길,612.7,1000.0,True,,,,,False,35.862136,128.568148,team5_pis
CV001171,대구시_서대구역(남측) 주차장,152-2-000044,서대구역남편 공영주차장,63.2,1000.0,True,0,143,100.0,만차(점유 90%초과),True,35.880369,128.53964,team5_pis
CV001208,대구상수도사업본부 달서사업소,152-1-000020,내삼어린이공원 서측,871.1,1000.0,True,,,,,False,35.856046,128.548676,team5_pis
CV001219,(주)금오모빌리티,151-1-000058,방천로 (1),320.9,1000.0,True,,,,,False,35.899864,128.632796,team5_pis
CV001221,엑스코 제2전시장,154-1-000011,검단공단로,296.2,1000.0,True,,,,,False,35.910635,128.613922,team5_pis
CV001223,JB관광호텔,151-2-000102,각산동 1020 공한지 주차장,365.1,1000.0,True,,,,,False,35.891054812,128.708561256,team5_pis
CV001234,내당1동 행정복지센터,152-1-000018,내당보성 홍실아파트 남측,202.4,1000.0,True,,,,,False,35.862117,128.562365,team5_pis
CV001241,시설공단대구_어린이회관 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001242,시설공단대구_달서대로 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001264,케이스식자재마트,,,,1000.0,False,,,,,False,,,team5_pis
CV001297,(주)젠텍스,151-2-000031,단산유적공원 주차장,129.8,1000.0,True,,,,,False,35.917718,128.639447,team5_pis
CV001308,카페스톤 팔공산점,,,,1000.0,False,,,,,False,,,team5_pis
CV001314,노사평화의전당,,,,1000.0,False,,,,,False,,,team5_pis
CV001316,관문시장제1공영주차장,153-2-000024,관문시장 제1공영유료주차장,20.4,1000.0,True,,,,,False,35.836017,128.558943,team5_pis
CV001318,강당골공영주차장,153-2-000033,강당골 공영주차장,27.1,1000.0,True,,,,,False,35.832482,128.598511,team5_pis
CV001323,롯데렌탈 동대구점,151-1-000101,아양로22길 (2),189.7,1000.0,True,,,,,False,35.882026,128.627218,team5_pis
CV001343,서대구제일교회,152-1-000082,서대구로 41길,35.0,1000.0,True,,,,,False,35.876772,128.552145,team5_pis
CV001354,다사문양리마을공동주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001396,대구테크노파크 대구벤처센터,151-1-000016,동대구로 (2),50.9,1000.0,True,,,,,False,35.873239,128.625085,team5_pis
CV001397,대구테크노파크 신기술산업지원센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001398,대구테크노파크 벤처공장,,,,1000.0,False,,,,,False,,,team5_pis
CV001426,경운대학교 대구교육관,154-1-000142,매천동로17길,916.6,1000.0,True,,,,,False,35.907065,128.540916,team5_pis
CV001441,호텔인터불고대구 파크빌리지주차장,151-2-000051,망우당공원 공영주차장(택시 쉼터),479.0,1000.0,True,,,,,False,35.876291,128.656308,team5_pis
CV001462,아이빌,154-1-000004,3공단로(4),119.5,1000.0,True,,,,,False,35.901982,128.575519,team5_pis
CV001464,시민생활스포츠센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001488,대덕문화전당 주차장,153-2-000008,앞산 맛둘레길 제1주차장,231.4,1000.0,True,,,,,False,35.831478,128.574427,team5_pis
CV001489,대구출판산업지원센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001490,대구오페라하우스,154-1-000294,호암로,70.6,1000.0,True,,,,,False,35.882835,128.592226,team5_pis
CV001491,대구스마트시티센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001492,대구소프트웨어고등학교,,,,1000.0,False,,,,,False,,,team5_pis
CV001493,대구달서구 청소년수련관 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001494,대구 월광주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001495,달성군민체육관,,,,1000.0,False,,,,,False,,,team5_pis
CV001496,달서아트센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001525,옥녀공원,,,,1000.0,False,,,,,False,,,team5_pis
CV001529,빌리브스카이아파트,152-1-000078,서남중학교 주변,992.8,1000.0,True,,,,,False,35.857601,128.541772,team5_pis
CV001534,비슬산자연휴양림 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001544,대구육상진흥센터,,,,1000.0,False,,,,,False,,,team5_pis
CV001545,달성1차산업단지관리공단 주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001555,화원명곡체육공원주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001562,한국도로교통공단 대구교통방송,153-2-000042,임시 공영주차장(공한지),99.6,1000.0,True,,,,,False,35.843831,128.579339,team5_pis
CV001564,용산환승공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001566,불로다목적운동장 주차장,151-2-000037,불로다목적운동장 주차장,27.4,1000.0,True,,,,,False,35.908143,128.633447,team5_pis
CV001580,대구북구청소년회관주차장,154-1-000014,검단로(2),180.4,1000.0,True,,,,,False,35.905233,128.616433,team5_pis
CV001581,서변2공영주차장,154-1-000295,화성리버파크1단지동측,188.4,1000.0,True,,,,,False,35.922594,128.598396,team5_pis
CV001589,팔달공영주차장,154-1-000091,풍국면앞,62.1,1000.0,True,4,12,66.67,보통(점유 70%미만),True,35.891895,128.565952,team5_pis
CV001590,팔공산자연공원(동치골주차장),,,,1000.0,False,,,,,False,,,team5_pis
CV001592,칠성공영주차장,154-1-000234,칠성농협앞,88.6,1000.0,True,15,25,40.0,여유(점유 50%미만),True,35.876424,128.602565,team5_pis
CV001594,지산공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
CV001595,중리시영2차아파트,152-1-000131,평리로55길,103.8,1000.0,True,,,,,False,35.866262,128.55351,team5_pis
CV001600,명문덴탈,151-2-000012,율암동 공영주차장,592.0,1000.0,True,,,,,False,35.879976,128.70133,team5_pis
CV001601,두류공원4공영주차장(두류테니스장 맞은편),152-1-000006,광장타운2차 북측,716.5,1000.0,True,,,,,False,35.85649,128.54995,team5_pis
CV001604,대구시_염색공단제3공영주차장,152-2-000047,염색산업단지 제3공영주차장,26.5,1000.0,True,47,96,51.04,보통(점유 70%미만),True,35.88357,128.551065,team5_pis
CV001605,대구시_염색공단제2공영주차장,152-2-000046,염색산업단지 제2공영주차장,22.6,1000.0,True,2,88,97.73,만차(점유 90%초과),True,35.888034,128.549264,team5_pis
CV001606,대구시_염색공단제1공영주차장,152-2-000045,염색산업단지 제1공영주차장,23.7,1000.0,True,20,67,70.15,혼잡(점유 90%미만),True,35.886272,128.544358,team5_pis
CV001619,동구보건소,151-1-000051,동촌역사로 (서),125.2,1000.0,True,,,,,False,35.887941,128.652586,team5_pis
