statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,traffic_source
PIS00597,대구 남구 이천뜨란채2단지,,,,1000,False,utic
PIS00598,대구 달성군 신성서진흥더블파크,,,,1000,False,utic
PIS00599,대구 달성군 에코폴리스동화아이위시3차,,,,1000,False,utic
PIS00791,대구 북구 복현2차서한타운,,,,1000,False,utic
PK000367,광남자동차,,,,1000,False,utic
PK000382,경북교통차고지,,,,1000,False,utic
PK000386,대명교통차고지,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,94.1,1000,True,utic
PL000027,사수동브라운스톤강북아파트,,,,1000,False,utic
PL000118,황금동코아시스아파트,,,,1000,False,utic
PL000301,대구연경금성백조예미지,,,,1000,False,utic
PL000446,칠곡부영1차아파트,,,,1000,False,utic
PL000629,센트롤요양병원,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,662.9,1000,True,utic
PL000752,서한청산맨션,,,,1000,False,utic
PL005034,범어서한포레스트,,,,1000,False,utic
PL005127,도원중학교,,,,1000,False,utic
PL005150,전인병원,,,,1000,False,utic
PL005167,브라운스톤범어,,,,1000,False,utic
PL005291,서재보성타운,,,,1000,False,utic
PL005467,진로이스트타운,,,,1000,False,utic
PL005484,달성삼환나우빌,,,,1000,False,utic
PL005489,한국마사회대구지사,,,,1000,False,utic
PL006988,동대구역우방아이유쉘,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,259.0,1000,True,utic
PL007300,대구 북구 침산건영하이츠,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,289.9,1000,True,utic
PL007313,침산동 2차 쌍용예가,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,142.7,1000,True,utic
PL007315,침산세정드림타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,903.7,1000,True,utic
PL007320,노원동화타운,,,,1000,False,utic
PL007331,대현한신휴플러스,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,691.1,1000,True,utic
PL007381,동서변 월드메르디앙 아파트,,,,1000,False,utic
PL007429,부영아파트(대구 구암동),,,,1000,False,utic
PL007518,범어서한포레스트 (아파트),,,,1000,False,utic
PL007595,우방오성타운,,,,1000,False,utic
PL007673,녹원아파트,,,,1000,False,utic
PL007698,현대청림아파트,,,,1000,False,utic
PL007702,수성하늘채르레브아파트,,,,1000,False,utic
PL007726,노변다숲아파트,,,,1000,False,utic
PL007785,성당 태왕아너스 메트로,,,,1000,False,utic
PL007817,성서2차서한타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,853.9,1000,True,utic
PL007827,장기파랑새마을,,,,1000,False,utic
PL007853,용산보성타운,,,,1000,False,utic
PL007870,우방드림시티,,,,1000,False,utic
PL008043,청구청산맨션,,,,1000,False,utic
PL008076,서재보성타운,,,,1000,False,utic
PL008112,강창우방타운,,,,1000,False,utic
PL008129,옥포제림뉴타운,,,,1000,False,utic
PL030042,시지 코오롱하늘채 스카이뷰(오피스텔),,,,1000,False,utic
PL030340,태왕 아너스 더힐,,,,1000,False,utic
PL030631,태전한라아파트,,,,1000,False,utic
PL030724,대구혁신도시서한이다음아파트,,,,1000,False,utic
PL031050,성서우방타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,502.0,1000,True,utic
PL031139,대구힐스테이트데시앙도남2단지,,,,1000,False,utic
PL031141,대구수성동일하이빌레이크,,,,1000,False,utic
PL031179,대구 나사렛종합병원,,,,1000,False,utic
PL031200,대구 수목원제일풍경채,,,,1000,False,utic
PL031246,대구 퀸스로드,,,,1000,False,utic
PL031251,대구 한신더휴웨스턴팰리스,,,,1000,False,utic
PL031334,대구 서문시장2지구,,,,1000,False,utic
PL031349,대구 동화골든빌,,,,1000,False,utic
PL031384,대구 성서주공6단지아파트,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,869.6,1000,True,utic
PL031386,대구 진천하나로맨션,,,,1000,False,utic
PL031432,대구 효성백년가약궁,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,243.2,1000,True,utic
PL031433,대구 월성보성2단지,,,,1000,False,utic
PL031434,대구 대곡역화성파크드림위드,,,,1000,False,utic
PL031435,대구 보성송림맨션,,,,1000,False,utic
PL031504,대구 경북여자고등학교,,,,1000,False,utic
PL031509,대구 학생문화센터,,,,1000,False,utic
PL031519,대구 한화생명 내당동사옥,,,,1000,False,utic
PL031534,대구 경상여자고등학교,,,,1000,False,utic
PL031542,대구 덕원고등학교,,,,1000,False,utic
PL031570,대구 우방죽전타운,,,,1000,False,utic
PL031583,대구 동아대덕아파트,,,,1000,False,utic
PL031587,대구 국가산단반도유보라아이비파크,,,,1000,False,utic
PL031601,대구 범어동일하이빌,,,,1000,False,utic
PL031602,대구 수성화성파크드림,,,,1000,False,utic
PL031612,대구 앞산봉덕영무예다음아파트,,,,1000,False,utic
PL031622,대구 화성파크드림이스트밸리,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,722.1,1000,True,utic
PL031623,대구 월성영남맨션,,,,1000,False,utic
PL031624,대구 대곡역동화타운 아파트,,,,1000,False,utic
PL031630,대구 매호화성파크드림,,,,1000,False,utic
PL031631,대구 유성푸르나임아파트,,,,1000,False,utic
PL031644,대구 은세계타운아파트,,,,1000,False,utic
PL031649,수성그린타운,,,,1000,False,utic
PL031678,대구 제일풍경채프라임,,,,1000,False,utic
PL031681,대구 성서한마음타운 아파트,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,782.9,1000,True,utic
PL031708,대구 화성고려파크뷰,,,,1000,False,utic
PL031709,대구 화원신일해피트리꿈의숲,,,,1000,False,utic
PL031717,대구 상인이편한세상2단지,,,,1000,False,utic
PL031721,대구 유성청구아파트,,,,1000,False,utic
PL031745,대구 계명문화대학교,,,,1000,False,utic
PL031757,대구 대실역동화아이위시,,,,1000,False,utic
PL031781,대구 희망교대성유니드아파트,,,,1000,False,utic
PL031807,대구 상인중석타운아파트,,,,1000,False,utic
PL031816,대구 칠곡럭키아파트,,,,1000,False,utic
PL031832,대구 강변코오롱하늘채,,,,1000,False,utic
PL031835,대구 벽산타워,,,,1000,False,utic
PL031837,대구 두성타운아파트,,,,1000,False,utic
PL031838,대구 귀빈맨션아파트,,,,1000,False,utic
PL031881,대구 율하롯데캐슬탑클래스,,,,1000,False,utic
PL031888,대구 수성롯데캐슬,,,,1000,False,utic
PL031889,대구 칠곡한라타운아파트,,,,1000,False,utic
PL031890,대구 안심화성타운아파트,,,,1000,False,utic
PL031891,대구 월성코오롱하늘채1단지,,,,1000,False,utic
PL031892,대구 메가시티태왕아너스아파트,,,,1000,False,utic
PL031923,대구 테크노폴리스 우미린,,,,1000,False,utic
PL031951,대구 성서동서서한타운아파트,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,812.6,1000,True,utic
PL031969,대구 남구 앞산태왕아너스아파트,,,,1000,False,utic
PL031970,대구 달서구 장기누림타운,,,,1000,False,utic
PL031972,대구 중구 봉산뜨란채아파트,,,,1000,False,utic
PL031977,대구 달서구 월성 삼정그린코아 카운티,,,,1000,False,utic
PL031984,대구 달성군 서재우방타운아파트,,,,1000,False,utic
PL031985,대구 달서구 죽전역인터불고라비다,,,,1000,False,utic
PL031986,대구 달서구 두류보성맨션,,,,1000,False,utic
PL031988,대구 남구 봉덕화성파크드림,,,,1000,False,utic
PL031993,대구 수성구 사월화성파크드림2단지,,,,1000,False,utic
PL031994,대구 북구 칠곡서한타운3차,,,,1000,False,utic
PL031999,대구 북구 동대구유성푸르나임아파트,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,485.1,1000,True,utic
PL032005,대구 북구 노원한신더휴아파트,,,,1000,False,utic
PL032016,대구 북구 칠곡부영6단지아파트,,,,1000,False,utic
PL032021,대구 북구 대현뜨란채아파트,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,669.4,1000,True,utic
PL032024,대구 달성군 협성휴포레죽곡,,,,1000,False,utic
PL032044,대구 수성구 더원(위탁),,,,1000,False,utic
PL032050,대구 달성군 달성태왕드림하이츠,,,,1000,False,utic
PL032054,대구 수성구 태왕아너스아파트,,,,1000,False,utic
PL032057,대구 달서구 월성월드메르디앙아파트,,,,1000,False,utic
PL032067,대구 달서구 진천태왕아너스 1단지,,,,1000,False,utic
PL032077,대구 달성군 다사역금호어울림센트럴,,,,1000,False,utic
PL032090,대구 북구 복현화성타운,,,,1000,False,utic
PL032094,대구 달서구 이편한세상월배아파트,,,,1000,False,utic
PL032104,대구 북구 연경동화아이위시,,,,1000,False,utic
PL032109,대구 달서구 죽전그린빌,,,,1000,False,utic
PL032114,대구 수성구 노변동서우방타운,,,,1000,False,utic
PL032140,대구 중구 대봉태왕아너스아파트,,,,1000,False,utic
PL032146,대구 달서구 성서무지개타운아파트,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,726.9,1000,True,utic
PL032159,대구 수성구 수성화성쌍용타운,,,,1000,False,utic
PL032182,대구 달서구 상인영남화성아파트,,,,1000,False,utic
PL032223,대구 북구 침산2차화성타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,661.8,1000,True,utic
PL032229,대구 수성구 신매태성맨션,,,,1000,False,utic
PL032235,대구 남구 앞산서한이다음,,,,1000,False,utic
PL032238,대구 동구 부민스위트빌아파트,,,,1000,False,utic
PL032253,대구 달서구 죽전역동화아이위시,,,,1000,False,utic
PL032258,대구 동구 강촌마을우방아파트1차,,,,1000,False,utic
PL032289,대구 북구 칠곡현대아파트,,,,1000,False,utic
PL032294,대구 수성구 태왕유성하이빌,,,,1000,False,utic
PL032299,대구 수성구 시지2차사월보성타운,,,,1000,False,utic
PL032300,대구 수성구 매호2차동서타운,,,,1000,False,utic
PL032323,대구 달서구 상인역모아엘가파크뷰,,,,1000,False,utic
PL032333,대구 달서구 용산세광태왕2차아파트,,,,1000,False,utic
PL032337,대구 동구 영조아름다운나날1단지,,,,1000,False,utic
PL032348,대구 달서구 성서2차영남우방타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,682.4,1000,True,utic
PL032357,대구 남구 봉덕화성파크드림2차,,,,1000,False,utic
PL032360,대구 동구 동대구역화성파크드림아파트,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,581.0,1000,True,utic
PL032392,대구 상인이편한세상1단지,,,,1000,False,utic
PL032543,시지두레타운,,,,1000,False,utic
PL032566,범어STXKAN아파트,,,,1000,False,utic
PL032579,테크노폴리스반도유보라,,,,1000,False,utic
PL032775,죽곡푸르지오1단지,,,,1000,False,utic
PL032786,개나리맨션,,,,1000,False,utic
PL032822,산격2차청구맨션,,,,1000,False,utic
PL032933,대우로얄하이츠,,,,1000,False,utic
PL032940,상인장미3단지아파트,,,,1000,False,utic
PL032967,대구율하숲아파트,,,,1000,False,utic
PL032968,만촌 신동아 파밀리에,,,,1000,False,utic
PL032994,영남네오빌 아트,,,,1000,False,utic
PL033031,침산동현대아파트,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,188.0,1000,True,utic
PL033036,더샵 프리미엘,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,438.9,1000,True,utic
PL033044,수성범물인앤인아파트,,,,1000,False,utic
PL033046,빌리브 스카이 주상복합,,,,1000,False,utic
PL033063,시지효성백년가약1단지,,,,1000,False,utic
PL033064,월배역디엘라온프라이빗,,,,1000,False,utic
PL033150,효성타운,,,,1000,False,utic
PL033193,범어역우방유쉘,,,,1000,False,utic
PL033196,동대구삼환나우빌,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,586.7,1000,True,utic
PL033288,성광우방타운,,,,1000,False,utic
PL033295,청구그린맨션1차아파트,,,,1000,False,utic
PL033358,성서주공2단지아파트,,,,1000,False,utic
PL033403,한빛마을,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,537.8,1000,True,utic
PL033437,성서대백창신한라맨션,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,925.4,1000,True,utic
PL033482,범물청구아파트,,,,1000,False,utic
PL033548,효성타운2차아파트,,,,1000,False,utic
PL033570,성서2차보성타운,,,,1000,False,utic
PL033571,범어역 아이위시,,,,1000,False,utic
PL033627,대구도남 엘에이치 1단지,,,,1000,False,utic
PL033630,범어서한포레스트 (오피스텔),,,,1000,False,utic
PL033755,다사역 삼정그린코아 더베스트,,,,1000,False,utic
PL100067,복현자이,,,,1000,False,utic
PW000092,옥포세광무지개마을-105동,,,,1000,False,utic
PW000093,옥포세광무지개마을-106동,,,,1000,False,utic
PW000094,용산우방미진태왕타운 P1,,,,1000,False,utic
PW000095,용산우방미진태왕타운 P2,,,,1000,False,utic
PW000096,용산우방미진태왕타운 P3,,,,1000,False,utic
PW000097,용산우방미진태왕타운 P4,,,,1000,False,utic
PW000101,더리치모텔,,,,1000,False,utic
PW000102,호텔 맥심,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,801.1,1000,True,utic
PW000112,태전우방타운-101동,,,,1000,False,utic
PW000113,태전우방타운-103동,,,,1000,False,utic
PW000121,성당동두산위브,,,,1000,False,utic
PW000224,삼정브리티시용산상가관리단,,,,1000,False,utic
PW000243,범어청구하이츠-109동,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,644.9,1000,True,utic
PW000244,범어청구하이츠-110동,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,624.6,1000,True,utic
PW000259,진흥더블파크-102동,,,,1000,False,utic
PW000260,진흥더블파크-103동,,,,1000,False,utic
PW000261,진흥더블파크-105동,,,,1000,False,utic
PW000262,진흥더블파크-106동,,,,1000,False,utic
PW000277,극동스타클래스남산,,,,1000,False,utic
PW000288,팔공보성타운,,,,1000,False,utic
PW000289,팔공보성타운 B4,,,,1000,False,utic
PW000290,팔공보성타운 B5,,,,1000,False,utic
PW000292,온수장,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,254.8,1000,True,utic
PW000293,아인스,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,726.8,1000,True,utic
PW000295,오투,,,,1000,False,utic
PW000296,스타모텔,,,,1000,False,utic
PW000305,워싱턴모텔,,,,1000,False,utic
PW000306,동대구써비스,,,,1000,False,utic
PW000307,신현대1급정비공장,,,,1000,False,utic
PW000335,칠곡대백맨션-107동,,,,1000,False,utic
PW000336,칠곡대백맨션-108동,,,,1000,False,utic
PW000338,"삼성-1,2,4동",,,,1000,False,utic
PW000339,"삼성-3,5동",,,,1000,False,utic
PW000340,삼성-6동,,,,1000,False,utic
PW000341,삼성-7동,,,,1000,False,utic
PW000459,침산1차푸르지오1단지-103동지하2층,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,580.9,1000,True,utic
PW000460,"침산1차푸르지오1단지-105,106동지하2층",L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,580.9,1000,True,utic
PW000461,침산1차푸르지오1단지-오피스텔동 지하2층,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,580.9,1000,True,utic
PW000462,침산1차푸르지오2단지-203동,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,746.3,1000,True,utic
PW000463,침산1차푸르지오2단지-205동,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,746.3,1000,True,utic
PW000555,복현보성타운-107동,,,,1000,False,utic
PW000556,복현보성타운-108동,,,,1000,False,utic
PW000557,침산태왕리더스,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,412.7,1000,True,utic
PW000576,북부정비검사소,,,,1000,False,utic
PW000584,신매역우방유쉘,,,,1000,False,utic
PW000621,태왕아너스리버파크,,,,1000,False,utic
PW000623,대봉태왕아너스,,,,1000,False,utic
PW000787,보성종합정비,L93171040203,[공사] 북비산로 서대구역네거리 에서 서재 방향 1차로 가로수 벌목 주의운전,341.0,1000,True,utic
PW000788,갑오자동차정비공장,,,,1000,False,utic
PW000789,수성정비센터,,,,1000,False,utic
PW000790,자동차시대정비공장,,,,1000,False,utic
PW000805,영조아름다운나날3단지-315,,,,1000,False,utic
PW000806,영조아름다운나날3단지-316,,,,1000,False,utic
PW000807,영조아름다운나날3단지-317,,,,1000,False,utic
PW000808,영조아름다운나날3단지-318,,,,1000,False,utic
PW000809,유니버시아드선수촌1단지-101동,,,,1000,False,utic
PW000810,유니버시아드선수촌1단지-102동,,,,1000,False,utic
PW000811,유니버시아드선수촌1단지-103동,,,,1000,False,utic
PW000812,유니버시아드선수촌1단지-104동,,,,1000,False,utic
PW000813,유니버시아드선수촌1단지-107동,,,,1000,False,utic
PW000814,시지보성서한타운-301동,,,,1000,False,utic
PW000815,시지보성서한타운-302동,,,,1000,False,utic
PW000864,대실역리슈빌3단지,,,,1000,False,utic
PW000916,서재2차보성타운-211동,,,,1000,False,utic
PW001000,서재2차보성타운-213동,,,,1000,False,utic
PW001010,서재2차보성타운-214동,,,,1000,False,utic
PW001123,대우트럼프월드수성,,,,1000,False,utic
PW001124,대우트럼프월드수성 A,,,,1000,False,utic
PW001179,늘푸른교회,,,,1000,False,utic
PW001186,우진택시,,,,1000,False,utic
PW001195,대구혁신LH4단지-401동,,,,1000,False,utic
PW001196,대구혁신LH4단지-402동,,,,1000,False,utic
PW001197,대구혁신LH4단지-405동,,,,1000,False,utic
PW001198,대구혁신LH4단지-406동,,,,1000,False,utic
PW001229,만촌2차우방타운-306동,,,,1000,False,utic
PW001230,만촌2차우방타운-307동,,,,1000,False,utic
PW001232,산격대우-114동,,,,1000,False,utic
PW001233,산격대우-115동,,,,1000,False,utic
PW001234,산격대우-116동,,,,1000,False,utic
PW001235,산격대우-117동,,,,1000,False,utic
PW001236,산격대우-118동,,,,1000,False,utic
PW001240,산격대우-119동,,,,1000,False,utic
PW001241,산격대우-120동,,,,1000,False,utic
PW001242,산격대우-120동 A,,,,1000,False,utic
PW001243,산격대우-121동,,,,1000,False,utic
PW001244,산격대우-122동,,,,1000,False,utic
PW001250,㈜명성정비,,,,1000,False,utic
PW001315,서재2차보성타운-212동,,,,1000,False,utic
PW001341,대구혁신LH 5단지(B-4블록)-1지역,,,,1000,False,utic
PW010023,화원이진캐스빌,,,,1000,False,utic
PW010025,극동스타클래스남산,,,,1000,False,utic
PW010035,대구노원한신더휴-7동 지하1층,,,,1000,False,utic
PW010042,(급속)대구역센트럴자이,,,,1000,False,utic
PW010114,안심역코오롱하늘채,,,,1000,False,utic
PW010122,월성코오롱하늘채2단지아파트,,,,1000,False,utic
PW010180,율하 휴먼시아9단지,,,,1000,False,utic
PW010187,매천센트럴파크,,,,1000,False,utic
PW010211,군위보건소,,,,1000,False,utic
PW010224,성서3차동서타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,417.5,1000,True,utic
PW010225,대구테크노폴리스4단지,,,,1000,False,utic
PW010236,메트로팔레스2단지,,,,1000,False,utic
PW010248,다사E편한세상,,,,1000,False,utic
PW010249,테크노폴리스하나리움퀸즈파크,,,,1000,False,utic
PW010299,녹원맨션,,,,1000,False,utic
PW010450,메트로팔레스1단지,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,994.8,1000,True,utic
PW010451,유림노르웨이아침,,,,1000,False,utic
PW010464,안심역우방아이유쉘아파트,,,,1000,False,utic
PW010481,범어화성파크리젠시,,,,1000,False,utic
PW010491,이안동대구,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,442.5,1000,True,utic
PW010494,하나교회19,,,,1000,False,utic
PW010507,용산1차서한화성타운,,,,1000,False,utic
PW010509,월성서한이다음,,,,1000,False,utic
PW010511,수성보성타운,,,,1000,False,utic
PW010536,매호협화타운,,,,1000,False,utic
PW010597,신암청아람아파트,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,261.9,1000,True,utic
PW010616,영남네오빌,,,,1000,False,utic
PW010622,효성타운관리사무소,,,,1000,False,utic
PW010697,이편한세상대신아파트,,,,1000,False,utic
PW010777,대구혁신LH5단지,,,,1000,False,utic
PW010815,남산역화성파크드림,,,,1000,False,utic
PW010849,성서주공6-1,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,869.7,1000,True,utic
PW010851,신매역우방유쉘19,,,,1000,False,utic
PW011012,시지3차서한이다음,,,,1000,False,utic
PW011117,태을빌딩(합자회사태을),,,,1000,False,utic
PW011186,월배2차귀빈타운,,,,1000,False,utic
PW011187,태크노폴리스남해오네뜨2차,,,,1000,False,utic
PW011290,진천영남네오빌(민수),,,,1000,False,utic
PW011340,동우씨엠(주)/대구연경LH천년나무2단지,,,,1000,False,utic
PW011344,신서동롯데캐슬레전드-1,,,,1000,False,utic
PW011345,신서동롯데캐슬레전드-2,,,,1000,False,utic
PW011346,신서동롯데캐슬레전드-3,,,,1000,False,utic
PW011347,신서동롯데캐슬레전드-4,,,,1000,False,utic
PW011348,한양수정상가관리단,,,,1000,False,utic
PW011353,범물인앤인입주자대표회의,,,,1000,False,utic
PW011490,수목원제일풍경채입주자대표회의-1,,,,1000,False,utic
PW011491,수목원제일풍경채입주자대표회의-2,,,,1000,False,utic
PW011492,수목원제일풍경채입주자대표회의-3,,,,1000,False,utic
PW011493,수목원제일풍경채입주자대표회의-4,,,,1000,False,utic
PW011502,롯데케슬오페라아파트입주자대표회의-1,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,630.2,1000,True,utic
PW011503,롯데케슬오페라아파트입주자대표회의-2,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,630.2,1000,True,utic
PW011504,롯데케슬오페라아파트입주자대표회의-3,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,630.2,1000,True,utic
PW011505,롯데케슬오페라아파트입주자대표회의-4,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,630.2,1000,True,utic
PW011617,테크노폴리스진아리채입주자대표회의-1,,,,1000,False,utic
PW011618,테크노폴리스진아리채입주자대표회의-2,,,,1000,False,utic
PW011619,테크노폴리스진아리채입주자대표회의-3,,,,1000,False,utic
PW011653,동명산업,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,905.0,1000,True,utic
PW011659,두밥식당,,,,1000,False,utic
PW011664,낚시모텔,,,,1000,False,utic
PW011669,러스터,,,,1000,False,utic
PW011672,달구벌여성인력개발센터,,,,1000,False,utic
PW011683,범어화산샬례-1,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,804.6,1000,True,utic
PW011684,범어화산샬례-2,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,804.6,1000,True,utic
PW011687,몽글몽글구름순두부,,,,1000,False,utic
PW011692,강북오리박사,,,,1000,False,utic
PW011697,이데오피스(주),,,,1000,False,utic
PW011702,(주)에스제이에프앤씨/산중에봄쭈꾸미,,,,1000,False,utic
PW011706,산중식당,,,,1000,False,utic
PW011713,카페블로썸,,,,1000,False,utic
PW011718,청포도마을,,,,1000,False,utic
PW011724,가창중학교,,,,1000,False,utic
PW011725,교동면옥내당점,,,,1000,False,utic
PW011726,밤새우는닭,,,,1000,False,utic
PW011970,고향,,,,1000,False,utic
PW011971,김영환,,,,1000,False,utic
PW011973,대구장애인종합복지관,,,,1000,False,utic
PW012146,피제리아로드,,,,1000,False,utic
PW012148,청풍해물탕,,,,1000,False,utic
PW012149,장수갈비기사식당,,,,1000,False,utic
PW012156,대구혁신LH4단지입주자대표회의-1,,,,1000,False,utic
PW012157,대구혁신LH4단지입주자대표회의-2,,,,1000,False,utic
PW012323,(주)코러,,,,1000,False,utic
PW012333,시골밥상,,,,1000,False,utic
PW012339,주홍산장식당,,,,1000,False,utic
PW012340,동촌식당,,,,1000,False,utic
PW012346,화진산장,,,,1000,False,utic
PW012357,파계마루,,,,1000,False,utic
PW012361,교동면옥화원점,,,,1000,False,utic
PW012368,팔수식당,,,,1000,False,utic
PW012390,로뎀,,,,1000,False,utic
PW012393,서창숙디어벨리커피숍,,,,1000,False,utic
PW012424,만촌한화꿈에그린관리소,,,,1000,False,utic
PW012428,칠곡미래타운,,,,1000,False,utic
PW012431,월성청구타운 입주자대표회의,,,,1000,False,utic
PW012433,파동화성파크뷰 관리사무소,,,,1000,False,utic
PW012441,메트로팔레스3단지 관리사무소,,,,1000,False,utic
PW012443,대구신서혁신LH천년나무10단지/청하종합개발㈜,,,,1000,False,utic
PW012448,성서주공5단지아파트입주자대표회의,,,,1000,False,utic
PW012449,혁신도시 서한E스테이아파트/주식회사서한하나뉴스데,,,,1000,False,utic
PW012450,시지푸르지오,,,,1000,False,utic
PW012453,삼도더펜트하우스수성입주자대표회의,,,,1000,False,utic
PW012454,수성3가롯데캐슬입주자대표회의,,,,1000,False,utic
PW012455,시지두레타운 입주자대표회의,,,,1000,False,utic
PW012459,하나타운 입주자대표회의,,,,1000,False,utic
PW012460,메트로팔레스5단지입주자대표회의,,,,1000,False,utic
PW012464,대구연경천년나무1단지 관리소,,,,1000,False,utic
PW012465,송원맨션 관리사무소,,,,1000,False,utic
PW012467,시지대성유니드입주자대표회의,,,,1000,False,utic
PW012478,신서혁신LH13단지관리사무소,,,,1000,False,utic
PW012481,시지한신휴플러스입주자대표회의,,,,1000,False,utic
PW012484,대구혁신LH5단지 입주자대표회의,,,,1000,False,utic
PW012485,이시아폴리스더샵2차,,,,1000,False,utic
PW012489,칠곡2차한라타운,,,,1000,False,utic
PW012491,범어쌍용예가입주자대표회의,,,,1000,False,utic
PW012494,만평역헤리티지입주자대표회의,,,,1000,False,utic
PW012495,테크노폴리스제일풍경채더퍼스트 입주자대표회의,,,,1000,False,utic
PW012496,만촌2차우방타운,,,,1000,False,utic
PW012497,청운맨션입주자대표회의,,,,1000,False,utic
PW012502,보성상아맨션입주자대표회의,,,,1000,False,utic
PW012506,세광그린맨션,,,,1000,False,utic
PW012509,수목원풍경그린,,,,1000,False,utic
