statId,parking_matched_id,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h
PW013158,155-4-000003,,,
PW013163,154-1-000251,,,
PW013164,151-2-000098,,,
PW013165,156-2-000079,,,
PW013167,154-2-000069,,,
PW013168,155-4-000003,,,
PW013174,151-2-000100,,,
PW013178,156-2-000040,,,
PW013179,155-3-000005,0.8806305718527113,-2.0,7.0
PW013180,151-2-000083,,,
PW013184,151-2-000096,,,
PW013201,155-2-000030,,,
PW013213,157-4-000007,,,
PW013214,156-2-000056,,,
PW013216,151-1-000123,,,
PW013218,155-4-000027,,,
PW013219,154-1-000190,,,
PW013220,154-1-000136,,,
PW013221,156-1-000095,,,
PW013224,155-1-000005,,,
PW013296,156-2-000094,,,
PW013298,156-1-000037,,,
PW013300,157-1-000094,,,
PW013303,156-2-000057,,,
PW013304,151-1-000148,,,
PW013312,156-1-000085,,,
PW013317,151-1-000012,,,
PW013344,156-1-000086,,,
PW013354,156-2-000067,1.1248582677159733,1.0,7.0
PW013355,156-1-000001,,,
PW013381,154-2-000069,,,
PW013384,155-1-000150,,,
PW013454,154-1-000205,,,
PW013458,156-2-000012,,,
PW013508,155-1-000170,,,
PW013516,151-2-000023,,,
PW013517,151-1-000127,,,
PW013525,155-1-000149,,,
PW013527,154-2-000066,,,
PW013530,157-1-000143,,,
PW013546,150-1-000124,,,
PW013551,154-1-000101,,,
PW013555,156-2-000076,,,
PW013558,152-1-000131,,,
PW013567,154-1-000145,,,
PW013572,155-2-000107,,,
PW013575,151-2-000072,,,
PW013577,156-2-000013,,,
PW013585,154-1-000121,,,
PW013587,154-2-000063,,,
PW013588,151-2-000029,,,
PW013617,155-2-000049,1.178030178747903,-1.0,7.0
PW013618,151-1-000195,,,
PW013624,151-1-000148,,,
PW013625,156-2-000028,,,
PW013626,156-1-000005,,,
PW013628,156-2-000055,0.7559289460184554,2.0,7.0
PW013629,155-4-000019,,,
PW013637,155-1-000072,,,
PW013644,151-1-000121,,,
PW013676,151-2-000033,,,
PW013683,151-2-000031,,,
PW013686,151-1-000124,,,
PW013688,151-2-000029,,,
PW013752,155-2-000059,9.559694299612351,-26.0,7.0
PW013789,156-2-000078,,,
PW013829,155-1-000114,,,
PW013901,154-2-000069,,,
PW013969,151-2-000003,0.6998542122237659,0.0,7.0
PW013970,151-2-000034,,,
PW014040,155-2-000048,,,
PW014078,154-1-000266,,,
PW014098,155-1-000159,,,
PW014158,155-2-000106,,,
PW014161,156-2-000013,,,
PW014165,157-1-000069,,,
PW014177,157-1-000094,,,
PW014179,154-1-000014,,,
PW014186,151-2-000101,,,
PW014194,155-1-000114,,,
PW014203,151-2-000068,,,
PW014204,154-1-000206,,,
PW014224,153-1-000055,,,
PW014238,152-1-000013,,,
PW014263,157-4-000007,,,
PW014268,154-2-000069,,,
PW014287,156-1-000095,,,
PW014291,156-2-000105,0.0,0.0,7.0
PW014294,156-1-000095,,,
PW014311,155-4-000026,,,
PW014349,155-4-000003,,,
PW014366,150-1-000142,,,
PW014386,156-4-000011,,,
PW014432,150-1-000108,,,
PW014434,151-1-000051,,,
PW014437,157-4-000007,,,
PW014459,157-1-000143,,,
PW014472,151-1-000091,,,
PW014511,150-1-000151,,,
PW014536,150-1-000168,,,
PW014547,151-1-000148,,,
PW014556,156-2-000094,,,
PW014568,151-2-000023,,,
PW014572,156-1-000037,,,
PW014573,156-1-000095,,,
PW014578,157-1-000101,,,
PW014580,156-1-000048,,,
PW014581,156-1-000048,,,
PW014590,154-1-000226,,,
PW014624,157-1-000133,,,
PW014647,157-1-000128,,,
PW014650,150-2-000015,1.0497813183356481,0.0,7.0
PW014666,151-1-000015,,,
PW014669,156-1-000035,,,
PW014688,151-1-000015,,,
PW014759,156-2-000071,2.2946254863155757,-6.0,7.0
PW014834,151-1-000074,,,
PW014855,151-2-000100,,,
PW014856,151-1-000010,,,
PW014857,151-2-000083,,,
PW014859,155-1-000145,,,
PW014869,156-4-000011,,,
PW014874,157-1-000084,,,
PW014882,157-1-000072,,,
PW014914,153-1-000102,,,
PW014929,156-2-000056,,,
PW014946,155-2-000060,2.4743582965269675,8.0,7.0
PW014973,151-2-000014,,,
PW015039,154-2-000066,,,
PW015040,152-1-000047,,,
PW015041,152-1-000021,,,
PW015042,152-1-000065,,,
PW015051,154-1-000241,,,
PW015054,155-1-000030,,,
PW015055,155-1-000030,,,
PW015062,157-4-000007,,,
PW015079,153-1-000102,,,
PW015080,153-1-000107,,,
PW015094,151-2-000100,,,
PW015099,150-1-000132,,,
PW015100,153-2-000064,,,
PW015101,156-2-000079,,,
PW015121,154-1-000302,,,
PW015127,156-1-000085,,,
PW015130,155-1-000150,,,
PW015136,156-2-000090,,,
PW015139,151-1-000117,,,
PW015140,151-2-000065,,,
PW015154,150-2-000033,,,
PW015173,156-1-000096,,,
PW015176,154-2-000032,1.5118578920369083,2.0,7.0
PW015189,157-4-000007,,,
PW015255,153-1-000079,,,
PW015257,154-1-000302,,,
PW015300,151-2-000101,,,
PW015303,155-2-000048,,,
PW015305,157-1-000095,,,
PW015310,156-1-000110,,,
PW015317,156-2-000090,,,
PW015347,151-2-000101,,,
PW015363,150-2-000016,,,
PW015439,151-1-000148,,,
PW100063,154-1-000226,,,
PW100068,150-1-000150,,,
PW100359,155-2-000010,0.9258200997725508,-2.0,7.0
PW100360,155-2-000010,0.9258200997725508,-2.0,7.0
PW100434,156-2-000004,,,
PW100435,156-1-000048,,,
PW100456,155-1-000151,,,
PW100461,154-1-000031,,,
PW100466,154-1-000222,,,
PW100473,156-2-000061,,,
PW100498,153-1-000041,,,
PW100501,155-1-000158,,,
PW100535,151-1-000148,,,
PW100537,157-4-000007,,,
PW100553,154-1-000239,,,
PW100567,157-1-000074,,,
PW100573,151-2-000029,,,
PW100601,157-4-000007,,,
PW100630,156-2-000078,,,
PW100670,157-1-000139,,,
PW100671,155-1-000098,,,
PW100686,151-2-000023,,,
PW100687,155-1-000205,,,
PW100688,151-2-000017,,,
PW100693,154-1-000274,,,
PW100715,150-2-000012,,,
PW100716,150-2-000012,,,
PW100724,155-4-000027,,,
PW100734,156-2-000057,,,
PW100764,156-2-000071,2.2946254863155757,-6.0,7.0
PW100770,152-1-000134,,,
PW100771,152-1-000134,,,
PW100772,152-1-000134,,,
PW100792,157-1-000076,,,
PW100805,155-1-000123,,,
PW100815,154-2-000069,,,
PW100818,157-1-000072,,,
PW100831,151-1-000028,,,
PW100836,154-1-000226,,,
PW100867,155-2-000060,2.4743582965269675,8.0,7.0
PW100872,157-4-000007,,,
PW100881,157-1-000008,,,
PW100902,151-1-000123,,,
PW100965,154-1-000226,,,
PW100974,155-4-000026,,,
PW100976,156-1-000110,,,
PW100986,156-2-000076,,,
PW101126,156-2-000101,,,
PW101152,155-2-000048,,,
PW800017,156-1-000090,,,
PW800040,155-1-000040,,,
PW800062,155-2-000107,,,
PW800081,154-1-000251,,,
PW800112,155-1-000004,,,
PW800152,155-4-000027,,,
PW800153,155-2-000059,9.559694299612351,-26.0,7.0
PW800156,155-1-000005,,,
PW800185,156-1-000095,,,
PW800194,155-1-000149,,,
PW800199,155-1-000021,,,
PW800210,154-1-000226,,,
PW800222,151-1-000162,,,
PW800242,157-1-000124,,,
PW800286,151-1-000012,,,
PW800287,151-1-000148,,,
PW800290,150-1-000157,,,
PW800330,154-1-000161,,,
PW800400,156-2-000105,0.0,0.0,7.0
PW800403,151-1-000148,,,
PW800405,150-1-000168,,,
PW800427,155-1-000114,,,
PW800480,151-2-000083,,,
PW800555,154-1-000235,,,
PW800558,151-2-000017,,,
PW800572,153-2-000013,,,
PW800585,154-1-000226,,,
PW800598,151-2-000023,,,
PW800610,156-2-000090,,,
PW800620,155-2-000107,,,
PW800640,151-1-000148,,,
PW800641,156-1-000005,,,
PW800660,156-2-000094,,,
PW800669,154-1-000296,,,
PW800689,152-1-000005,,,
PW800745,154-1-000266,,,
PW800746,154-1-000136,,,
PW800747,156-2-000076,,,
PW800748,156-1-000110,,,
PW800749,157-4-000007,,,
PW800750,156-2-000057,,,
PW800755,154-4-000022,1.0497813183356355,-3.0,7.0
PW800782,155-1-000105,1.979486637221571,-5.0,7.0
PW800785,157-1-000127,,,
PW800802,154-1-000222,,,
PW800921,155-1-000105,1.979486637221571,-5.0,7.0
PW800956,155-1-000145,,,
PW801040,151-1-000012,,,
PW801047,153-1-000050,,,
PW801051,152-1-000005,,,
PW801089,155-1-000151,,,
PW801097,156-2-000071,2.2946254863155757,-6.0,7.0
PW801098,157-1-000072,,,
PW801099,151-2-000029,,,
PW801105,153-1-000050,,,
PW801106,157-1-000127,,,
PW801141,151-1-000073,,,
PW801190,157-1-000100,,,
PW801191,150-1-000145,,,
PW801196,156-2-000005,,,
PW801215,156-1-000082,,,
PW801250,154-1-000137,,,
PW801304,151-2-000096,,,
PW801353,154-1-000147,,,
PW801429,155-1-000073,,,
PW801539,150-1-000132,,,
PW801566,155-1-000197,,,
PWE00129,155-1-000114,,,
PWE00145,150-1-000144,,,
PWE00153,157-1-000069,,,
PWE00471,155-2-000107,,,
PWE00593,155-4-000004,,,
PWE00794,156-1-000095,,,
PWE00804,156-2-000028,,,
PWE00827,156-1-000005,,,
PWE01064,155-2-000107,,,
PWE01193,156-1-000104,,,
PWE01234,155-1-000072,,,
PWE01250,154-1-000274,,,
PWE01301,151-2-000101,,,
PWE01302,155-1-000195,,,
PWE01307,156-1-000096,,,
PWE01326,154-1-000136,,,
PWE01334,151-2-000034,,,
PWE01374,156-2-000094,,,
PWE01415,155-4-000027,,,
PWE01533,155-4-000002,,,
PWE01546,154-1-000190,,,
PWE01607,151-2-000017,,,
PWE01744,157-4-000007,,,
PWE01953,154-1-000151,,,
PWE02028,150-1-000113,,,
PWE02137,157-1-000094,,,
PWE02149,155-1-000150,,,
PWE02156,157-1-000144,,,
PWE02170,151-1-000148,,,
PWE02242,150-1-000157,,,
PWE02243,150-1-000157,,,
PWE02386,151-1-000119,,,
PWE02391,155-4-000003,,,
PWE02448,156-2-000085,1.069044967649699,-3.0,7.0
PWE02462,156-1-000096,,,
PWE02546,156-2-000071,2.2946254863155757,-6.0,7.0
PWE02568,151-1-000022,,,
PWE02670,156-1-000095,,,
PWE02787,155-1-000021,,,
PWE02855,156-4-000011,,,
PWE02875,157-1-000133,,,
PWE02920,154-1-000274,,,
PWE02945,155-1-000105,1.979486637221571,-5.0,7.0
PWE02950,156-2-000101,,,
PWE03164,151-1-000148,,,
PWE03322,150-1-000150,,,
PWE03516,154-2-000066,,,
PWE03650,156-2-000076,,,
PWE03691,156-2-000091,,,
PWE04113,157-1-000070,,,
PWE04136,156-2-000004,,,
PWE04370,155-2-000106,,,
PWE04504,151-2-000023,,,
PWE04623,155-1-000165,,,
PWE04647,151-1-000089,,,
PWE04806,157-4-000007,,,
PWE05030,154-1-000251,,,
PWE05205,154-1-000251,,,
PWE05213,155-1-000006,,,
PWE05262,155-2-000010,0.9258200997725508,-2.0,7.0
PWE05263,155-2-000010,0.9258200997725508,-2.0,7.0
PWE05636,154-1-000302,,,
PWE05809,157-1-000002,,,
PWE05999,151-2-000078,,,
PWE06103,155-1-000006,,,
PWE06186,154-1-000031,,,
PWE06216,154-1-000254,,,
PWE06239,154-1-000165,,,
PWE06240,155-4-000003,,,
PWE06270,154-1-000206,,,
PWE06354,153-1-000102,,,
PWE06573,155-3-000005,0.8806305718527113,-2.0,7.0
PWE06593,151-1-000012,,,
PWE06658,155-4-000019,,,
PWE06751,154-1-000226,,,
PWE06792,154-2-000069,,,
PWE06835,151-1-000015,,,
PWE06930,155-1-000030,,,
PWE06931,155-1-000030,,,
PWE06932,151-1-000074,,,
RE000154,151-1-000119,,,
RE000180,157-1-000131,,,
RE000181,153-1-000077,,,
S1100006,154-1-000296,,,
S1100007,156-1-000095,,,
SBSB0019,156-2-000080,6.253162465211225,-19.0,7.0
SBSB0029,157-1-000002,,,
SBSB0054,155-2-000091,,,
SF000068,156-2-000095,,,
SF000126,157-1-000116,,,
SF000128,155-2-000013,,,
SF000231,150-1-000112,,,
SF000232,154-2-000068,,,
SF000234,157-1-000002,,,
SF000235,157-1-000002,,,
SF000238,154-1-000137,,,
SF000246,155-2-000103,,,
SF000247,156-2-000098,,,
SF000248,157-1-000048,,,
SF000279,154-1-000031,,,
SF000280,156-1-000028,,,
SF000281,151-2-000016,,,
SF000282,156-1-000022,,,
SF000283,157-1-000115,,,
SF000323,157-1-000076,,,
SF000324,156-1-000028,,,
SF000325,151-1-000148,,,
SF000326,157-1-000115,,,
SF000584,156-2-000031,3.010186786529356,-8.0,7.0
SF000609,154-1-000239,,,
SF000610,154-1-000274,,,
SF000611,154-1-000123,,,
SF000637,157-1-000072,,,
SF000795,155-2-000048,,,
SF000799,151-2-000075,,,
SF000844,156-2-000079,,,
SF000848,154-1-000083,,,
SF000859,156-2-000079,,,
SF000871,155-1-000200,,,
SF000878,155-1-000173,,,
SF000895,155-1-000091,,,
SF000921,155-1-000166,,,
SF000926,153-1-000050,,,
SF000955,155-1-000105,1.979486637221571,-5.0,7.0
SF000966,151-1-000166,,,
SF000977,154-1-000136,,,
SF000979,154-1-000226,,,
SF001002,150-2-000015,1.0497813183356481,0.0,7.0
SF001077,151-2-000100,,,
SF001082,155-1-000016,,,
SF001094,151-2-000005,1.1605769149479936,0.0,7.0
SF001110,150-1-000112,,,
SF001155,154-1-000121,,,
SF001284,153-1-000018,,,
SF001285,156-2-000101,,,
SF001849,155-4-000008,,,
SF001858,155-2-000039,,,
SF002144,151-2-000068,,,
SF002213,157-1-000138,,,
SF002258,150-2-000030,21.671951213210015,-62.0,7.0
SF002260,151-2-000005,1.1605769149479936,0.0,7.0
SF002354,155-2-000039,,,
SF002410,154-4-000022,1.0497813183356355,-3.0,7.0
SF002471,156-2-000086,1.64130361329658,-4.0,7.0
SF002547,156-1-000040,,,
SF002583,156-2-000101,,,
SF002605,156-2-000098,,,
SF002637,156-2-000076,,,
SF002638,155-2-000013,,,
SF002642,155-2-000106,,,
SF002643,154-1-000201,,,
SF002645,154-2-000066,,,
SF002646,151-1-000195,,,
SF002746,155-4-000004,,,
SF002795,155-1-000040,,,
SF002822,154-1-000145,,,
SF002913,155-1-000004,,,
SF002922,155-4-000004,,,
SF002932,150-1-000132,,,
SF002945,156-1-000102,,,
SF002969,151-1-000002,,,
SF003012,157-1-000072,,,
SF003044,156-1-000012,,,
SF003055,151-1-000177,,,
SF003065,155-1-000194,,,
SF003075,155-1-000091,,,
SF003159,154-1-000015,,,
SF003166,155-4-000008,,,
SF003187,154-1-000230,,,
SF003193,157-1-000124,,,
SF003194,157-1-000124,,,
SF003198,154-1-000138,,,
SF003234,154-1-000230,,,
SF003268,151-1-000070,,,
SF003317,151-1-000071,,,
SGSOC004,151-1-000035,,,
SO000081,154-1-000296,,,
ST271101,150-1-000143,,,
ST271102,150-2-000030,21.671951213210015,-62.0,7.0
ST271103,150-1-000126,,,
ST271104,150-2-000025,,,
ST271105,150-2-000025,,,
ST271106,150-2-000025,,,
ST271107,150-2-000025,,,
ST271108,150-2-000025,,,
ST271109,150-1-000173,,,
ST271110,150-1-000129,,,
ST271401,151-1-000119,,,
ST271404,151-1-000118,,,
ST271405,151-2-000015,,,
ST271406,151-2-000015,,,
ST271407,151-1-000047,,,
ST271408,151-1-000047,,,
ST271409,151-2-000033,,,
ST271704,152-1-000001,,,
ST271705,152-1-000096,,,
ST271706,152-1-000136,,,
ST271707,152-1-000136,,,
ST271708,154-1-000288,,,
ST271709,152-1-000032,,,
ST272303,154-1-000083,,,
ST272304,154-1-000083,,,
ST272305,154-1-000083,,,
ST272306,154-1-000006,1.124858267715972,-3.0,7.0
ST272307,154-1-000147,,,
ST272308,154-2-000034,3.0572763655761013,-10.0,7.0
ST272309,154-1-000081,,,
ST272310,154-1-000251,,,
ST272602,155-2-000058,,,
ST272603,155-2-000058,,,
ST272604,155-1-000160,,,
ST272605,155-1-000021,,,
ST272606,155-3-000002,4.642307659791977,-10.0,7.0
ST272607,155-2-000102,,,
ST272902,156-1-000054,,,
ST272903,156-2-000092,,,
ST272905,156-2-000092,,,
ST272908,157-1-000095,,,
ST272913,156-2-000059,,,
ST272914,156-2-000059,,,
ST272915,156-2-000059,,,
ST272916,156-2-000059,,,
ST272917,156-2-000059,,,
ST272918,156-2-000059,,,
ST272919,156-1-000101,,,
ST272920,156-1-000065,,,
ST272921,156-2-000084,7.60504665954638,-22.0,7.0
ST272922,156-2-000076,,,
ST272923,156-2-000056,,,
ST272924,156-4-000014,,,
ST272925,156-2-000003,,,
ST277103,157-1-000001,,,
ST277104,157-1-000133,,,
ST277105,157-1-000133,,,
ST277106,157-1-000127,,,
ST277107,157-1-000036,,,
ST277108,157-1-000053,,,
ST477201,361-2-000050,,,
ST600116,155-1-000191,,,
ST600163,154-1-000138,,,
ST600274,157-1-000119,,,
ST600283,156-1-000008,,,
ST600286,156-2-000068,,,
ST600288,151-1-000054,,,
ST600300,153-1-000020,,,
ST600335,151-2-000040,1.5907898179514348,-5.0,7.0
ST600336,151-2-000040,1.5907898179514348,-5.0,7.0
ST600372,152-1-000041,,,
ST600425,154-1-000147,,,
ST600537,156-2-000098,,,
ST600649,151-1-000129,,,
ST600663,157-1-000119,,,
ST600793,154-2-000069,,,
ST600794,156-1-000104,,,
ST600801,156-2-000068,,,
ST601045,156-2-000076,,,
ST601062,156-2-000025,,,
ST601097,154-1-000006,1.124858267715972,-3.0,7.0
ST601138,156-2-000068,,,
ST601139,153-1-000078,,,
ST601140,156-2-000005,,,
ST601225,154-1-000124,,,
ST601235,156-2-000105,0.0,0.0,7.0
ST601236,154-1-000069,,,
ST601237,154-1-000188,,,
ST601240,154-1-000137,,,
ST601259,152-1-000103,,,
ST601269,155-2-000078,,,
ST601337,151-2-000031,,,
ST601352,151-2-000102,,,
ST601395,151-2-000102,,,
ST601440,154-2-000034,3.0572763655761013,-10.0,7.0
ST601738,156-2-000085,1.069044967649699,-3.0,7.0
ST601839,155-1-000112,,,
TDP00004,157-1-000072,,,
TDP00005,157-1-000052,,,
TDP00009,150-2-000015,1.0497813183356481,0.0,7.0
TDP00010,154-1-000245,,,
TS271101,150-1-000148,,,
TS271102,150-1-000114,,,
TS271401,151-2-000036,,,
TS271402,151-1-000075,,,
TS271403,151-1-000157,,,
TS271404,151-1-000088,,,
TS271405,151-2-000018,,,
TS271406,151-1-000029,,,
TS271407,151-1-000162,,,
TS271701,152-2-000022,,,
TS271702,152-2-000027,,,
TS271703,152-1-000041,,,
TS272001,153-1-000020,,,
TS272002,153-1-000041,,,
TS272301,154-1-000015,,,
TS272302,154-1-000084,,,
TS272303,154-1-000104,0.0,0.0,7.0
TS272304,154-1-000104,0.0,0.0,7.0
TS272305,154-1-000041,,,
TS272306,154-1-000224,,,
TS272307,154-1-000113,,,
TS272308,154-2-000069,,,
TS272309,154-1-000231,,,
TS272602,155-1-000006,,,
TS272603,155-2-000011,,,
TS272604,155-2-000064,0.7284313590846834,2.0,7.0
TS272605,155-1-000142,,,
TS272606,155-1-000040,,,
TS272607,155-1-000015,,,
TS272608,155-2-000065,0.34992710611188277,-1.0,7.0
TS272902,156-2-000055,0.7559289460184554,2.0,7.0
TS272903,156-1-000005,,,
TS272904,156-2-000076,,,
TS272905,156-1-000093,,,
TS272906,156-2-000076,,,
TS272907,156-2-000076,,,
TS277101,157-1-000142,,,
TS277102,157-1-000118,,,
TS277103,157-1-000070,,,
TS472920,151-2-000088,,,
UN000145,150-1-000138,,,
UN000154,150-1-000138,,,
UN000167,155-1-000195,,,
UN000180,152-1-000119,,,
UP491145,154-1-000147,,,
VTE00004,155-4-000003,,,
YC100007,150-1-000171,,,
YC100008,157-4-000007,,,
YC100012,152-1-000098,,,
YC100015,151-1-000026,,,
YC100016,151-1-000116,,,
