statId,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm
PW011692,1540083500,62.7,44.0,1.0,원활
PW011697,,,,,
PW011702,,,,,
PW011706,,,,,
PW011713,,,,,
PW011718,,,,,
PW011724,,,,,
PW011725,1520000601,93.7,28.0,1.0,원활
PW011726,1540067800,279.1,57.0,1.0,원활
PW011970,,,,,
PW011971,,,,,
PW011973,,,,,
PW012146,,,,,
PW012148,,,,,
PW012149,,,,,
PW012156,,,,,
PW012157,,,,,
PW012323,,,,,
PW012333,,,,,
PW012339,,,,,
PW012340,,,,,
PW012346,,,,,
PW012357,,,,,
PW012361,1570037200,289.9,26.0,1.0,원활
PW012368,,,,,
PW012390,,,,,
PW012393,,,,,
PW012424,1550038000,122.7,19.0,2.0,지체
PW012428,1540073802,279.2,33.0,1.0,원활
PW012431,1560020500,103.6,33.0,1.0,원활
PW012433,,,,,
PW012441,1550401300,100.3,20.0,2.0,지체
PW012443,,,,,
PW012448,1560076700,183.7,25.0,2.0,지체
PW012449,,,,,
PW012450,,,,,
PW012453,,,,,
PW012454,1550041700,272.4,42.0,1.0,원활
PW012455,,,,,
PW012459,,,,,
PW012460,1550055600,87.3,26.0,1.0,원활
PW012464,,,,,
PW012465,,,,,
PW012467,,,,,
PW012478,,,,,
PW012481,,,,,
PW012484,,,,,
PW012485,,,,,
PW012489,1540073706,175.2,26.0,1.0,원활
PW012491,1550041700,95.8,42.0,1.0,원활
PW012494,1540000102,220.5,32.0,1.0,원활
PW012495,,,,,
PW012496,1550038000,78.6,19.0,2.0,지체
PW012497,1500004000,254.7,65.0,1.0,원활
PW012502,1500003002,325.6,26.0,1.0,원활
PW012506,,,,,
PW012509,,,,,
PW012510,,,,,
PW012607,,,,,
PW012619,1560077206,373.0,24.0,2.0,지체
PW012658,1560102600,304.9,47.0,1.0,원활
PW012841,1500032602,189.0,22.0,2.0,지체
PW012845,,,,,
PW012853,1550047006,227.5,34.0,1.0,원활
PW012854,1500037001,210.1,50.0,1.0,원활
PW012856,,,,,
PW012929,1550048200,77.8,60.0,1.0,원활
PW012935,,,,,
PW012977,1560097900,273.5,15.0,3.0,정체
PW012998,,,,,
PW013000,1540031200,157.8,18.0,2.0,지체
PW013007,,,,,
PW013036,1540091207,337.0,25.0,2.0,지체
PW013127,1550401300,100.3,20.0,2.0,지체
PW013146,,,,,
PW013147,,,,,
PW013148,,,,,
PW013150,,,,,
PW013152,1550051700,170.2,17.0,2.0,지체
PW013155,1500003805,142.1,32.0,1.0,원활
PW013157,1520000102,259.7,26.0,1.0,원활
PW013158,1550047005,140.3,34.0,1.0,원활
PW013163,1540027900,88.0,21.0,2.0,지체
PW013164,,,,,
PW013165,1560106703,292.0,72.0,1.0,원활
PW013167,,,,,
PW013168,1550047005,140.3,34.0,1.0,원활
PW013174,1510050203,253.3,19.0,2.0,지체
PW013178,1560017600,163.1,53.0,1.0,원활
PW013179,,,,,
PW013180,1510051200,223.3,37.0,1.0,원활
PW013181,1540048101,141.8,64.0,1.0,원활
PW013184,,,,,
PW013201,1550041501,149.2,35.0,1.0,원활
PW013213,1570432500,243.6,29.0,1.0,원활
PW013214,1560004800,211.4,44.0,1.0,원활
PW013216,1510000802,297.5,29.0,1.0,원활
PW013217,,,,,
PW013218,1550043401,189.2,42.0,1.0,원활
PW013219,1540050801,109.3,21.0,2.0,지체
PW013220,1540050801,233.3,21.0,2.0,지체
PW013221,1560020600,189.4,24.0,2.0,지체
PW013224,1550030204,124.5,35.0,1.0,원활
PW013296,,,,,
PW013298,1560013100,199.4,42.0,1.0,원활
PW013300,1560301200,374.5,31.0,1.0,원활
PW013303,1560076700,183.7,25.0,2.0,지체
PW013304,1510056202,235.7,48.0,1.0,원활
PW013312,1560001900,329.1,37.0,1.0,원활
PW013317,1510035000,192.5,31.0,1.0,원활
PW013344,1560003801,146.5,28.0,1.0,원활
PW013354,1560007301,234.1,23.0,2.0,지체
PW013355,1560006702,347.5,31.0,1.0,원활
PW013381,,,,,
PW013384,1550051100,170.2,60.0,1.0,원활
PW013454,1540025802,189.1,25.0,2.0,지체
PW013458,1560012800,239.7,42.0,1.0,원활
PW013508,1550057400,259.7,29.0,1.0,원활
PW013516,,,,,
PW013517,1510000500,202.0,29.0,1.0,원활
PW013525,1550009004,194.4,42.0,1.0,원활
PW013527,1540009500,341.3,49.0,1.0,원활
PW013530,,,,,
PW013546,1500003100,101.1,32.0,1.0,원활
PW013551,1540045900,122.1,21.0,2.0,지체
PW013555,1560103600,200.8,28.0,1.0,원활
PW013558,,,,,
PW013567,1510008203,250.2,23.0,2.0,지체
PW013572,,,,,
PW013575,1510022801,342.2,16.0,2.0,지체
PW013577,,,,,
PW013585,1540019104,91.2,60.0,1.0,원활
PW013587,,,,,
PW013588,,,,,
PW013617,,,,,
PW013618,,,,,
PW013624,,,,,
PW013625,1560094702,190.7,26.0,1.0,원활
PW013626,1560094702,224.9,26.0,1.0,원활
PW013628,1560076800,164.4,24.0,2.0,지체
PW013629,1550029400,217.3,33.0,1.0,원활
PW013637,1550055600,87.3,26.0,1.0,원활
PW013644,1510002026,211.3,22.0,2.0,지체
PW013676,1510595900,327.6,40.0,1.0,원활
PW013683,1510056608,81.3,47.0,1.0,원활
PW013686,1510000702,390.4,34.0,1.0,원활
PW013688,1510056608,300.3,47.0,1.0,원활
PW013752,,,,,
PW013789,1560000402,107.7,22.0,2.0,지체
PW013829,1550025002,104.3,44.0,1.0,원활
PW013901,,,,,
PW013969,1510031600,163.4,49.0,1.0,원활
PW013970,,,,,
PW014040,,,,,
PW014078,1540073705,106.7,26.0,1.0,원활
PW014098,,,,,
PW014158,1550047108,82.1,30.0,1.0,원활
PW014161,,,,,
PW014165,,,,,
PW014177,1560301200,374.5,31.0,1.0,원활
PW014179,,,,,
PW014186,,,,,
PW014194,1550025002,104.3,44.0,1.0,원활
PW014203,1510013600,293.1,28.0,1.0,원활
PW014204,1540116700,76.8,18.0,2.0,지체
PW014224,1530019100,29.9,30.0,1.0,원활
PW014238,1520011700,224.5,32.0,1.0,원활
PW014263,1570432600,356.2,49.0,1.0,원활
PW014268,,,,,
PW014280,,,,,
PW014287,1560020600,189.4,24.0,2.0,지체
PW014291,,,,,
PW014294,1560020600,189.4,24.0,2.0,지체
PW014311,,,,,
PW014349,1550047005,140.3,34.0,1.0,원활
PW014366,1500011000,154.1,25.0,2.0,지체
PW014386,,,,,
PW014432,1500003502,242.1,27.0,1.0,원활
PW014434,1510008400,47.2,33.0,1.0,원활
PW014437,1570431300,158.0,40.0,1.0,원활
PW014459,,,,,
PW014472,1510033400,104.3,20.0,2.0,지체
PW014511,1500015300,167.2,21.0,2.0,지체
PW014536,1500000606,150.7,22.0,2.0,지체
PW014547,1510056203,331.5,48.0,1.0,원활
PW014556,,,,,
PW014568,,,,,
PW014572,,,,,
PW014573,1560022900,123.0,27.0,1.0,원활
PW014578,,,,,
PW014580,,,,,
PW014581,,,,,
PW014590,1540102601,127.4,42.0,1.0,원활
PW014624,1570037200,150.7,26.0,1.0,원활
PW014647,,,,,
PW014650,1500034700,71.4,25.0,2.0,지체
PW014666,1510034701,198.7,26.0,1.0,원활
PW014669,1520000102,259.0,26.0,1.0,원활
PW014688,1510034701,198.7,26.0,1.0,원활
PW014759,1560087100,75.8,24.0,2.0,지체
PW014834,,,,,
PW014855,1510050800,275.4,19.0,2.0,지체
PW014856,1510022200,188.6,19.0,2.0,지체
PW014857,1510051200,223.3,37.0,1.0,원활
PW014859,1550045800,73.2,23.0,2.0,지체
PW014869,1560006702,114.0,31.0,1.0,원활
PW014874,,,,,
PW014882,,,,,
PW014914,1530027900,259.0,28.0,1.0,원활
PW014929,1560004800,211.4,44.0,1.0,원활
PW014946,,,,,
PW014973,1510024301,68.3,14.0,3.0,정체
PW015039,1540008200,121.2,58.0,1.0,원활
PW015040,1520000601,137.2,28.0,1.0,원활
PW015041,,,,,
PW015042,1520003000,39.3,26.0,1.0,원활
PW015051,1500022700,252.5,56.0,1.0,원활
PW015054,1550007101,86.2,43.0,1.0,원활
PW015055,1550007101,86.2,43.0,1.0,원활
PW015062,,,,,
PW015079,1530027900,259.0,28.0,1.0,원활
PW015080,1530011502,258.9,28.0,1.0,원활
PW015094,1510050800,275.4,19.0,2.0,지체
PW015099,1500023302,55.1,40.0,1.0,원활
PW015100,1530022700,388.1,19.0,2.0,지체
PW015101,1560000100,320.7,18.0,2.0,지체
PW015121,,,,,
PW015127,1560001900,329.1,37.0,1.0,원활
PW015130,1550051100,170.2,60.0,1.0,원활
PW015136,,,,,
PW015139,1510000200,187.9,37.0,1.0,원활
PW015140,1510053404,282.6,52.0,1.0,원활
PW015154,,,,,
PW015173,,,,,
PW015176,1540070600,287.0,57.0,1.0,원활
PW015189,,,,,
PW015255,1500001802,53.9,31.0,1.0,원활
PW015257,,,,,
PW015300,,,,,
PW015303,,,,,
PW015305,,,,,
PW015310,,,,,
PW015317,,,,,
PW015347,,,,,
PW015361,,,,,
PW015363,1500034800,65.1,38.0,1.0,원활
PW015439,,,,,
PW100062,,,,,
PW100063,1540078300,136.3,42.0,1.0,원활
PW100068,1500026500,326.2,22.0,2.0,지체
PW100359,1550007308,275.6,15.0,3.0,정체
PW100360,1550007308,349.7,15.0,3.0,정체
PW100434,,,,,
PW100435,,,,,
PW100456,,,,,
PW100461,1540025801,168.6,25.0,2.0,지체
PW100466,1540021401,230.4,27.0,1.0,원활
PW100473,1560020500,103.6,33.0,1.0,원활
PW100498,1530016000,120.3,52.0,1.0,원활
PW100501,,,,,
PW100535,1510056202,124.9,48.0,1.0,원활
PW100537,,,,,
PW100553,1500032602,189.0,22.0,2.0,지체
PW100567,,,,,
PW100573,,,,,
PW100601,,,,,
PW100630,1560000402,271.5,22.0,2.0,지체
PW100670,,,,,
PW100671,1550041700,272.4,42.0,1.0,원활
PW100686,,,,,
PW100687,1550007308,265.1,15.0,3.0,정체
PW100688,,,,,
PW100693,1540064902,252.2,42.0,1.0,원활
PW100715,1500003200,193.4,15.0,3.0,정체
PW100716,1500003200,193.4,15.0,3.0,정체
PW100724,1550043401,90.6,42.0,1.0,원활
PW100734,1560076800,369.0,24.0,2.0,지체
PW100764,1560087100,75.8,24.0,2.0,지체
PW100770,1520025400,137.6,25.0,2.0,지체
PW100771,1520025400,137.6,25.0,2.0,지체
PW100772,1520025400,137.6,25.0,2.0,지체
PW100792,,,,,
PW100805,,,,,
PW100815,,,,,
PW100818,,,,,
PW100831,1510015100,289.4,24.0,2.0,지체
PW100836,1540078300,190.7,42.0,1.0,원활
PW100867,,,,,
PW100872,1570432500,391.1,29.0,1.0,원활
PW100881,,,,,
PW100902,,,,,
PW100965,1540075900,72.8,42.0,1.0,원활
PW100974,,,,,
PW100976,,,,,
PW100986,1560103600,225.8,28.0,1.0,원활
PW101126,1560093100,78.0,26.0,1.0,원활
PW101152,,,,,
PW800017,1560012700,268.2,32.0,1.0,원활
PW800040,1550006601,42.8,40.0,1.0,원활
PW800062,,,,,
PW800081,1540027900,88.0,21.0,2.0,지체
PW800112,1550030303,103.9,24.0,2.0,지체
PW800152,1550043401,90.6,42.0,1.0,원활
PW800153,,,,,
PW800156,1550030305,205.4,24.0,2.0,지체
PW800163,,,,,
PW800185,1560022900,123.0,27.0,1.0,원활
PW800194,1550009004,240.8,42.0,1.0,원활
PW800199,,,,,
PW800210,1540078300,136.3,42.0,1.0,원활
PW800222,1510038302,306.5,28.0,1.0,원활
PW800242,,,,,
PW800286,1510035000,192.5,31.0,1.0,원활
PW800287,1510056202,124.9,48.0,1.0,원활
PW800290,1500006200,187.0,15.0,3.0,정체
PW800330,1540049002,218.5,26.0,1.0,원활
PW800400,,,,,
PW800403,1510056203,331.5,48.0,1.0,원활
PW800405,1500000606,150.7,22.0,2.0,지체
PW800427,1550025002,104.3,44.0,1.0,원활
PW800480,1510051200,223.3,37.0,1.0,원활
PW800555,1500032302,195.6,49.0,1.0,원활
PW800558,,,,,
PW800572,1530027700,163.2,28.0,1.0,원활
PW800585,1540078300,190.7,42.0,1.0,원활
PW800598,,,,,
PW800610,,,,,
PW800620,,,,,
PW800640,,,,,
PW800641,1560094702,224.3,26.0,1.0,원활
PW800660,,,,,
PW800669,1540067800,212.6,57.0,1.0,원활
PW800689,1520019100,171.5,25.0,2.0,지체
PW800745,1540073705,106.7,26.0,1.0,원활
PW800746,1540050801,233.8,21.0,2.0,지체
PW800747,1560103600,225.8,28.0,1.0,원활
PW800748,,,,,
PW800749,1570432500,145.9,29.0,1.0,원활
PW800750,1560076700,183.7,25.0,2.0,지체
PW800755,1540014002,390.6,27.0,1.0,원활
PW800782,1550047703,181.7,22.0,2.0,지체
PW800785,,,,,
PW800802,1540021401,230.4,27.0,1.0,원활
PW800921,1550047703,181.7,22.0,2.0,지체
PW800956,1550045800,73.2,23.0,2.0,지체
PW801040,1510035000,192.5,31.0,1.0,원활
PW801047,1530022600,97.4,52.0,1.0,원활
PW801051,1520019100,171.5,25.0,2.0,지체
PW801089,,,,,
PW801097,1560087100,75.8,24.0,2.0,지체
PW801098,,,,,
PW801099,1510056608,300.2,47.0,1.0,원활
PW801105,1530022600,97.4,52.0,1.0,원활
PW801106,,,,,
PW801141,,,,,
PW801190,,,,,
PW801191,1500014600,186.0,22.0,2.0,지체
PW801196,,,,,
PW801215,1560097900,273.5,15.0,3.0,정체
PW801250,1540071800,247.0,57.0,1.0,원활
PW801304,,,,,
PW801353,1540112700,71.5,60.0,1.0,원활
PW801429,1550009301,180.7,24.0,2.0,지체
PW801539,1500023302,55.1,40.0,1.0,원활
PW801566,,,,,
PWE00129,1550025002,104.0,44.0,1.0,원활
PWE00145,1500014600,278.6,22.0,2.0,지체
PWE00153,,,,,
PWE00471,,,,,
PWE00593,1550047105,120.1,30.0,1.0,원활
PWE00794,1560020600,189.9,24.0,2.0,지체
PWE00804,1560094702,191.0,26.0,1.0,원활
PWE00827,1560094702,224.5,26.0,1.0,원활
PWE01064,,,,,
PWE01193,1560055600,212.3,45.0,1.0,원활
PWE01234,1550055600,87.3,26.0,1.0,원활
PWE01250,1540064902,251.9,42.0,1.0,원활
PWE01301,,,,,
PWE01302,,,,,
PWE01307,,,,,
PWE01326,1540050801,233.4,21.0,2.0,지체
PWE01334,,,,,
PWE01374,,,,,
PWE01415,1550043401,190.2,42.0,1.0,원활
PWE01533,1510017703,157.1,24.0,2.0,지체
PWE01546,1540050801,109.3,21.0,2.0,지체
PWE01607,,,,,
PWE01744,,,,,
PWE01953,1540005601,45.4,25.0,2.0,지체
PWE02028,1500003805,142.4,32.0,1.0,원활
PWE02137,1560301200,374.7,31.0,1.0,원활
PWE02149,1550051100,170.4,60.0,1.0,원활
PWE02156,,,,,
PWE02170,1510056202,125.4,48.0,1.0,원활
PWE02242,1500006200,186.3,15.0,3.0,정체
PWE02243,1500006200,186.3,15.0,3.0,정체
PWE02386,1510050300,60.4,26.0,1.0,원활
PWE02391,1550047005,140.5,34.0,1.0,원활
PWE02448,1560004800,152.8,44.0,1.0,원활
PWE02462,,,,,
PWE02546,1560087100,75.6,24.0,2.0,지체
PWE02568,1510026401,114.3,24.0,2.0,지체
PWE02670,1560022900,123.3,27.0,1.0,원활
PWE02787,,,,,
PWE02855,1560006702,143.8,31.0,1.0,원활
PWE02875,1570037200,153.4,26.0,1.0,원활
PWE02920,1540064906,74.9,42.0,1.0,원활
PWE02945,1550050100,230.2,36.0,1.0,원활
PWE02950,1560093100,77.8,26.0,1.0,원활
PWE02978,,,,,
PWE03164,1510056203,331.3,48.0,1.0,원활
PWE03322,1500004000,326.0,65.0,1.0,원활
PWE03516,1540009500,341.9,49.0,1.0,원활
PWE03650,1560103600,225.8,28.0,1.0,원활
PWE03691,,,,,
PWE04113,,,,,
PWE04136,,,,,
PWE04370,1550047108,82.0,30.0,1.0,원활
PWE04504,,,,,
PWE04623,,,,,
PWE04647,1510061700,224.3,31.0,1.0,원활
PWE04806,1570432500,386.1,29.0,1.0,원활
PWE05030,1540027900,108.2,21.0,2.0,지체
PWE05205,1540027900,112.0,21.0,2.0,지체
PWE05213,,,,,
PWE05262,1550007308,275.6,15.0,3.0,정체
PWE05263,1550007308,275.6,15.0,3.0,정체
PWE05636,,,,,
PWE05809,,,,,
PWE05999,,,,,
PWE06103,,,,,
PWE06186,1540025801,168.6,25.0,2.0,지체
PWE06216,1540030006,191.5,32.0,1.0,원활
PWE06239,1540038401,154.4,14.0,3.0,정체
PWE06240,1550047005,140.3,34.0,1.0,원활
PWE06270,1540116700,73.7,18.0,2.0,지체
PWE06354,1530027900,259.0,28.0,1.0,원활
PWE06573,,,,,
PWE06593,1510035000,193.2,31.0,1.0,원활
PWE06658,1550029400,217.3,33.0,1.0,원활
PWE06751,1540075900,72.8,42.0,1.0,원활
PWE06792,,,,,
PWE06835,1510034701,198.7,26.0,1.0,원활
PWE06930,1550007101,86.2,43.0,1.0,원활
PWE06931,1550007101,86.2,43.0,1.0,원활
PWE06932,,,,,
RE000154,1510051100,141.2,37.0,1.0,원활
RE000180,1570420500,199.4,28.0,1.0,원활
RE000181,1530019200,150.9,30.0,1.0,원활
S1100006,1540067800,212.6,57.0,1.0,원활
S1100007,1560020600,277.4,24.0,2.0,지체
SBSB0019,1560037000,194.6,36.0,1.0,원활
SBSB0029,,,,,
SBSB0054,,,,,
SF000068,,,,,
SF000126,,,,,
SF000128,1550008500,170.7,65.0,1.0,원활
SF000231,1500036202,49.3,33.0,1.0,원활
SF000232,,,,,
SF000234,,,,,
SF000235,,,,,
SF000238,1540071800,113.6,57.0,1.0,원활
SF000246,,,,,
SF000247,1560005001,236.4,29.0,1.0,원활
SF000248,,,,,
SF000279,1540025801,198.5,25.0,2.0,지체
SF000280,1560106706,118.1,72.0,1.0,원활
SF000281,,,,,
SF000282,,,,,
SF000283,,,,,
SF000323,,,,,
SF000324,1560106706,119.7,72.0,1.0,원활
SF000325,1510056202,235.7,48.0,1.0,원활
SF000326,,,,,
SF000584,1560099000,384.8,24.0,2.0,지체
SF000609,1540021700,221.7,19.0,2.0,지체
SF000610,1540064902,350.6,42.0,1.0,원활
SF000611,1510030101,170.3,27.0,1.0,원활
SF000637,,,,,
SF000795,,,,,
SF000799,1510038202,282.8,35.0,1.0,원활
SF000844,1560107004,142.2,59.0,1.0,원활
SF000848,1540073705,252.6,26.0,1.0,원활
SF000859,1560000100,139.2,18.0,2.0,지체
SF000871,1550030000,330.2,42.0,1.0,원활
SF000878,1550014000,124.4,29.0,1.0,원활
SF000895,,,,,
SF000921,1550057802,213.8,17.0,2.0,지체
SF000926,1530020001,54.8,52.0,1.0,원활
SF000955,1550047701,239.0,22.0,2.0,지체
SF000966,1510006903,252.5,33.0,1.0,원활
SF000977,1540050801,91.6,21.0,2.0,지체
SF000979,1540102601,127.4,42.0,1.0,원활
SF001002,1500037700,101.7,38.0,1.0,원활
SF001077,1510050400,286.4,19.0,2.0,지체
SF001082,,,,,
SF001094,,,,,
SF001110,1500001100,58.3,53.0,1.0,원활
SF001155,1540019104,91.2,60.0,1.0,원활
SF001284,1530020002,70.6,52.0,1.0,원활
SF001285,1560037600,117.9,24.0,2.0,지체
SF001849,1510015302,180.6,35.0,1.0,원활
SF001858,1550025002,211.4,44.0,1.0,원활
SF002144,1510022200,61.3,19.0,2.0,지체
SF002213,,,,,
SF002258,1500019900,118.4,17.0,2.0,지체
SF002260,,,,,
SF002354,1550025002,211.4,44.0,1.0,원활
SF002410,1540014002,390.6,27.0,1.0,원활
SF002471,1560057703,390.7,38.0,1.0,원활
SF002547,1560092000,77.8,25.0,2.0,지체
SF002583,1560037600,117.9,24.0,2.0,지체
SF002605,1560005001,174.4,29.0,1.0,원활
SF002637,1560103700,152.3,26.0,1.0,원활
SF002638,1550008500,192.6,65.0,1.0,원활
SF002642,1550047108,82.1,30.0,1.0,원활
SF002643,1540031300,245.2,28.0,1.0,원활
SF002645,1540008200,268.8,58.0,1.0,원활
SF002646,,,,,
SF002746,1550047005,42.1,34.0,1.0,원활
SF002795,1550006602,90.7,40.0,1.0,원활
SF002822,1510008103,134.7,36.0,1.0,원활
SF002913,1550030303,38.5,24.0,2.0,지체
SF002922,1550047005,42.4,34.0,1.0,원활
SF002932,1500023302,55.1,40.0,1.0,원활
SF002945,,,,,
SF002969,1510015700,157.5,35.0,1.0,원활
SF003012,,,,,
SF003044,1560019702,178.5,42.0,1.0,원활
SF003055,1510053302,224.6,49.0,1.0,원활
SF003065,1550031000,303.5,42.0,1.0,원활
SF003075,,,,,
SF003159,,,,,
SF003166,1510015302,255.5,35.0,1.0,원활
SF003187,1540073900,366.1,42.0,1.0,원활
SF003193,1570432000,145.0,49.0,1.0,원활
SF003194,1570432000,145.0,49.0,1.0,원활
SF003198,1540091207,156.8,25.0,2.0,지체
SF003234,1540073900,94.0,42.0,1.0,원활
SF003268,,,,,
SF003317,1510028002,217.2,24.0,2.0,지체
SGSOC004,1510028800,288.2,29.0,1.0,원활
SO000081,1540063801,168.1,55.0,1.0,원활
ST271101,1500030700,118.9,19.0,2.0,지체
ST271102,1500015300,69.1,21.0,2.0,지체
ST271103,1500036800,141.8,50.0,1.0,원활
ST271104,1500003803,150.6,32.0,1.0,원활
ST271105,1500003803,150.6,32.0,1.0,원활
ST271106,1500003803,150.6,32.0,1.0,원활
ST271107,1500003803,150.6,32.0,1.0,원활
ST271108,1500003803,150.6,32.0,1.0,원활
ST271109,1500020800,85.1,34.0,1.0,원활
ST271110,1500002000,43.8,65.0,1.0,원활
ST271401,1510057900,74.2,37.0,1.0,원활
ST271404,1510050900,186.6,22.0,2.0,지체
ST271405,1510002023,146.8,22.0,2.0,지체
ST271406,1510002023,146.8,22.0,2.0,지체
ST271407,1510053406,193.1,52.0,1.0,원활
ST271408,1510053406,193.1,52.0,1.0,원활
ST271409,,,,,
ST271704,1520000102,61.3,26.0,1.0,원활
ST271705,1520003100,61.4,22.0,2.0,지체
ST271706,1520001501,29.5,24.0,2.0,지체
ST271707,1520001501,29.5,24.0,2.0,지체
ST271708,1540000101,95.2,32.0,1.0,원활
ST271709,,,,,
ST272303,1540073706,148.9,26.0,1.0,원활
ST272304,1540073706,148.9,26.0,1.0,원활
ST272305,1540073706,148.9,26.0,1.0,원활
ST272306,1540002900,135.9,29.0,1.0,원활
ST272307,1540112700,58.0,60.0,1.0,원활
ST272308,,,,,
ST272309,1540102902,212.2,39.0,1.0,원활
ST272310,1540026000,100.4,22.0,2.0,지체
ST272602,,,,,
ST272603,,,,,
ST272604,1550043403,197.5,42.0,1.0,원활
ST272605,,,,,
ST272606,1550401900,85.6,20.0,2.0,지체
ST272607,1550027101,86.5,28.0,1.0,원활
ST272902,1560032702,98.9,31.0,1.0,원활
ST272903,1560107004,275.0,59.0,1.0,원활
ST272905,1560107004,275.0,59.0,1.0,원활
ST272908,,,,,
ST272913,1560075702,199.1,27.0,1.0,원활
ST272914,1560075702,199.0,27.0,1.0,원활
ST272915,1560075702,230.9,27.0,1.0,원활
ST272916,1560075702,230.9,27.0,1.0,원활
ST272917,1560075702,230.9,27.0,1.0,원활
ST272918,1560075702,199.0,27.0,1.0,원활
ST272919,,,,,
ST272920,1560099900,241.1,44.0,1.0,원활
ST272921,,,,,
ST272922,1560103700,358.8,26.0,1.0,원활
ST272923,,,,,
ST272924,1560103800,344.8,26.0,1.0,원활
ST272925,1560008200,95.1,29.0,1.0,원활
ST277103,,,,,
ST277104,1570015000,360.1,34.0,1.0,원활
ST277105,1570015000,360.1,34.0,1.0,원활
ST277106,,,,,
ST277107,,,,,
ST277108,,,,,
ST277109,,,,,
ST277201,,,,,
ST277202,,,,,
ST477201,,,,,
ST477203,,,,,
ST600116,1550028600,135.7,33.0,1.0,원활
ST600163,1540091302,345.2,16.0,2.0,지체
ST600274,,,,,
ST600283,1530023300,312.0,19.0,2.0,지체
ST600286,1560007301,50.5,23.0,2.0,지체
ST600288,1510053306,211.2,49.0,1.0,원활
ST600300,1530011900,124.6,34.0,1.0,원활
ST600335,1510033800,244.4,35.0,1.0,원활
ST600336,1510033800,244.4,35.0,1.0,원활
ST600372,1520016901,292.2,16.0,2.0,지체
ST600399,,,,,
ST600400,,,,,
ST600425,1540112700,58.0,60.0,1.0,원활
ST600537,1560064702,281.0,26.0,1.0,원활
ST600550,,,,,
ST600649,1510000600,66.9,34.0,1.0,원활
ST600663,,,,,
ST600791,,,,,
ST600793,,,,,
ST600794,1560055600,214.1,45.0,1.0,원활
ST600801,1560007200,276.8,19.0,2.0,지체
ST601045,1560103700,332.4,26.0,1.0,원활
ST601062,1560035400,282.1,60.0,1.0,원활
ST601097,1540002900,89.0,29.0,1.0,원활
ST601138,1560077105,397.9,25.0,2.0,지체
ST601139,1530021804,122.9,30.0,1.0,원활
ST601140,,,,,
ST601225,1540025102,11.3,29.0,1.0,원활
ST601235,1560013000,226.1,14.0,3.0,정체
ST601236,1540094802,256.6,38.0,1.0,원활
ST601237,1540007302,30.8,32.0,1.0,원활
ST601240,1540071800,339.8,57.0,1.0,원활
ST601259,1520032700,307.0,64.0,1.0,원활
ST601269,1510025200,43.6,39.0,1.0,원활
ST601337,1510056608,165.3,47.0,1.0,원활
ST601352,,,,,
ST601395,,,,,
ST601440,,,,,
ST601738,1560099800,127.9,44.0,1.0,원활
ST601839,1550037300,85.8,60.0,1.0,원활
TDP00004,,,,,
TDP00005,,,,,
TDP00009,1500037700,52.8,38.0,1.0,원활
TDP00010,1540021302,286.5,27.0,1.0,원활
TS271101,1500036701,125.1,70.0,1.0,원활
TS271102,,,,,
TS271401,,,,,
TS271402,1510054200,63.5,31.0,1.0,원활
TS271403,1510038301,283.5,28.0,1.0,원활
TS271404,1510033400,191.7,20.0,2.0,지체
TS271405,,,,,
TS271406,1510030200,355.9,29.0,1.0,원활
TS271407,1510038302,374.8,28.0,1.0,원활
TS271701,,,,,
TS271702,,,,,
TS271703,1520016901,335.3,16.0,2.0,지체
TS272001,1530011900,146.4,34.0,1.0,원활
TS272002,1530018002,67.3,52.0,1.0,원활
TS272301,,,,,
TS272302,,,,,
TS272303,1500024102,205.4,55.0,1.0,원활
TS272304,1500024102,209.3,55.0,1.0,원활
TS272305,1540088700,256.1,38.0,1.0,원활
TS272306,,,,,
TS272307,1540007600,357.3,39.0,1.0,원활
TS272308,,,,,
TS272309,1540013002,254.1,32.0,1.0,원활
TS272602,,,,,
TS272603,1550007406,159.9,27.0,1.0,원활
TS272604,1550038000,305.7,19.0,2.0,지체
TS272605,1550028700,72.3,25.0,2.0,지체
TS272606,1550006800,135.1,40.0,1.0,원활
TS272607,,,,,
TS272608,,,,,
TS272902,,,,,
TS272903,1560094702,142.9,26.0,1.0,원활
TS272904,1560103700,287.9,26.0,1.0,원활
TS272905,1560014000,161.3,42.0,1.0,원활
TS272906,1560103600,231.1,28.0,1.0,원활
TS272907,1560103600,241.8,28.0,1.0,원활
TS277101,,,,,
TS277102,,,,,
TS277103,,,,,
TS472920,1510031900,93.4,19.0,2.0,지체
UN000145,1500023301,173.2,40.0,1.0,원활
UN000154,1500023301,173.2,40.0,1.0,원활
UN000167,,,,,
UN000180,,,,,
UP491145,1540112600,57.2,44.0,1.0,원활
VTE00004,1550047005,125.2,34.0,1.0,원활
YC100007,1560094600,49.6,26.0,1.0,원활
YC100008,1570432500,90.1,29.0,1.0,원활
YC100012,1540000101,271.1,32.0,1.0,원활
YC100015,1510015200,76.1,27.0,1.0,원활
YC100016,1510050103,282.8,26.0,1.0,원활
