충전소ID,기준시각,사용가능_대수,전체_충전기수,관측_가용률,상태신뢰도_등급,관측신선도_등급,좌표_유효,확정가용_여부,위도,경도,미관측_비율,상태경과_분,관측경과_분
PW800185,2026-08-09T07:23:21+09:00,4,6,0.6666666666666666,보통(5~15분),보통(5~15분),True,True,35.826938635,128.53027637,0.0,12.166666666666666,10.016666666666667
PW800194,2026-08-09T07:23:21+09:00,14,22,0.6363636363636364,확인필요(15분초과),확인필요(15분초과),True,True,35.861991002,128.61449215,0.0,68.15,60.083333333333336
PW800199,2026-08-09T07:23:21+09:00,2,10,0.2,확인필요(15분초과),확인필요(15분초과),True,True,35.835737695,128.71387287,0.0,72.08333333333333,70.08333333333333
PW800210,2026-08-09T07:23:21+09:00,3,5,0.6,확인필요(15분초과),확인필요(15분초과),True,True,35.932612976,128.54151902,0.0,388.1166666666667,380.35
PW800222,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.891957623,128.63954076,0.0,842.15,835.0666666666667
PW800242,2026-08-09T07:23:21+09:00,8,16,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.6981095,128.4613017,0.0,24.166666666666668,20.016666666666666
PW800286,2026-08-09T07:23:21+09:00,9,12,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8805508,128.617245,0.0,67.18333333333334,60.083333333333336
PW800287,2026-08-09T07:23:21+09:00,5,12,0.4166666666666667,높음(5분이내),높음(5분이내),True,True,35.9401496,128.6396045,0.0,3.183333333333333,0.0
PW800290,2026-08-09T07:23:21+09:00,12,26,0.48,확인필요(15분초과),확인필요(15분초과),True,True,35.8615273,128.6007459,0.038461538461538464,43.166666666666664,40.06666666666667
PW800330,2026-08-09T07:23:21+09:00,3,9,0.375,확인필요(15분초과),확인필요(15분초과),True,True,35.900062,128.6174982,0.1111111111111111,199.16666666666666,190.18333333333334
PW800400,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8105722,128.5227577,0.0,621.15,614.75
PW800403,2026-08-09T07:23:21+09:00,1,3,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.9400914,128.6423505,0.0,649.1666666666666,644.7833333333333
PW800405,2026-08-09T07:23:21+09:00,8,13,0.6153846153846154,확인필요(15분초과),확인필요(15분초과),True,True,35.8654117,128.5792375,0.0,653.1333333333333,644.7833333333333
PW800427,2026-08-09T07:23:21+09:00,5,17,0.29411764705882354,확인필요(15분초과),확인필요(15분초과),True,True,35.8358474,128.6225479,0.0,343.1,340.31666666666666
PW800480,2026-08-09T07:23:21+09:00,0,6,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8651768,128.721814,0.16666666666666666,640.9333333333333,634.7666666666667
PW800555,2026-08-09T07:23:21+09:00,3,9,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.877201641,128.59285515,0.0,444.0,434.51666666666665
PW800558,2026-08-09T07:23:21+09:00,8,21,0.38095238095238093,확인필요(15분초과),확인필요(15분초과),True,True,35.926425056,128.63636004,0.0,27.0,20.016666666666666
PW800572,2026-08-09T07:23:21+09:00,2,11,0.18181818181818182,확인필요(15분초과),확인필요(15분초과),True,True,35.834094137,128.59381033,0.0,22.966666666666665,20.016666666666666
PW800585,2026-08-09T07:23:21+09:00,5,11,0.45454545454545453,확인필요(15분초과),확인필요(15분초과),True,True,35.9331692,128.5424576,0.0,158.96666666666667,150.16666666666666
PW800598,2026-08-09T07:23:21+09:00,4,10,0.4,확인필요(15분초과),확인필요(15분초과),True,True,35.866614295,128.73313427,0.0,415.9166666666667,410.4
PW800610,2026-08-09T07:23:21+09:00,5,24,0.20833333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.819384218,128.51497051,0.0,162.93333333333334,160.16666666666666
PW800620,2026-08-09T07:23:21+09:00,5,16,0.3125,확인필요(15분초과),확인필요(15분초과),True,True,35.837940351,128.72227124,0.0,174.93333333333334,170.18333333333334
PW800640,2026-08-09T07:23:21+09:00,5,15,0.3333333333333333,보통(5~15분),높음(5분이내),True,True,35.941527028,128.644754,0.0,6.95,0.0
PW800641,2026-08-09T07:23:21+09:00,9,14,0.6428571428571429,확인필요(15분초과),확인필요(15분초과),True,True,35.839027314,128.54719062,0.0,656.9333333333333,654.7833333333333
PW800660,2026-08-09T07:23:21+09:00,4,9,0.4444444444444444,보통(5~15분),보통(5~15분),True,True,35.8015485,128.5351326,0.0,14.2,10.016666666666667
PW800669,2026-08-09T07:23:21+09:00,3,14,0.21428571428571427,확인필요(15분초과),확인필요(15분초과),True,True,35.9188058,128.5972329,0.0,22.183333333333334,20.016666666666666
PW800689,2026-08-09T07:23:21+09:00,8,20,0.4,확인필요(15분초과),확인필요(15분초과),True,True,35.886333347,128.57253602,0.0,46.18333333333333,40.06666666666667
PW800745,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.9286749,128.5588535,0.0,800.1666666666666,794.9833333333333
PW800746,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.897524554,128.62473805,0.0,712.1666666666666,704.8333333333334
PW800747,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.817466859,128.52882956,0.0,527.15,524.6333333333333
PW800748,2026-08-09T07:23:21+09:00,5,11,0.45454545454545453,확인필요(15분초과),확인필요(15분초과),True,True,35.82232717,128.52330146,0.0,66.13333333333334,60.083333333333336
PW800749,2026-08-09T07:23:21+09:00,6,25,0.24,확인필요(15분초과),확인필요(15분초과),True,True,35.695569388,128.46909522,0.0,66.13333333333334,60.083333333333336
PW800750,2026-08-09T07:23:21+09:00,9,17,0.5294117647058824,확인필요(15분초과),확인필요(15분초과),True,True,35.857344648,128.52058732,0.0,94.15,90.1
PW800755,2026-08-09T07:23:21+09:00,8,13,0.6153846153846154,확인필요(15분초과),확인필요(15분초과),True,True,35.932753768,128.55282019,0.0,46.15,40.06666666666667
PW800782,2026-08-09T07:23:21+09:00,6,16,0.4,확인필요(15분초과),확인필요(15분초과),True,True,35.861277389,128.61947243,0.0625,608.1166666666667,604.7333333333333
PW800785,2026-08-09T07:23:21+09:00,3,9,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.6622669,128.4085708,0.0,94.13333333333334,90.1
PW800802,2026-08-09T07:23:21+09:00,1,3,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.881902949,128.59378189,0.3333333333333333,1313.1166666666666,1305.7333333333333
PW800921,2026-08-09T07:23:21+09:00,4,10,0.4,확인필요(15분초과),확인필요(15분초과),True,True,35.861277389,128.61947243,0.0,563.1,554.6666666666666
PW800956,2026-08-09T07:23:21+09:00,3,5,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.858956912,128.61671919,0.2,819.1333333333333,815.05
PW801040,2026-08-09T07:23:21+09:00,1,3,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.880550788,128.61724504,0.0,763.0,754.9166666666666
PW801047,2026-08-09T07:23:21+09:00,1,6,0.2,확인필요(15분초과),확인필요(15분초과),True,True,35.852129127,128.60587667,0.16666666666666666,328.96666666666664,320.3
PW801051,2026-08-09T07:23:21+09:00,6,20,0.3,보통(5~15분),높음(5분이내),True,True,35.886333347,128.57253602,0.0,9.0,0.0
PW801089,2026-08-09T07:23:21+09:00,5,6,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.835580064,128.70996601,0.0,622.9166666666666,614.75
PW801097,2026-08-09T07:23:21+09:00,8,30,0.26666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.8487323,128.5363891,0.0,56.983333333333334,50.06666666666667
PW801098,2026-08-09T07:23:21+09:00,7,10,0.7,확인필요(15분초과),확인필요(15분초과),True,True,35.854429034,128.46662756,0.0,136.98333333333332,130.15
PW801099,2026-08-09T07:23:21+09:00,4,18,0.2222222222222222,보통(5~15분),높음(5분이내),True,True,35.922860163,128.64177964,0.0,8.983333333333333,0.0
PW801105,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.852129127,128.60587667,0.0,64.96666666666667,60.083333333333336
PW801106,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,보통(5~15분),높음(5분이내),True,True,35.662266943,128.4085708,0.0,5.016666666666667,0.0
PW801141,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.872142054,128.62483137,0.0,465.96666666666664,464.53333333333336
PW801190,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.701790978,128.45096359,0.0,553.95,544.65
PW801191,2026-08-09T07:23:21+09:00,6,10,0.6,확인필요(15분초과),확인필요(15분초과),True,True,35.86722285,128.60654157,0.0,72.9,70.08333333333333
PW801196,2026-08-09T07:23:21+09:00,9,24,0.375,높음(5분이내),높음(5분이내),True,True,35.7992559,128.5305488,0.0,0.95,0.0
PW801215,2026-08-09T07:23:21+09:00,5,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8341166,128.5508042,0.0,1087.7166666666667,1085.45
PW801250,2026-08-09T07:23:21+09:00,4,5,0.8,확인필요(15분초과),확인필요(15분초과),True,True,35.927999084,128.59794787,0.0,2048.766666666667,2040.1333333333334
PW801304,2026-08-09T07:23:21+09:00,5,9,0.5555555555555556,확인필요(15분초과),확인필요(15분초과),True,True,35.9472345,128.6277654,0.0,96.8,90.1
PW801353,2026-08-09T07:23:21+09:00,5,6,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.917700816,128.54895072,0.0,1291.8,1285.7166666666667
PW801429,2026-08-09T07:23:21+09:00,0,53,,확인필요(15분초과),확인필요(15분초과),True,False,35.860160295,128.6445723,1.0,,
PW801539,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.875443162,128.5875323,0.3333333333333333,590.4666666666667,584.7166666666667
PW801566,2026-08-09T07:23:21+09:00,1,5,0.2,확인필요(15분초과),확인필요(15분초과),True,True,35.819516888,128.61846705,0.0,501.43333333333334,494.55
PWE00129,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.83585,128.62255,0.5,844.85,835.0666666666667
PWE00145,2026-08-09T07:23:21+09:00,5,18,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.866382084,128.60648773,0.6666666666666666,607.2,604.7333333333333
PWE00153,2026-08-09T07:23:21+09:00,1,12,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.86873,128.45644,0.9166666666666666,12729.183333333332,12720.633333333333
PWE00471,2026-08-09T07:23:21+09:00,0,8,,확인필요(15분초과),확인필요(15분초과),True,False,35.83896,128.72028,1.0,,
PWE00593,2026-08-09T07:23:21+09:00,0,13,,확인필요(15분초과),확인필요(15분초과),True,False,35.86202,128.62567,1.0,,
PWE00794,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.82465,128.52911,0.6666666666666666,54.18333333333333,50.06666666666667
PWE00804,2026-08-09T07:23:21+09:00,1,14,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.83911,128.54554,0.9285714285714286,31490.2,31487.933333333334
PWE00827,2026-08-09T07:23:21+09:00,0,16,,확인필요(15분초과),확인필요(15분초과),True,False,35.83903,128.54719,1.0,,
PWE01064,2026-08-09T07:23:21+09:00,0,7,,확인필요(15분초과),확인필요(15분초과),True,False,35.83794,128.72227,1.0,,
PWE01193,2026-08-09T07:23:21+09:00,0,54,,확인필요(15분초과),확인필요(15분초과),True,False,35.85022,128.47368,1.0,,
PWE01234,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.86841,128.63918,0.0,3545.8,3536.4166666666665
PWE01250,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.92155,128.54305,1.0,,
PWE01301,2026-08-09T07:23:21+09:00,30,99,0.8823529411764706,확인필요(15분초과),확인필요(15분초과),True,True,35.92359,128.63595,0.6565656565656566,153.15,150.16666666666666
PWE01302,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.82378,128.61114,1.0,,
PWE01307,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.82429,128.52195,1.0,,
PWE01326,2026-08-09T07:23:21+09:00,1,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.89753,128.62474,0.6666666666666666,17163.166666666668,17153.683333333334
PWE01334,2026-08-09T07:23:21+09:00,0,15,,확인필요(15분초과),확인필요(15분초과),True,False,35.86163,128.69877,1.0,,
PWE01374,2026-08-09T07:23:21+09:00,4,36,0.5714285714285714,확인필요(15분초과),확인필요(15분초과),True,True,35.80544,128.53589,0.8055555555555556,729.1333333333333,724.85
PWE01415,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.85616,128.61345,1.0,,
PWE01533,2026-08-09T07:23:21+09:00,4,29,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.86918,128.63347,0.8620689655172413,1351.05,1345.7666666666667
PWE01546,2026-08-09T07:23:21+09:00,1,12,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8985,128.62245,0.9166666666666666,575.9833333333333,574.7166666666667
PWE01607,2026-08-09T07:23:21+09:00,24,53,0.8888888888888888,확인필요(15분초과),확인필요(15분초과),True,True,35.92642,128.63636,0.49056603773584906,36.0,30.033333333333335
PWE01744,2026-08-09T07:23:21+09:00,4,45,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.69489,128.4644,0.9111111111111111,1198.0333333333333,1195.55
PWE01953,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.89891,128.61252,1.0,,
PWE02028,2026-08-09T07:23:21+09:00,3,45,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.85926,128.58337,0.9111111111111111,1351.0166666666667,1345.7666666666667
PWE02137,2026-08-09T07:23:21+09:00,8,15,0.5714285714285714,확인필요(15분초과),확인필요(15분초과),True,True,35.81245,128.50687,0.06666666666666667,192.16666666666666,190.18333333333334
PWE02149,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.86456,128.61488,0.6666666666666666,953.8,945.2666666666667
PWE02156,2026-08-09T07:23:21+09:00,5,20,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.79761,128.49851,0.7,4142.966666666666,4137.133333333333
PWE02170,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.94015,128.63961,1.0,,
PWE02242,2026-08-09T07:23:21+09:00,0,5,,확인필요(15분초과),확인필요(15분초과),True,False,35.86154,128.60075,1.0,,
PWE02243,2026-08-09T07:23:21+09:00,11,32,0.7857142857142857,확인필요(15분초과),확인필요(15분초과),True,True,35.86154,128.60075,0.5625,305.93333333333334,300.26666666666665
PWE02386,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.87134,128.72559,1.0,,
PWE02391,2026-08-09T07:23:21+09:00,24,71,0.96,확인필요(15분초과),확인필요(15분초과),True,True,35.86099,128.62827,0.647887323943662,134.91666666666666,130.15
PWE02448,2026-08-09T07:23:21+09:00,0,5,,확인필요(15분초과),확인필요(15분초과),True,False,35.85114,128.51644,1.0,,
PWE02462,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.82231,128.52344,1.0,,
PWE02546,2026-08-09T07:23:21+09:00,8,99,0.7272727272727273,확인필요(15분초과),확인필요(15분초과),True,True,35.84873,128.53639,0.8888888888888888,1049.15,1045.4166666666667
PWE02568,2026-08-09T07:23:21+09:00,6,77,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.875692829,128.61774761,0.922077922077922,1224.1833333333334,1215.6
PWE02670,2026-08-09T07:23:21+09:00,0,19,,확인필요(15분초과),확인필요(15분초과),True,False,35.82694,128.53028,1.0,,
PWE02787,2026-08-09T07:23:21+09:00,1,13,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.83574,128.71387,0.8461538461538461,737.1666666666666,734.8666666666667
PWE02855,2026-08-09T07:23:21+09:00,3,40,0.6,확인필요(15분초과),확인필요(15분초과),True,True,35.85355,128.48149,0.875,988.9833333333333,985.3
PWE02875,2026-08-09T07:23:21+09:00,0,12,,확인필요(15분초과),확인필요(15분초과),True,False,35.80392,128.49503,1.0,,
PWE02920,2026-08-09T07:23:21+09:00,0,4,,확인필요(15분초과),확인필요(15분초과),True,False,35.91567,128.543,1.0,,
PWE02945,2026-08-09T07:23:21+09:00,1,16,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.86368,128.62063,0.9375,1332.1666666666667,1325.75
PWE02950,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.83783,128.53837,0.0,3504.95,3496.233333333333
PWE02978,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.87297,128.50072,1.0,,
PWE03164,2026-08-09T07:23:21+09:00,9,29,0.6923076923076923,확인필요(15분초과),확인필요(15분초과),True,True,35.94009,128.64235,0.5517241379310345,134.13333333333333,130.15
PWE03322,2026-08-09T07:23:21+09:00,8,8,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.85992,128.60393,0.0,3504.9666666666667,3496.233333333333
PWE03516,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.90835,128.54422,0.0,3504.9333333333334,3496.233333333333
PWE03650,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.817466859,128.52882956,0.0,3504.9333333333334,3496.233333333333
PWE03691,2026-08-09T07:23:21+09:00,18,18,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.81794,128.51531,0.0,3499.2,3496.233333333333
PWE04113,2026-08-09T07:23:21+09:00,6,22,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8643964,128.4602647,0.6363636363636364,844.8833333333333,835.0666666666667
PWE04136,2026-08-09T07:23:21+09:00,6,18,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.796644,128.5294716,0.6666666666666666,1322.8833333333334,1315.7333333333333
PWE04370,2026-08-09T07:23:21+09:00,1,3,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.860632483,128.62560686,0.3333333333333333,61.78333333333333,60.083333333333336
PWE04504,2026-08-09T07:23:21+09:00,6,20,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.866615654,128.73313374,0.6,178.8,170.18333333333334
PWE04623,2026-08-09T07:23:21+09:00,1,8,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.843906118,128.70017151,0.75,10402.2,10397.083333333334
PWE04647,2026-08-09T07:23:21+09:00,1,47,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.878984316,128.61591459,0.9787234042553191,250.2,240.21666666666667
PWE04806,2026-08-09T07:23:21+09:00,0,5,,확인필요(15분초과),확인필요(15분초과),True,False,35.695477603,128.46583951,1.0,,
PWE05030,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.885916516,128.59130364,1.0,,
PWE05205,2026-08-09T07:23:21+09:00,3,12,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.886990496,128.59257481,0.6666666666666666,574.0,564.7
PWE05213,2026-08-09T07:23:21+09:00,2,7,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.844676154,128.70568817,0.7142857142857143,214.06666666666666,210.2
PWE05262,2026-08-09T07:23:21+09:00,3,7,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8563288,128.6345065,0.5714285714285714,114.98333333333333,110.11666666666666
PWE05263,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8563288,128.6345065,0.5,1510.9333333333334,1505.95
PWE05636,2026-08-09T07:23:21+09:00,1,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.943420134,128.61525662,0.8,7233.0,7226.35
PWE05809,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.65805543,128.42107498,1.0,,
PWE05999,2026-08-09T07:23:21+09:00,0,16,,확인필요(15분초과),확인필요(15분초과),True,False,35.875144168,128.74548301,1.0,,
PWE06103,2026-08-09T07:23:21+09:00,0,8,,확인필요(15분초과),확인필요(15분초과),True,False,35.843539247,128.70525299,1.0,,
PWE06186,2026-08-09T07:23:21+09:00,3,14,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.883170363,128.58412093,0.7857142857142857,9888.166666666666,9885.7
PWE06216,2026-08-09T07:23:21+09:00,7,30,0.875,확인필요(15분초과),확인필요(15분초과),True,True,35.8856611,128.5951943,0.7333333333333333,276.18333333333334,270.23333333333335
PWE06239,2026-08-09T07:23:21+09:00,2,11,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.890476834,128.5898407,0.7272727272727273,249.16666666666666,240.21666666666667
PWE06240,2026-08-09T07:23:21+09:00,0,13,,확인필요(15분초과),확인필요(15분초과),True,False,35.86098924,128.62826799,1.0,,
PWE06270,2026-08-09T07:23:21+09:00,0,4,,확인필요(15분초과),확인필요(15분초과),True,False,35.8889875,128.5897437,1.0,,
PWE06354,2026-08-09T07:23:21+09:00,0,4,,확인필요(15분초과),확인필요(15분초과),True,False,35.8347786,128.5853223,1.0,,
PWE06573,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.835781227,128.71190663,1.0,,
PWE06593,2026-08-09T07:23:21+09:00,1,17,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.88055514,128.61725642,0.9411764705882353,28011.1,28002.266666666666
PWE06658,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.842905024,128.61113252,1.0,,
PWE06751,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.93189177,128.54040476,1.0,,
PWE06792,2026-08-09T07:23:21+09:00,11,20,0.9166666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.900970296,128.5137703,0.4,319.1666666666667,310.26666666666665
PWE06835,2026-08-09T07:23:21+09:00,21,79,0.84,확인필요(15분초과),확인필요(15분초과),True,True,35.880852498,128.62355543,0.6835443037974683,274.15,270.23333333333335
PWE06930,2026-08-09T07:23:21+09:00,16,16,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.857873745,128.64743982,0.0,3499.233333333333,3496.233333333333
PWE06931,2026-08-09T07:23:21+09:00,31,32,0.96875,확인필요(15분초과),확인필요(15분초과),True,True,35.857873745,128.64743982,0.0,335.23333333333335,330.31666666666666
PWE06932,2026-08-09T07:23:21+09:00,5,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.873661186,128.73729905,0.0,3499.233333333333,3496.233333333333
RE000154,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.869,128.723,0.0,511.3,504.55
RE000180,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.691,128.448,0.0,5183.3,5181.35
RE000181,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.849,128.589,0.0,9671.3,9665.066666666668
S1100006,2026-08-09T07:23:21+09:00,0,5,,확인필요(15분초과),확인필요(15분초과),True,False,35.918805847,128.59723291,1.0,,
S1100007,2026-08-09T07:23:21+09:00,0,5,,확인필요(15분초과),확인필요(15분초과),True,False,35.822944614,128.52891692,1.0,,
SBSB0019,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.838141,128.489931,0.0,5511.233333333334,5501.7
SBSB0029,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.65387,128.420714,0.0,12733.183333333332,12730.65
SBSB0054,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.837018,128.683002,0.0,629.5833333333334,624.7666666666667
SF000068,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.857845,128.564789,1.0,,
SF000126,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.876433,128.470691,0.0,2155.5666666666666,2150.483333333333
SF000128,2026-08-09T07:23:21+09:00,54,75,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.860927,128.623306,0.28,498.85,494.55
SF000231,2026-08-09T07:23:21+09:00,7,8,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.866858,128.588522,0.125,1283.1166666666666,1275.7
SF000232,2026-08-09T07:23:21+09:00,6,8,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.900464,128.514246,0.0,423.68333333333334,420.4
SF000234,2026-08-09T07:23:21+09:00,54,74,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.657513,128.418407,0.2702702702702703,456.18333333333334,454.51666666666665
SF000235,2026-08-09T07:23:21+09:00,22,30,0.9166666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.65714,128.419858,0.2,31.233333333333334,30.033333333333335
SF000238,2026-08-09T07:23:21+09:00,0,16,,확인필요(15분초과),확인필요(15분초과),True,False,35.925911855,128.59777834,1.0,,
SF000246,2026-08-09T07:23:21+09:00,8,10,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.836391834,128.69940418,0.2,2598.133333333333,2591.233333333333
SF000247,2026-08-09T07:23:21+09:00,5,9,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.853181343,128.53913802,0.4444444444444444,3493.233333333333,3486.2
SF000248,2026-08-09T07:23:21+09:00,1,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.723669942,128.44906176,0.8,3493.516666666667,3486.2
SF000279,2026-08-09T07:23:21+09:00,6,8,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.882859465,128.58408946,0.25,1368.4833333333333,1365.8
SF000280,2026-08-09T07:23:21+09:00,54,67,0.9818181818181818,확인필요(15분초과),확인필요(15분초과),True,True,35.804641983,128.51906829,0.1791044776119403,726.0333333333333,724.85
SF000281,2026-08-09T07:23:21+09:00,16,22,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.944670199,128.67162343,0.2727272727272727,3488.5666666666666,3486.2
SF000282,2026-08-09T07:23:21+09:00,3,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.854849575,128.52963596,0.25,3493.4166666666665,3486.2
SF000283,2026-08-09T07:23:21+09:00,10,12,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.872708115,128.47563057,0.16666666666666666,3488.4,3486.2
SF000323,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.785026,128.448164,0.0,3493.95,3486.2
SF000324,2026-08-09T07:23:21+09:00,9,11,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.804637,128.519048,0.18181818181818182,3493.0666666666666,3486.2
SF000325,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.940548372,128.63566442,0.0,8438.7,8430.8
SF000326,2026-08-09T07:23:21+09:00,16,20,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.873366,128.478458,0.2,3488.5333333333333,3486.2
