statId,busiId,busiNm,bnm,match_name,fee_operator_nm,fee_match_level,fee_type_sample,capacity_class_sample,member_won_sample,nonmember_won_sample,fee_updated_at_sample
PL031889,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031890,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031891,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031892,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031923,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031951,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031969,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031970,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031972,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031977,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031984,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031985,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031986,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031988,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031993,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031994,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL031999,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032005,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032016,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032021,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032024,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032044,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032050,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032054,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032057,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032067,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032077,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032090,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032094,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032104,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032109,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032114,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032140,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032146,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032159,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032182,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032223,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032229,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032235,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032238,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032253,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032258,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032289,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032294,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032299,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032300,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032323,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032333,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032337,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032348,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032357,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032360,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032392,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032543,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032566,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032579,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032775,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032786,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032822,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032933,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032940,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032967,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032968,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL032994,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033031,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033036,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033044,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033046,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033063,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033064,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033150,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033193,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033196,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033288,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033295,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033358,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033403,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033437,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033482,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033548,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033570,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033571,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033627,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033630,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL033755,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PL100067,PL,플러그링크,플러그링크,플러그링크,플러그링크,OPERATOR_TYPE,대표,급속(100kW이상),324.4,,2026-04-02
PW000092,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000093,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000094,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000095,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000096,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000097,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000101,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000102,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000112,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000113,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000121,PW,파워큐브코리아,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000224,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000243,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000244,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000259,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000260,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000261,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000262,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000277,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000288,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000289,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000290,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000292,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000293,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000295,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000296,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000305,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000306,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000307,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000335,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000336,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000338,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000339,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000340,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000341,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000459,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000460,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000461,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000462,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000463,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000555,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000556,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000557,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000576,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000584,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000621,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000623,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000787,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000788,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000789,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000790,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000805,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000806,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000807,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000808,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000809,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000810,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000811,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000812,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000813,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000814,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000815,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000864,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW000916,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001000,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001010,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001123,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001124,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001179,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001186,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001195,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001196,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001197,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001198,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001229,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001230,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001232,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001233,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001234,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001235,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001236,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001240,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001241,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001242,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001243,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001244,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001250,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001315,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW001341,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010023,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010025,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010035,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010042,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010114,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010122,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010180,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010187,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010211,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010224,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010225,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010236,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010248,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010249,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010299,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010450,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010451,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010464,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010481,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010491,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010494,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010507,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010509,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010511,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010536,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010597,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010616,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010622,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010697,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010777,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010815,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010849,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW010851,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW011012,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW011117,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW011186,PW,파워큐브(SP),파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW011187,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
PW011290,PW,파워큐브,파워큐브,파워큐브,파워큐브,OPERATOR_TYPE,대표,완속,319.0,,2026-03-13
