statId,chgerId,statNm,addr,lat,lng,busiNm,parkingFree,limitYn,delYn,fetchedAt
SF003166,01,아모레퍼시픽 대구지역사업부 (완속충전기),대구광역시 동구 동대구로 412,35.867351096,128.62725817,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003187,00,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,01,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,02,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,03,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,04,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,05,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,06,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,07,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,08,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,09,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,10,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,11,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,12,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,13,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,14,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,15,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,16,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003187,17,대구과학대학교 (완속충전기),대구광역시 북구 영송로 47,35.929229060,128.54279851,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,00,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,01,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,02,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,03,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,04,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,05,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,06,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,07,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,08,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,09,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,10,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,11,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,12,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,13,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,14,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,15,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,16,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,17,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,18,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,19,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,20,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,21,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,22,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,23,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,24,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,25,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,26,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,27,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,28,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,29,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,30,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,31,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,32,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,33,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,34,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,35,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,36,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,37,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003193,38,테크노폴리스 중흥S클래스포디움 (완속충전기),대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,00,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,01,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,02,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,03,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,04,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,05,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,06,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,07,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,08,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,09,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,10,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,11,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,13,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,14,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,15,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,16,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,17,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,18,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,19,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,20,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,21,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,22,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,23,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,24,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,25,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,26,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,27,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,28,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,29,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,30,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,31,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,32,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003194,33,테크노폴리스 중흥S클래스포디움,대구광역시 달성군 유가읍 테크노순환로 423,35.698303738,128.46852847,(주)스타코프,N,Y,N,2026-08-03 12:40:41
SF003198,00,칠곡경북대학교병원 (완속충전기),대구광역시 북구 호국로 807,35.956058976,128.56522334,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003198,01,칠곡경북대학교병원 (완속충전기),대구광역시 북구 호국로 807,35.956058976,128.56522334,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003198,03,칠곡경북대학교병원 (완속충전기),대구광역시 북구 호국로 807,35.956058976,128.56522334,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003198,04,칠곡경북대학교병원 (완속충전기),대구광역시 북구 호국로 807,35.956058976,128.56522334,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003198,05,칠곡경북대학교병원 (완속충전기),대구광역시 북구 호국로 807,35.956058976,128.56522334,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003234,00,대구과학대학교 생활관 (완속충전기),대구광역시 북구 태전로 109,35.929119135,128.53977282,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003268,00,이에스 (완속충전기),대구광역시 동구 팔공로29길 55,35.9128276,128.6352,(주) 스타코프,N,N,N,2026-08-03 12:40:41
SF003268,01,이에스 (완속충전기),대구광역시 동구 팔공로29길 55,35.9128276,128.6352,(주) 스타코프,N,N,N,2026-08-03 12:40:41
SF003317,00,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,35.874208512,128.62482043,(주)스타코프,N,N,N,2026-08-03 12:40:41
SF003479,32,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003479,33,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003479,34,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003479,35,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003479,36,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SF003479,37,코스트코 평택점 (완속충전기),대구광역시 동구 첨단로 10,37.035859184,127.06927919,(주)스타코프,Y,N,N,2026-08-03 12:40:41
SGSOC004,01,동대구역 부띠크시티 옆 쏘카존,대구광역시 동구 동부로26길 18,35.874225390,128.62768675,SK시그넷,Y,N,N,2026-08-03 12:40:41
SO000081,01,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,N,N,2026-08-03 12:40:41
SO000081,02,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,03,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,04,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,05,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,06,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,07,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,08,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,09,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
SO000081,10,대구상례원,대구광역시 북구 호국로 133,35.91375877,128.59841488,㈜선광시스템,N,Y,N,2026-08-03 12:40:41
ST271101,01,허니문모텔,대구광역시 중구 달성로21길 21,35.874925,128.58139,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271102,01,히로텔모텔(투숙객 전용),대구광역시 중구 국채보상로 657-12,35.870012,128.603037,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271103,01,한국장학재단 대구센터,대구광역시 중구 명륜로23길 89,35.863906,128.594834,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271104,01,보성황실타운 입주자대표회의-5(입주민 전용),대구광역시 중구 남산로13길 17,35.861676,128.58138,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271105,01,보성황실타운 입주자대표회의-4(입주민 전용),대구광역시 중구 남산로13길 17,35.861676,128.58138,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271106,01,보성황실타운 입주자대표회의-3(입주민 전용),대구광역시 중구 남산로13길 17,35.861676,128.58138,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271107,01,보성황실타운 입주자대표회의-2(입주민 전용),대구광역시 중구 남산로13길 17,35.861676,128.58138,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271108,01,보성황실타운 입주자대표회의-1(입주민 전용),대구광역시 중구 남산로13길 17,35.861676,128.58138,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271109,01,동인시티타운(입주민 전용),대구광역시 중구 국채보상로131길 55,35.8728,128.601981,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271109,02,동인시티타운(입주민 전용),대구광역시 중구 국채보상로131길 55,35.8728,128.601981,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271109,03,동인시티타운(입주민 전용),대구광역시 중구 국채보상로131길 55,35.8728,128.601981,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271110,01,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271110,02,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271110,03,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271110,04,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271110,05,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271110,06,대백프라자,대구광역시 중구 명덕로 333,35.8557447,128.6063978,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,01,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,02,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,03,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,04,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,05,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271401,06,이마트 반야월점,대구광역시 동구 안심로 389-2,35.869789,128.727483,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271404,01,대동택시(운수사 전용),대구광역시 동구 안심로65길 13,35.868103,128.719741,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271404,02,대동택시(운수사 전용),대구광역시 동구 안심로65길 13,35.868103,128.719741,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271405,01,율하역엘크루 입주자대표회의-1(입주민 전용),대구광역시 동구 안심로7길 7,35.871835,128.691844,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271405,02,율하역엘크루 입주자대표회의-1(입주민 전용),대구광역시 동구 안심로7길 7,35.871835,128.691844,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271405,03,율하역엘크루 입주자대표회의-1(입주민 전용),대구광역시 동구 안심로7길 7,35.871835,128.691844,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271406,01,율하역엘크루 입주자대표회의-2(입주민 전용),대구광역시 동구 안심로7길 7,35.871835,128.691844,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271407,01,보성강남타운-1(입주민 전용),대구광역시 동구 화랑로88길 30,35.874719,128.669411,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271408,01,보성강남타운-2(입주민 전용),대구광역시 동구 화랑로88길 30,35.874719,128.669411,SK일렉링크,N,Y,N,2026-08-03 12:40:41
ST271409,01,e편한세상세계육상선수촌2단지 입주자대표회의(입주민 전용),대구광역시 동구 안심로16길 71,35.861738,128.692845,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271704,01,대구달성고등학교,대구광역시 서구 달구벌대로 1725,35.8568616,128.5539931,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271704,02,대구달성고등학교,대구광역시 서구 달구벌대로 1725,35.8568616,128.5539931,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271705,01,비원노인복지관,대구광역시 서구 서대구로 268,35.8816414,128.5557167,SK일렉링크,Y,N,N,2026-08-03 12:40:41
ST271706,01,칸타빌평리1(입주민전용),대구광역시 서구 서대구로 152-1,35.871570282,128.55532487,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271706,02,칸타빌평리1(입주민전용),대구광역시 서구 서대구로 152-1,35.871570282,128.55532487,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271707,01,칸타빌평리2(입주민전용),대구광역시 서구 서대구로 152-1,35.871570282,128.5553248,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271707,02,칸타빌평리2(입주민전용),대구광역시 서구 서대구로 152-1,35.871570282,128.5553248,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST271708,01,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271708,02,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271708,03,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271708,04,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271708,05,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271708,06,이마트 T 비산점,대구광역시 서구 팔달로 54,35.889904631,128.55596251,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271709,01,코레일 서대구역,대구광역시 서구 달서천로 66,35.882159,128.539977,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST271709,02,코레일 서대구역,대구광역시 서구 달서천로 66,35.882159,128.539977,SK일렉링크,N,N,N,2026-08-03 12:40:41
ST272303,01,칠곡동서영남타운 관리사무소-3(입주민 전용),대구광역시 북구 구암로 180,35.930047,128.559511,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST272304,01,칠곡동서영남타운 관리사무소-2(입주민 전용),대구광역시 북구 구암로 180,35.930047,128.559511,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
ST272304,02,칠곡동서영남타운 관리사무소-2(입주민 전용),대구광역시 북구 구암로 180,35.930047,128.559511,SK일렉링크,Y,Y,N,2026-08-03 12:40:41
