statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:16+09:00,tmap_routes_trafficInfo_Y
PW000102,호텔 맥심,35.869518,128.626969,dongdaegu,동대구역 인근,35.8797,128.6284,1.14,2.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:16+09:00,tmap_routes_trafficInfo_Y
PW000224,삼정브리티시용산상가관리단,35.8494264,128.5340379,dongdaegu,동대구역 인근,35.8797,128.6284,9.145,18.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:17+09:00,tmap_routes_trafficInfo_Y
PW000292,온수장,35.8745512,128.6284555,dongdaegu,동대구역 인근,35.8797,128.6284,0.573,1.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:17+09:00,tmap_routes_trafficInfo_Y
PW000293,아인스,35.870207,128.62833,dongdaegu,동대구역 인근,35.8797,128.6284,1.056,2.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:17+09:00,tmap_routes_trafficInfo_Y
PW000295,오투,35.8695129,128.5540234,dongdaegu,동대구역 인근,35.8797,128.6284,6.796,13.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:18+09:00,tmap_routes_trafficInfo_Y
PW000296,스타모텔,35.8474872,128.5982628,dongdaegu,동대구역 인근,35.8797,128.6284,4.495,9.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:18+09:00,tmap_routes_trafficInfo_Y
PW000305,워싱턴모텔,35.8882665,128.569838,dongdaegu,동대구역 인근,35.8797,128.6284,5.361,10.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:19+09:00,tmap_routes_trafficInfo_Y
PW000306,동대구써비스,35.891299,128.6453191,dongdaegu,동대구역 인근,35.8797,128.6284,1.997,4.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:19+09:00,tmap_routes_trafficInfo_Y
PW000307,신현대1급정비공장,35.891447,128.547945,dongdaegu,동대구역 인근,35.8797,128.6284,7.365,14.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:19+09:00,tmap_routes_trafficInfo_Y
PW000576,북부정비검사소,35.902409,128.59919,dongdaegu,동대구역 인근,35.8797,128.6284,3.647,7.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:20+09:00,tmap_routes_trafficInfo_Y
PW000787,보성종합정비,35.8790142,128.542754,dongdaegu,동대구역 인근,35.8797,128.6284,7.717,15.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:20+09:00,tmap_routes_trafficInfo_Y
PW000788,갑오자동차정비공장,35.7926608,128.6299158,dongdaegu,동대구역 인근,35.8797,128.6284,9.679,19.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:21+09:00,tmap_routes_trafficInfo_Y
PW000789,수성정비센터,35.8276998,128.7075361,dongdaegu,동대구역 인근,35.8797,128.6284,9.182,18.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:21+09:00,tmap_routes_trafficInfo_Y
PW000790,자동차시대정비공장,35.9014986,128.6303399,dongdaegu,동대구역 인근,35.8797,128.6284,2.43,4.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:22+09:00,tmap_routes_trafficInfo_Y
PW001179,늘푸른교회,35.821573,128.52517,dongdaegu,동대구역 인근,35.8797,128.6284,11.329,22.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:22+09:00,tmap_routes_trafficInfo_Y
PW001186,우진택시,35.869553,128.534537,dongdaegu,동대구역 인근,35.8797,128.6284,8.532,17.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:23+09:00,tmap_routes_trafficInfo_Y
PW001250,㈜명성정비,35.888347,128.555835,dongdaegu,동대구역 인근,35.8797,128.6284,6.608,13.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:23+09:00,tmap_routes_trafficInfo_Y
PW010211,군위보건소,36.14835907044,128.686401541,dongdaegu,동대구역 인근,35.8797,128.6284,30.326,60.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:24+09:00,tmap_routes_trafficInfo_Y
PW012323,(주)코러,35.895513417672,128.6814759347,dongdaegu,동대구역 인근,35.8797,128.6284,5.095,10.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:25+09:00,tmap_routes_trafficInfo_Y
PW012333,시골밥상,36.048031002667,128.641866493,dongdaegu,동대구역 인근,35.8797,128.6284,18.757,37.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:26+09:00,tmap_routes_trafficInfo_Y
PW012339,주홍산장식당,36.03021981893,128.6371855568,dongdaegu,동대구역 인근,35.8797,128.6284,16.756,33.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:26+09:00,tmap_routes_trafficInfo_Y
PW012340,동촌식당,36.048431557926,128.6419183104,dongdaegu,동대구역 인근,35.8797,128.6284,18.801,37.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:26+09:00,tmap_routes_trafficInfo_Y
PW012346,화진산장,36.029349877263,128.632652991,dongdaegu,동대구역 인근,35.8797,128.6284,16.645,33.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:27+09:00,tmap_routes_trafficInfo_Y
PW012357,파계마루,35.985154545899,128.6353293654,dongdaegu,동대구역 인근,35.8797,128.6284,11.743,23.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:27+09:00,tmap_routes_trafficInfo_Y
PW012361,교동면옥화원점,35.804958329865,128.4942080754,dongdaegu,동대구역 인근,35.8797,128.6284,14.676,29.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:28+09:00,tmap_routes_trafficInfo_Y
PW012368,팔수식당,35.789454240205,128.6353178728,dongdaegu,동대구역 인근,35.8797,128.6284,10.054,20.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:28+09:00,tmap_routes_trafficInfo_Y
PW012390,로뎀,35.880581,128.718973,dongdaegu,동대구역 인근,35.8797,128.6284,8.161,16.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:29+09:00,tmap_routes_trafficInfo_Y
PW012393,서창숙디어벨리커피숍,35.965701638643,128.6311267595,dongdaegu,동대구역 인근,35.8797,128.6284,9.566,19.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:29+09:00,tmap_routes_trafficInfo_Y
PW012854,봉산뜨란채입주자대표회의,35.86286664,128.59675582,dongdaegu,동대구역 인근,35.8797,128.6284,3.411,6.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:29+09:00,tmap_routes_trafficInfo_Y
PW014161,한국보훈복지의료공단대구보훈병원23,35.8028289,128.5517122,dongdaegu,동대구역 인근,35.8797,128.6284,10.993,22.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:30+09:00,tmap_routes_trafficInfo_Y
PW014280,메가시티 태왕아너스 오피스텔 관리위원회,35.872549017,128.4873892,dongdaegu,동대구역 인근,35.8797,128.6284,12.73,25.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:30+09:00,tmap_routes_trafficInfo_Y
PW014349,대구위브더제니스상가관리사무소23,35.8609892,128.628268,dongdaegu,동대구역 인근,35.8797,128.6284,2.081,4.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:31+09:00,tmap_routes_trafficInfo_Y
PW014366,대한예수교장로회대구제일교회,35.867667,128.5855662,dongdaegu,동대구역 인근,35.8797,128.6284,4.085,8.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:31+09:00,tmap_routes_trafficInfo_Y
PW014386,학교법인 계명대학교(성서캠퍼스),35.8559056,128.484579,dongdaegu,동대구역 인근,35.8797,128.6284,13.227,26.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:31+09:00,tmap_routes_trafficInfo_Y
PW014432,학교법인 계명대학교(대명캠퍼스),35.8555232,128.5793157,dongdaegu,동대구역 인근,35.8797,128.6284,5.176,10.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:32+09:00,tmap_routes_trafficInfo_Y
PW014434,주식회사 노비아갈라,35.8879397,128.6517502,dongdaegu,동대구역 인근,35.8797,128.6284,2.295,4.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:32+09:00,tmap_routes_trafficInfo_Y
PW014437,학교법인 계명대학교(달성캠퍼스),35.687074252,128.4688316,dongdaegu,동대구역 인근,35.8797,128.6284,25.806,51.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:34+09:00,tmap_routes_trafficInfo_Y
PW014578,상리정비현대서비스주식회사(SP),35.745919018,128.41210266,dongdaegu,동대구역 인근,35.8797,128.6284,24.529,49.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:35+09:00,tmap_routes_trafficInfo_Y
PW014650,동성로하우스디어반 관리사무소,35.8705772,128.593249,dongdaegu,동대구역 인근,35.8797,128.6284,3.326,6.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:35+09:00,tmap_routes_trafficInfo_Y
PW014869,학교법인 계명대학교(동행빌딩),35.853426699,128.47889362,dongdaegu,동대구역 인근,35.8797,128.6284,13.785,27.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:35+09:00,tmap_routes_trafficInfo_Y
PW014973,봄모텔(SP),35.874418415,128.68910058,dongdaegu,동대구역 인근,35.8797,128.6284,5.5,11.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:36+09:00,tmap_routes_trafficInfo_Y
PW015039,강북컨벤션웨딩(SP),35.901369713,128.54655575,dongdaegu,동대구역 인근,35.8797,128.6284,7.757,15.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:36+09:00,tmap_routes_trafficInfo_Y
PW015040,주식회사 뉴대구스포츠센터(SP),35.862021742,128.55600183,dongdaegu,동대구역 인근,35.8797,128.6284,6.813,13.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:37+09:00,tmap_routes_trafficInfo_Y
PW015041,(주)달구벌종합수산축산(웨딩비엔나)(SP),35.860266567,128.56687925,dongdaegu,동대구역 인근,35.8797,128.6284,5.95,11.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:38+09:00,tmap_routes_trafficInfo_Y
PW015042,주식회사 초이스골프(SP),35.880020269,128.55440945,dongdaegu,동대구역 인근,35.8797,128.6284,6.666,13.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:39+09:00,tmap_routes_trafficInfo_Y
PW015051,대구역 SD아이프라임/(주)목성엔지니어링(SP),35.8759762,128.5990953,dongdaegu,동대구역 인근,35.8797,128.6284,2.673,5.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:39+09:00,tmap_routes_trafficInfo_Y
PW015054,만촌역서한포레스트관리위원회,35.857873745,128.64743982,dongdaegu,동대구역 인근,35.8797,128.6284,2.972,5.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:39+09:00,tmap_routes_trafficInfo_Y
PW015055,만촌역서한포레스트관리위원회(SP),35.857873745,128.64743982,dongdaegu,동대구역 인근,35.8797,128.6284,2.972,5.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:40+09:00,tmap_routes_trafficInfo_Y
PW015100,히스토리(SP),35.848769908,128.57681634,dongdaegu,동대구역 인근,35.8797,128.6284,5.782,11.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:40+09:00,tmap_routes_trafficInfo_Y
PW015139,대한예수교장로회반야월교회(SP),35.867614849,128.71633342,dongdaegu,동대구역 인근,35.8797,128.6284,8.036,16.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:41+09:00,tmap_routes_trafficInfo_Y
PW015140,교동면옥방촌점(SP),35.877700612,128.67486113,dongdaegu,동대구역 인근,35.8797,128.6284,4.192,8.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:41+09:00,tmap_routes_trafficInfo_Y
PW015154,향나루자연오리농원식당(SP),35.919769766,128.66587249,dongdaegu,동대구역 인근,35.8797,128.6284,5.59,11.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:42+09:00,tmap_routes_trafficInfo_Y
PW015173,원더풀스파랜드 관리위원회,35.824414653,128.52430768,dongdaegu,동대구역 인근,35.8797,128.6284,11.216,22.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:43+09:00,tmap_routes_trafficInfo_Y
PW015176,인사동고깃집(SP),35.92217741,128.5961585,dongdaegu,동대구역 인근,35.8797,128.6284,5.545,11.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:43+09:00,tmap_routes_trafficInfo_Y
PW015361,연화정삼계탕(SP),35.7638444,128.4044506,dongdaegu,동대구역 인근,35.8797,128.6284,23.951,47.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:44+09:00,tmap_routes_trafficInfo_Y
PW015439,비비라운지(SP),35.941176583,128.64562139,dongdaegu,동대구역 인근,35.8797,128.6284,7.01,14.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:44+09:00,tmap_routes_trafficInfo_Y
PW101126,유림노르웨이아침아파트,35.837827286,128.5383658,dongdaegu,동대구역 인근,35.8797,128.6284,9.355,18.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:45+09:00,tmap_routes_trafficInfo_Y
PW801141,재단법인대구디지털혁신진흥원(T),35.872142054,128.62483137,dongdaegu,동대구역 인근,35.8797,128.6284,0.9,1.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:45+09:00,tmap_routes_trafficInfo_Y
PW801190,대한예수교장로회 대한제일교회(SP),35.701790978,128.45096359,dongdaegu,동대구역 인근,35.8797,128.6284,25.446,50.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:46+09:00,tmap_routes_trafficInfo_Y
PW801250,유니버시아드레포츠센터(T),35.927999084,128.59794787,dongdaegu,동대구역 인근,35.8797,128.6284,6.03,12.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:47+09:00,tmap_routes_trafficInfo_Y
RE000154,대구 유니클로,35.869,128.723,dongdaegu,동대구역 인근,35.8797,128.6284,8.606,17.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:47+09:00,tmap_routes_trafficInfo_Y
RE000180,포산고등학교,35.691,128.448,dongdaegu,동대구역 인근,35.8797,128.6284,26.553,53.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:48+09:00,tmap_routes_trafficInfo_Y
RE000181,대구고등학교,35.849,128.589,dongdaegu,동대구역 인근,35.8797,128.6284,4.925,9.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:48+09:00,tmap_routes_trafficInfo_Y
SBSB0019,대구기계부품연구원점,35.838141,128.489931,dongdaegu,동대구역 인근,35.8797,128.6284,13.307,26.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:49+09:00,tmap_routes_trafficInfo_Y
SBSB0054,스마트에코시티점,35.837018,128.683002,dongdaegu,동대구역 인근,35.8797,128.6284,6.837,13.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:49+09:00,tmap_routes_trafficInfo_Y
SF000068,뉴에버빌 (두류동),35.857845,128.564789,dongdaegu,동대구역 인근,35.8797,128.6284,6.226,12.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:50+09:00,tmap_routes_trafficInfo_Y
SF000126,한국야스카와전기,35.876433,128.470691,dongdaegu,동대구역 인근,35.8797,128.6284,14.214,28.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:50+09:00,tmap_routes_trafficInfo_Y
SF000231,신성미소시티아파트,35.866858,128.588522,dongdaegu,동대구역 인근,35.8797,128.6284,3.866,7.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:51+09:00,tmap_routes_trafficInfo_Y
SF000247,동화로즈빌,35.853181343,128.53913802,dongdaegu,동대구역 인근,35.8797,128.6284,8.567,17.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:51+09:00,tmap_routes_trafficInfo_Y
SF000279,오페라 트루엘 시민의 숲,35.882859465,128.58408946,dongdaegu,동대구역 인근,35.8797,128.6284,4.008,8.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:51+09:00,tmap_routes_trafficInfo_Y
SF000283,현대 썬앤빌 대구,35.872708115,128.47563057,dongdaegu,동대구역 인근,35.8797,128.6284,13.786,27.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:52+09:00,tmap_routes_trafficInfo_Y
SF000323,옥포 르상트레빌,35.785026,128.448164,dongdaegu,동대구역 인근,35.8797,128.6284,19.36,38.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:52+09:00,tmap_routes_trafficInfo_Y
SF000324,대곡 수목원 풍경 그린 아파트,35.804637,128.519048,dongdaegu,동대구역 인근,35.8797,128.6284,12.916,25.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:53+09:00,tmap_routes_trafficInfo_Y
SF000584,상인보성맨션 지하주차장,35.816324,128.541421,dongdaegu,동대구역 인근,35.8797,128.6284,10.541,21.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:53+09:00,tmap_routes_trafficInfo_Y
SF000609,대구역 서희스타힐스,35.879425,128.591514,dongdaegu,동대구역 인근,35.8797,128.6284,3.323,6.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:37:53+09:00,tmap_routes_trafficInfo_Y
