statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source,eta_is_proxy,calibration_ratio
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530033,대구시 북구 무태골프연습장,35.913901,128.59917,dongdaegu,동대구역 인근,35.8797,128.6284,4.625,9.3,17.6,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530034,대구시 남구 미리내맨션,35.8337255236,128.5989278,dongdaegu,동대구역 인근,35.8797,128.6284,5.761,11.5,21.9,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530037,대구 수성구 쉐보레시지바로서비스,35.8337536176,128.699304148,dongdaegu,동대구역 인근,35.8797,128.6284,8.181,16.4,31.7,32,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530048,대구시 서구 텐모텔,35.88868067,128.5594745,dongdaegu,동대구역 인근,35.8797,128.6284,6.289,12.6,18.5,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530050,대구시 달서구 레드모터스,35.854539283805,128.5701670256,dongdaegu,동대구역 인근,35.8797,128.6284,5.947,11.9,22.6,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530054,대구시 수성구 범물골프연습장,35.813866,128.649422,dongdaegu,동대구역 인근,35.8797,128.6284,7.562,15.1,22.3,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530057,대구시 북구 우주테크,35.894203432136,128.5814800172,dongdaegu,동대구역 인근,35.8797,128.6284,4.524,9.0,17.2,17,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530061,대구시 남구 테리컴퍼니,35.8474099143,128.595027556,dongdaegu,동대구역 인근,35.8797,128.6284,4.684,9.4,17.8,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530065,대구시 북구 청우물류,35.87861402,128.6048212,dongdaegu,동대구역 인근,35.8797,128.6284,2.128,4.3,9.3,9,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530074,대구시 수성구 우리개발연구소,35.836160199887,128.6122965589,dongdaegu,동대구역 인근,35.8797,128.6284,5.054,10.1,19.2,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530077,대구시 달서구 낙동생오리,35.797431652021,128.5484769481,dongdaegu,동대구역 인근,35.8797,128.6284,11.644,23.3,45.1,45,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530082,대구시 북구 호텔브르노,35.8854249,128.6033286,dongdaegu,동대구역 인근,35.8797,128.6284,2.347,4.7,10.2,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530086,대구시 달성군 엘레강스모텔,35.701907818,128.4401488,dongdaegu,동대구역 인근,35.8797,128.6284,26.06,52.1,101.0,101,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530087,대구시 서구 경북모터스,35.879656441,128.54302896,dongdaegu,동대구역 인근,35.8797,128.6284,7.692,15.4,22.7,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530271,대구시 수성구 지산한라타운,35.8222804,128.6360873,dongdaegu,동대구역 인근,35.8797,128.6284,6.422,12.8,18.9,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530274,대구시 달성군 테크노폴리스힐데스하임,35.693272989,128.46732234,dongdaegu,동대구역 인근,35.8797,128.6284,25.315,50.6,98.1,98,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530275,대구시 동구 서한이다음2차,35.880645872,128.71387663,dongdaegu,동대구역 인근,35.8797,128.6284,7.702,15.4,22.7,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530277,대구시 달서구 월성월드메르디앙지하,35.826523,128.5231364,dongdaegu,동대구역 인근,35.8797,128.6284,11.179,22.4,43.3,43,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530278,대구시 달성군 테크노폴리스서한이다음,35.69224409,128.45232274,dongdaegu,동대구역 인근,35.8797,128.6284,26.206,52.4,101.5,102,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530279,대구시 수성구 노변청구타운,35.841424618,128.6931819,dongdaegu,동대구역 인근,35.8797,128.6284,7.225,14.4,21.3,21,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530280,대구시 북구 태전중석타운,35.913983988,128.54549479,dongdaegu,동대구역 인근,35.8797,128.6284,8.385,16.8,32.5,32,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530282,대구시 남구 보성상아맨션,35.853814961,128.59489374,dongdaegu,동대구역 인근,35.8797,128.6284,4.171,8.3,15.9,16,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530284,대구시 달성군 제일풍경채센트럴,35.691352444,128.46436503,dongdaegu,동대구역 인근,35.8797,128.6284,25.643,51.3,99.4,99,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530285,대구시 남구 대명10동행정복지센터,35.840029105,128.56895672,dongdaegu,동대구역 인근,35.8797,128.6284,6.939,13.9,20.5,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530286,대구시 남구 대명6동행정복지센터,35.8350916,128.5660923,dongdaegu,동대구역 인근,35.8797,128.6284,7.492,15.0,22.1,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530287,대구시 수성구 범물2동행정복지센터,35.817503871,128.64344272,dongdaegu,동대구역 인근,35.8797,128.6284,7.048,14.1,20.8,21,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530289,대구시 수성구 수성2-3가동주민센터,35.8547672,128.619009,dongdaegu,동대구역 인근,35.8797,128.6284,2.899,5.8,12.6,13,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530290,대구시 남구 대구대학교,35.855945026,128.57507176,dongdaegu,동대구역 인근,35.8797,128.6284,5.483,11.0,20.9,21,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530291,대구시 북구 수정한양아파트,35.936638932,128.54293421,dongdaegu,동대구역 인근,35.8797,128.6284,9.967,19.9,38.6,39,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530292,대구시 동구 유선아덴힐즈,35.88360088,128.66225175,dongdaegu,동대구역 인근,35.8797,128.6284,3.081,6.2,13.4,13,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530293,BMW차징스테이션 서대구전시장 by한독모터스,35.8608743,128.5657178,dongdaegu,동대구역 인근,35.8797,128.6284,6.024,12.0,17.8,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530294,대구시 수성구 수성그린타운,35.859339514,128.61359119,dongdaegu,동대구역 인근,35.8797,128.6284,2.628,5.3,11.5,12,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530295,대구시 동구 영남네오빌1차,35.880897704,128.66145448,dongdaegu,동대구역 인근,35.8797,128.6284,2.981,6.0,13.0,13,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530297,대구시 수성구 경북가스,35.857210067,128.67913876,dongdaegu,동대구역 인근,35.8797,128.6284,5.211,10.4,19.8,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530300,대구시 수성구 지산영남맨션,35.82397886,128.63159862,dongdaegu,동대구역 인근,35.8797,128.6284,6.203,12.4,18.3,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530301,대구시 달성군 강원도집다사점,35.889333793,128.46905639,dongdaegu,동대구역 인근,35.8797,128.6284,14.395,28.8,55.8,56,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530303,대구시 수성구 수성못코오롱하늘채,35.8237798,128.6111443,dongdaegu,동대구역 인근,35.8797,128.6284,6.41,12.8,18.9,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530304,대구시 동구 큰고개웰그린아파트,35.884584938,128.62744176,dongdaegu,동대구역 인근,35.8797,128.6284,0.55,1.1,3.3,3,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,3.0145
PI530305,대구시 달성군 옥우촌한우,35.746891163,128.49219248,dongdaegu,동대구역 인근,35.8797,128.6284,19.208,38.4,74.4,74,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530307,대구시 수성구 대우로얄하이츠,35.820906316,128.62791762,dongdaegu,동대구역 인근,35.8797,128.6284,6.538,13.1,19.3,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530310,대구시 동구 혁신온천터닝포인트짐,35.8784509,128.7117785,dongdaegu,동대구역 인근,35.8797,128.6284,7.513,15.0,22.1,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530311,대구시 달서구 대곡역화성파크드림,35.812950554,128.51048156,dongdaegu,동대구역 인근,35.8797,128.6284,12.963,25.9,50.2,50,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530312,대구시 남구 영남이공대학교,35.848445629,128.58253541,dongdaegu,동대구역 인근,35.8797,128.6284,5.4,10.8,20.6,21,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI530313,대구시 달서구 힐링모텔,35.839165,128.4891581,dongdaegu,동대구역 인근,35.8797,128.6284,13.333,26.7,51.7,52,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530314,대구시 군위군 군위경찰서,36.2347495,128.5666068,dongdaegu,동대구역 인근,35.8797,128.6284,39.869,79.7,154.5,154,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530315,대구시 수성구 수성4가동행정복지센터,35.862649055,128.61664651,dongdaegu,동대구역 인근,35.8797,128.6284,2.172,4.3,9.5,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530316,대구시 서구 쉐보레서대구서비스센터,35.866306494,128.53794554,dongdaegu,동대구역 인근,35.8797,128.6284,8.285,16.6,32.1,32,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530318,대구시 남구 대구가톨릭의과대학병원,35.8441875,128.5658232,dongdaegu,동대구역 인근,35.8797,128.6284,6.884,13.8,20.3,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI530319,대구시 수성구 시지청솔타운아파트,35.837280847,128.7047163,dongdaegu,동대구역 인근,35.8797,128.6284,8.34,16.7,32.3,32,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530322,대구시 북구 대현뜨란채,35.8804768,128.6050351,dongdaegu,동대구역 인근,35.8797,128.6284,2.107,4.2,9.2,9,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530326,대구시 동구 디앤에스,35.9794085,128.6282096,dongdaegu,동대구역 인근,35.8797,128.6284,11.087,22.2,43.0,43,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530327,대구시 동구 에스앤비,35.9794463,128.6285368,dongdaegu,동대구역 인근,35.8797,128.6284,11.091,22.2,43.0,43,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530328,대구시 달서구 달서소방서,35.831059573,128.53473215,dongdaegu,동대구역 인근,35.8797,128.6284,10.026,20.1,38.8,39,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI530330,대구시 북구 케이티산격빌딩,35.9029593,128.6042373,dongdaegu,동대구역 인근,35.8797,128.6284,3.38,6.8,14.7,15,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI530331,대구 남구 케이티봉덕빌딩,35.8452922,128.5975476,dongdaegu,동대구역 인근,35.8797,128.6284,4.729,9.5,18.0,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI540129,군위군 경북친환경영농조합법인,36.105075104798,128.6469528382,dongdaegu,동대구역 인근,35.8797,128.6284,25.116,50.2,97.3,97,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI540344,군위군 브이모텔,36.045498674,128.63953113,dongdaegu,동대구역 인근,35.8797,128.6284,18.463,36.9,71.5,72,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI540413,군위군 군위오펠골프클럽,36.112371,128.679437,dongdaegu,동대구역 인근,35.8797,128.6284,26.276,52.6,101.8,102,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI645107,BMW차징스테이션 호텔엘리시아,35.8011414,128.5334842,dongdaegu,동대구역 인근,35.8797,128.6284,12.227,24.5,47.4,47,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI645405,BMW차징스테이션 인도어푸른골프연습장,35.86561,128.492289,dongdaegu,동대구역 인근,35.8797,128.6284,12.364,24.7,47.9,48,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI645420,BMW차징스테이션 대구리치프라자 by한독모터스,35.885905,128.585908,dongdaegu,동대구역 인근,35.8797,128.6284,3.89,7.8,17.0,17,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI690013,BMW차징스테이션 계명대학교동산병원 by한독모터스,35.854022,128.481667,dongdaegu,동대구역 인근,35.8797,128.6284,13.527,27.1,52.4,52,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI700099,LH 대구경북지역본부,35.807743,128.543438,dongdaegu,동대구역 인근,35.8797,128.6284,11.076,22.2,42.9,43,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI700382,만촌우방하이츠,35.86894,128.632,dongdaegu,동대구역 인근,35.8797,128.6284,1.24,2.5,7.5,8,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,3.0145
PI700593,비산23동 행정복지센터,35.875922,128.57463,dongdaegu,동대구역 인근,35.8797,128.6284,4.863,9.7,18.5,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
PI700594,평리4동 행정복지센터,35.867403,128.556827,dongdaegu,동대구역 인근,35.8797,128.6284,6.592,13.2,19.4,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
PI700651,대구기계공구상 협동조합,35.904926445,128.60666769,dongdaegu,동대구역 인근,35.8797,128.6284,3.421,6.8,14.9,15,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI700664,범어우방파크빌,35.855377511,128.63370858,dongdaegu,동대구역 인근,35.8797,128.6284,2.747,5.5,12.0,12,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
PI701108,칠곡1차한라하우젠트,35.9474173,128.5656267,dongdaegu,동대구역 인근,35.8797,128.6284,9.416,18.8,36.5,36,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
PI714349,상인동서타운아파트,35.813229134,128.54496207,dongdaegu,동대구역 인근,35.8797,128.6284,10.545,21.1,40.9,41,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
