statId,statNm,addr,lat,lng,chargers,parkingFree_Y,parkingFree_N,parkingFree_mode
CV001564,용산환승공영주차장,대구광역시 달서구 용산로 113,35.848529199,128.52951396,3,0,3,N
CV001566,불로다목적운동장 주차장,대구광역시 동구 불로동 882-2,35.9083186,128.6336604,4,4,0,Y
CV001580,대구북구청소년회관주차장,대구광역시 북구 검단로 71-17,35.90675520,128.61573980,2,0,2,N
CV001581,서변2공영주차장,대구광역시 북구 호국로43길 17,35.920937533,128.59795530,2,0,2,N
CV001589,팔달공영주차장,대구광역시 북구 노원로 32,35.891552999,128.56649700,2,0,2,N
CV001590,팔공산자연공원(동치골주차장),대구광역시 동구 신무동 13,35.9933916,128.6787199,4,4,0,Y
CV001592,칠성공영주차장,대구광역시 북구 칠성남로 196,35.87611,128.60166099,3,0,3,N
CV001594,지산공영주차장,대구광역시 수성구 용학로 267,35.821182508,128.63773745,2,0,2,N
CV001595,중리시영2차아파트,대구광역시 서구 국채보상로38길 32,35.86671,128.5524993,2,2,0,Y
CV001600,명문덴탈,대구광역시 동구 혁신대로 102,35.878888,128.70776199,2,2,0,Y
CV001601,두류공원4공영주차장(두류테니스장 맞은편),대구광역시 달서구 두류동 597-3,35.8525556,128.5562455,2,2,0,Y
CV001604,대구시_염색공단제3공영주차장,대구광역시 서구 비산동 2037-37,35.8833839,128.551248,2,0,2,N
CV001605,대구시_염색공단제2공영주차장,대구광역시 서구 비산동 2024-61,35.888108,128.549498,2,0,2,N
CV001606,대구시_염색공단제1공영주차장,대구광역시 서구 비산동 3184,35.8863154,128.544615,2,0,2,N
CV001619,동구보건소,대구광역시 동구 동촌로 79,35.888109,128.651212,1,1,0,Y
CV001623,달서교하부공영주차장,대구광역시 서구 이현동 423-3,35.8809565,128.5338424,2,2,0,Y
CV001626,화원시장공영주차장,대구광역시 달성군 화원읍 비슬로512길 66,35.80103779,128.50004014,2,0,2,N
CV001627,호산공영주차장,대구광역시 달서구 호산동 714-1,35.843032538,128.49021390,2,0,2,N
CV001631,용산2공영주차장,대구광역시 달서구 용산동 931-4,35.857745534,128.52969531,2,0,2,N
CV001632,신매3공영주차장,대구광역시 수성구 신매동 566-4,35.838637379,128.70394893,3,0,3,N
CV001634,본리1공영주차장,대구광역시 달서구 본리동 1196,35.841770545,128.52952183,1,0,1,N
CV001635,대구월곡공영주차장,대구광역시 달서구 송현로7길 51-10,35.818452878,128.54675892,2,0,2,N
CV001636,대구시각장애인복지관,대구광역시 달서구 달구벌대로291길 100,35.8534289,128.524943,2,2,0,Y
CV001637,달성군노인복지관,대구광역시 달성군 옥포읍 옥포로 13,35.789036,128.471728,1,1,0,Y
CV001638,달구벌재활스포츠센터,대구광역시 달서구 달구벌대로291길 100,35.8527936,128.5250758,1,1,0,Y
CV001646,대구광역시립남부도서관,대구광역시 남구 앞산순환로 512,35.8326946,128.580919,2,2,0,Y
CV001678,월광수변공원주차장,대구광역시 달서구 도원동 928,35.798686,128.5487215,2,2,0,Y
CV001687,연암공원 남편주차장,대구광역시 북구 연암공원로15길 13,35.8986452,128.5999265,1,1,0,Y
CV001701,범어공영주차장,대구광역시 수성구 범어 248-1,35.8569187,128.633352,1,0,1,N
CV001706,현풍백년도깨비시장 공영주차장,대구광역시 달성군 현풍읍 현풍로6길 5,35.694973,128.44074,2,2,0,Y
CV001707,침산공원 주차장,대구광역시 북구 침산동 1323-1,35.8941225,128.5833076,1,1,0,Y
CV001710,용산1공영주차장,대구광역시 달서구 용산로 212-7,35.8569574,128.5313916,1,0,1,N
CV001719,관음제1공영주차장,대구광역시 북구 관음중앙로 80,35.9410235,128.5448307,2,0,2,N
CV001732,칠곡우방타운아파트,대구광역시 북구 칠곡중앙대로115길 24,35.9477922,128.5491439,9,9,0,Y
CV001735,장기주공아파트,대구광역시 달서구 용산로 88,35.846363,128.532028,10,10,0,Y
CV001743,시지천마타운아파트,대구광역시 수성구 신매로 71,35.8359933,128.7075868,14,14,0,Y
CV001767,대구문화예술회관,대구광역시 달서구 공원순환로 201,35.844526,128.5604713,3,3,0,Y
CV001768,달성종합스포츠파크,대구광역시 달성군 현풍읍 현풍동로 170,35.701252,128.4425252,9,9,0,Y
CV001779,화원자연휴양림,대구광역시 달성군 화원읍 화원휴양림길 126,35.7723182,128.5364497,4,4,0,Y
CV001788,시지노인전문병원,대구광역시 수성구 유니버시아드로 365,35.828695,128.7109739,1,1,0,Y
CV001793,평리청구타운아파트,대구광역시 서구 서대구로 77,35.8641235,128.5553386,9,9,0,Y
CV001795,태전우방타운3차아파트,대구광역시 북구 학정로 126,35.918105,128.551276,8,8,0,Y
CV001802,옥포지구서한이다음아파트,대구광역시 달성군 옥포읍 돌미로6길 5,35.7813236,128.4485001,12,12,0,Y
CV001836,범어역우방유쉘아파트,대구광역시 수성구 동대구로 345,35.861556,128.626075,12,12,0,Y
CV001851,대구서구문화회관,대구광역시 서구 당산로 403,35.8717661,128.5462981,2,2,0,Y
CV001885,호림1공영주차장,대구광역시 달서구 호림동 13-10,35.8366325,128.4899261,4,0,4,N
CV001891,호림2공영주차장,대구광역시 달서구 호림동 12-1,35.8379449,128.4897144,6,0,6,N
CV001894,종합유통단지 전자상가 공영주차장,대구광역시 북구 유통단지로 25,35.906135,128.605965,2,2,0,Y
CV001895,종합유통단지 산업용재관남편공영주차장,대구광역시 북구 유통단지로8길 26,35.9035522,128.6076558,2,2,0,Y
CV001904,범물공원공영주차장,대구광역시 수성구 지범로 232,35.8180102,128.642833,2,0,2,N
CV001906,한국도로교통공단 대구지부,대구광역시 남구 대명서로 31,35.829921,128.560665,3,3,0,Y
CV001925,힐스테이트데시앙도남4단지아파트,대구광역시 북구 도남중앙로8길 8,35.951352,128.584411,16,16,0,Y
CV001941,대구 중구청 주차장,대구광역시 중구 국채보상로139길 1,35.8699221,128.6057341,1,0,1,N
CV001967,종합유통단지 코스트코서편공영주차장,대구광역시 북구 유통단지로24길 34,35.9065606,128.6164074,2,0,2,N
CV001969,수성못동편공영주차장,대구광역시 수성구 수성못2길 27,35.8257516,128.6243189,1,0,1,N
CV001970,성당시장 공영주차장,대구광역시 남구 대경길 342,35.849502,128.573691,1,0,1,N
CV001971,방촌공영주차장,대구광역시 동구 동촌로42길 19-12,35.8811215,128.6628063,1,0,1,N
CV001972,동구자원재활용센터선별장,대구광역시 동구 공항로31길 26,35.9041066,128.6313904,1,1,0,Y
CV001973,대구동구청,대구광역시 동구 아양로 207,35.8864666,128.636044,2,2,0,Y
CV001974,대구 북구청 노원공영주차장,대구광역시 북구 노원동1가 16-1,35.8880346,128.5804379,2,0,2,N
CV001976,경상감영공영주차장,대구광역시 중구 경상감영길 99,35.8723319,128.5931109,1,0,1,N
CV001994,수정한양아파트,대구광역시 북구 구암로 17,35.9364746,128.5419783,16,16,0,Y
CV002012,월촌공영주차장,대구광역시 달서구 상인로 68-4,35.812784,128.54894399,1,0,1,N
CV002014,와룡아랫공원지하공영주차장,대구광역시 달서구 이곡동 1191-2,35.8563668,128.5000245,2,0,2,N
CV002033,상인2공영주차장,대구광역시 달서구 상화북로 187,35.813685519,128.54555254,1,0,1,N
CV002034,상인1공영주차장,대구광역시 달서구 상인동 1554,35.8124331,128.5467143,2,0,2,N
CV002048,달서구 청사 부설주차장,대구광역시 달서구 학산로 45,35.8294824,128.5329537,3,3,0,Y
CV002068,대한불교조계종 대관음사,대구광역시 북구 구암로 238,35.932492,128.566441,1,1,0,Y
CV002069,나라키움 대구통합청사,대구광역시 동구 이노밸리로 345,35.8787466,128.7347675,2,2,0,Y
CV002072,침산1동ECO주차장,대구광역시 북구 침산남로서9길 17-12,35.89283000,128.5810230,1,0,1,N
CV002085,가창체육공원,대구광역시 달성군 가창면 가창로 604,35.7676417,128.6496305,4,4,0,Y
CV002087,차량등록사업소 본소,대구광역시 수성구 동원로 84,35.866468,128.6393267,2,2,0,Y
CV002099,한국뇌연구원 제1주차장,대구광역시 동구 첨단로 61,35.881813,128.7293279,3,3,0,Y
CV002107,수성구청,대구광역시 수성구 달구벌대로 2450,35.8584503,128.6311087,1,1,0,Y
CV002115,혁신도시 공영주차장,대구광역시 동구 신서동 1152-2,35.878997744,128.73511421,4,0,4,N
CV002128,안심공영주차장,대구광역시 동구 괴전동 401-2,35.8688091,128.7349969,6,0,6,N
CV002131,동부여성문화회관 주차장,대구광역시 동구 신암북로11길 54-2,35.8907436,128.6216261,3,3,0,Y
CV002134,도로교통공단 대구운전면허시험장,대구광역시 북구 태암남로 38,35.9250561,128.5507096,7,7,0,Y
CV002139,대구공항1공영주차장,대구광역시 동구 지저동 907,35.897555,128.6387164,2,0,2,N
CV002144,올림픽기념국민생활관,대구광역시 달서구 학산로 130,35.8335919,128.5409839,3,3,0,Y
CV002150,서재문화체육센터,대구광역시 달성군 다사읍 다사로 750,35.8845783,128.5046434,2,2,0,Y
CV002155,달성군청소년센터,대구광역시 달성군 논공읍 논공로 252,35.7235719,128.4550746,2,2,0,Y
CV002158,광장타운2차아파트,대구광역시 서구 달구벌대로337길 8,35.8562671,128.5497398,3,3,0,Y
CV002163,외환들공영주차장,대구광역시 수성구 미술관로 40-1,35.828936495,128.67410660,8,0,8,N
CV002169,대구스케일업허브,대구광역시 동구 동대구로 465,35.871777,128.624853,2,0,2,N
CV002174,축산물도매시장(농수산물도매시장),대구광역시 북구 검단북로11길 11,35.9155777,128.6106315,3,3,0,Y
CV002175,신천역센트럴리버파크아파트 6주차장,대구광역시 동구 동부로 26,35.8725616,128.6143919,3,3,0,Y
CV002176,신천역센트럴리버파크아파트 5주차장,대구광역시 동구 동부로 26,35.873749,128.615159,4,4,0,Y
CV002177,신천역센트럴리버파크아파트 4주차장,대구광역시 동구 동부로 26,35.873749,128.615159,3,3,0,Y
CV002178,신천역센트럴리버파크아파트 3주차장,대구광역시 동구 동부로 26,35.873749,128.615159,3,3,0,Y
CV002179,신천역센트럴리버파크아파트 2주차장,대구광역시 동구 동부로 26,35.873749,128.615159,2,2,0,Y
CV002180,신천역센트럴리버파크아파트 1주차장,대구광역시 동구 동부로 26,35.873749,128.615159,2,2,0,Y
CV002181,상인공영주차장,대구광역시 달서구 상인서로 103-5,35.818115999,128.53983300,6,0,6,N
CV002188,SW융합테크비즈센터,대구광역시 수성구 알파시티1로 160,35.8354467,128.6825827,2,0,2,N
CV002189,평화시장공영주차장,대구광역시 동구 신암동 604-1,35.884099,128.620423,1,0,1,N
CV002191,성서국민체육센터,대구광역시 달서구 선원로 133,35.8596553,128.5069031,2,2,0,Y
CV002196,대구경북디자인진흥원,대구광역시 동구 동대구로 461,35.871416,128.624825,3,0,3,N
CV002197,남산공영주차장,대구광역시 중구 명덕로35길 44,35.858906,128.5891533,1,0,1,N
CV002201,율하체육공원,대구광역시 동구 금호강변로 278,35.8595586,128.6994643,4,4,0,Y
CV002202,위남마을공용주차장,대구광역시 동구 위남로 60,35.9290215,128.6355269,2,2,0,Y
CV002203,다사체육공원,대구광역시 달성군 다사읍 다사로 441,35.8903369,128.4767402,4,4,0,Y
CV002237,한국뇌연구원주차장,대구광역시 동구 첨단로 61,35.8841529,128.7310873,3,3,0,Y
CV002238,대구수목원관리사무소 3주차장,대구광역시 달서구 대곡동 1041,35.8036342,128.519332,5,5,0,Y
CV002243,티스테이션 수성점,대구광역시 수성구 들안로 166,35.8446704,128.6173232,2,2,0,Y
CV002249,두산레포츠센터 부설주차장,대구광역시 수성구 두산동 산7-25,35.8233797,128.6213861,2,0,2,N
CV002250,두산레포츠센터 부설주차장 지하1층,"대구광역시 수성구 두산동 산7-25(두산동, 두산레포츠센터)",35.8233797,128.6213861,3,0,3,N
CV002253,달성군청사 주차장,대구광역시 달성군 논공읍 달성군청로 33,35.7755975,128.4320276,16,16,0,Y
CV002262,제림주택은하아파트,대구광역시 동구 화랑로91길 8,35.8761732,128.6751636,2,2,0,Y
CV002266,상인동화태왕한양타운아파트,대구광역시 달서구 상인서로 94,35.818838,128.54225,4,4,0,Y
CV002271,대곡주공9단지아파트,대구광역시 달서구 한실로 30,35.8071325,128.5305766,6,6,0,Y
CV002279,봉무공원제1주차장,대구광역시 동구 봉무동 산 139,35.9201417,128.6476393,3,3,0,Y
CV002288,화성그랜드파크아파트 307동,대구광역시 북구 구암로65길 9,35.9398206,128.5682958,2,2,0,Y
CV002289,화성그랜드파크아파트 306동,대구광역시 북구 구암로65길 9,35.9393187,128.5678452,2,2,0,Y
CV002290,화성그랜드파크아파트 305동,대구광역시 북구 구암로65길 9,35.9388149,128.5674697,2,2,0,Y
CV002291,화성그랜드파크아파트 302동,대구광역시 북구 구암로65길 9,35.9398081,128.5665685,1,1,0,Y
CV002292,화성그랜드파크아파트 301동,대구광역시 북구 구암로65길 9,35.9393274,128.5665041,2,2,0,Y
CV002298,십분의칠,대구광역시 동구 파계로 642,35.9873235,128.6363865,2,2,0,Y
CV002302,서리지 주차장,대구광역시 북구 동호동 산35-3,35.9667225,128.5629765,3,3,0,Y
CV002320,한국섬유개발연구원,대구광역시 서구 국채보상로 136,35.868472,128.546082,2,2,0,Y
CV002321,티스테이션 남대구IC점,대구광역시 달서구 구마로 31,35.837586,128.530973,1,1,0,Y
CV002324,월광5주차장,대구광역시 달서구 도원동 1176-1,35.7946656,128.5490195,2,2,0,Y
CV002336,두류수영장,대구광역시 달서구 공원순환로 237,35.8465691,128.5620682,6,6,0,Y
CV002346,대구체육관,대구광역시 북구 대구체육관로 39,35.894272,128.6030415,2,2,0,Y
CV002347,대구영일택시,대구광역시 북구 도남길 15,35.951463,128.579023,4,4,0,Y
CV002348,달성농수산물종합유통센터,대구광역시 달성군 화원읍 성천로 9,35.8001304,128.486948,13,13,0,Y
CV002350,큰골주차장,대구광역시 달서구 대곡동 877,35.7924387,128.5298469,2,0,2,N
CV002351,대구삼성라이온즈파크 달구벌주차장,대구광역시 수성구 야구전설로 1,35.8411906,128.6831342,24,0,24,N
CV002358,화랑공원,대구광역시 수성구 만촌로 151,35.8718129,128.6405384,2,2,0,Y
CV002371,앞산빨래터 공영주차장,대구광역시 남구 앞산순환로 365,35.832393,128.56572,2,0,2,N
CV002372,시지공영주차장,대구광역시 수성구 달구벌대로637길 5,35.8414988,128.7063509,2,0,2,N
CV002377,파계사 공영주차장,대구광역시 동구 파계로 686,35.990756,128.637254,3,3,0,Y
CV002388,대구테크노폴리스LH천년나무3단지,대구광역시 달성군 현풍읍 테크노북로4길 27,35.6938607,128.4573548,15,15,0,Y
CV002389,대구농수산물도매시장(수산),대구광역시 북구 매천로 63,35.9019778,128.5409467,1,0,1,N
CV002390,대구농수산물도매시장(농산),대구광역시 북구 매천로18길 34,35.9018489,128.5417826,2,0,2,N
CV002393,갓바위2공영주차장,대구광역시 동구 진인동 123-30,35.9696977,128.7263117,2,2,0,Y
CV002394,갓바위1공영주차장,대구광역시 동구 진인동 123-30,35.9693577,128.7251075,4,4,0,Y
CV002397,테크노폴리스천년나무1단지,대구광역시 달성군 현풍읍 테크노북로2길 10,35.6894553,128.4495862,24,24,0,Y
CV002401,동대구역더샵센터시티아파트,대구광역시 동구 동부로19길 18,35.876749,128.623464,17,17,0,Y
CV002431,침산화성파크드림,대구광역시 북구 성북로 70,35.8920455,128.5913775,38,38,0,Y
CV002440,수성데시앙리버뷰아파트,대구광역시 수성구 희망로20길 10,35.846308,128.608299,4,4,0,Y
CV002468,영신고등학교,대구광역시 동구 팔공로50길 32,35.9187253,128.6459583,3,3,0,Y
CV002471,국채보상운동기념공원주차장,대구광역시 중구 국채보상로 670,35.868889,128.60341,7,7,0,Y
CV002516,달성군교육문화복지센터,대구광역시 달성군 현풍읍 테크노중앙대로 231,35.6915366,128.4570871,4,4,0,Y
CV002570,대구시민운동장,대구광역시 북구 고성로 191,35.8816742,128.5892109,4,4,0,Y
CV002607,수성롯데캐슬더퍼스트아파트 301동,대구광역시 수성구 수성로69길 41,35.8554568,128.6110056,1,1,0,Y
CV002608,수성롯데캐슬더퍼스트아파트 206동,대구광역시 수성구 수성로69길 65,35.855001,128.610077,2,2,0,Y
