pkltId,pkltNm,lat,lng,roadNmAddr,lotnoAddr,유료무료,요금수준,일반1시간요금,일반1일요금,결제수단,collected_at
156-1-000100,청구 그린맨션 아파트 남편,35.835056,128.5494,,대구광역시 달서구 송현동 100-5,무료,,,,,2026-08-03 12:10:21
156-1-000101,호산고등학교 남편,35.846585,128.481255,,대구광역시 달서구 호산동 357-54,무료,,,,,2026-08-03 12:10:21
156-1-000102,호산공원 남편,35.848376,128.484071,,대구광역시 달서구 호산동 357-94,무료,,,,,2026-08-03 12:10:21
156-1-000104,호산초등학교 서편,35.848471,128.475459,,대구광역시 달서구 파호동 91-2,무료,,,,,2026-08-03 12:10:21
156-1-000106,성서1주차장,35.83081343,128.49512874,대구 달서구 성서공단남로 25,대구 달서구 월암동 1-229,유료,,,2000.0,신용카드,2026-08-03 12:10:21
156-1-000107,대명천로(1),35.839541,128.542366,,대구 달서구 본리동 88-4,유료,,,8000.0,,2026-08-03 12:10:21
156-1-000108,달서대로 남편 공영주차장,35.838395,128.491704,대구 달서구 달서대로 407-1,,유료,,,4000.0,현금+신용카드,2026-08-03 12:10:21
156-1-000109,달서대로 북편 공영주차장,35.84145,128.491706,대구 달서구 호산동 721,,유료,,,4000.0,현금+신용카드,2026-08-03 12:10:21
156-1-000110,공한지20주차장,35.82130492,128.51936998,,대구시 달서구 월성동 1870,,,,,,2026-08-03 12:10:21
156-2-000001,감삼동 공영주차장,35.84678,128.543717,,대구시 달서구 감삼동 203-6,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000002,서남시장 주차장,35.854138,128.54463,,대구시 달서구 감삼동 54-8,유료,일반주차장,,,,2026-08-03 12:10:21
156-2-000003,서남 신시장 주차장,35.853776,128.544672,,대구시 달서구 감삼동 63-8,유료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000004,공한지5주차장,35.797264,128.528698,,대구시 달서구 대곡동 1108,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000005,새각단 주차장,35.799912,128.52902,,대구시 달서구 대곡동 639,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000006,한동 주차장,35.794344,128.530295,,대구시 달서구 대곡동 731-3,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000007,한서 주차장,35.794736,128.529265,,대구시 달서구 대곡동 809-71,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000008,큰골 주차장,35.792656,128.529562,,대구시 달서구 대곡동 877,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000010,월광 2주차장,35.797013,128.547165,,대구시 달서구 도원동 1083,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000011,월광 5주차장,35.794562,128.549199,,대구시 달서구 도원동 1176-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000012,도원동 마을공영주차장,35.80593,128.547576,,대구시 달서구 도원동 668-10,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000013,수밭근린공원주차장,35.799412,128.549178,,대구시 달서구 도원동 885-2,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000014,월광 1주차장,35.798847,128.548714,,대구시 달서구 도원동 928,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000015,월광 3주차장,35.796892,128.549598,,대구시 달서구 도원동 977-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000016,능금공원 주차장,35.85959,128.570909,대구 달서구 명덕로2길 57,대구 달서구 두류동 1213,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000017,두류1·2동 3공영주차장,35.856844,128.573119,,대구시 달서구 두류동 1230-14,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000018,두류1·2동 1공영주차장,35.855681,128.569638,,대구시 달서구 두류동 1252-4,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000019,두류3동 공영주차장,35.85193,128.55296,,대구시 달서구 두류동 637-7,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000020,두류3동 임시공영주차장,35.851344,128.551013,,대구시 달서구 두류동 706-3,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000021,두류쉼터 주차장,35.85660748,128.57243613,대구 달서구 두류남3길 22,대구 달서구 두류동 832-5,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000022,두류1·2동 4공영주차장,35.855674,128.572189,,대구시 달서구 두류동 841-6,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000023,학산공원 삼거리 주차장,35.832341,128.538755,,대구시 달서구 본동 1119,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000024,본동 2공영주차장,35.834286,128.541122,,대구시 달서구 본동 867-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000025,본동 3공영주차장,35.835677,128.534851,,대구시 달서구 본동 875,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000026,본동 1공영주차장,35.833601,128.536509,,대구시 달서구 본동 922,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000027,학산공원 북주차장,35.833562,128.542761,,대구시 달서구 본동 산 32-4,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000028,달서시장 주차장,35.840965,128.543708,,대구시 달서구 본리동 110-5,유료,일반주차장,,5000.0,,2026-08-03 12:10:21
156-2-000029,본리1공영주차장,35.841821,128.529868,,대구시 달서구 본리동1196,유료,일반주차장,1050.0,4000.0,현금+신용카드,2026-08-03 12:10:21
156-2-000030,본리2공영주차장,35.8417204,128.5289814,,대구시 달서구 본리동1196,유료,일반주차장,1050.0,4000.0,신용카드,2026-08-03 12:10:21
156-2-000031,상인공영주차장,35.818106,128.539836,,대구시 달서구 상인동 1510,유료,일반주차장,3600.0,14000.0,신용카드,2026-08-03 12:10:21
156-2-000032,상인2공영주차장,35.81385,128.545313,,대구시 달서구 상인동 1528-3,유료,일반주차장,1050.0,4000.0,현금+신용카드,2026-08-03 12:10:21
156-2-000033,공한지1주차장,35.815708,128.54816,,대구시 달서구 상인동 1539-6,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000034,상인1공영주차장,35.812371,128.546828,대구광역시 달서구 상인서로 20,대구시 달서구 상인동 1554,유료,일반주차장,600.0,2000.0,,2026-08-03 12:10:21
156-2-000035,월촌공원 공영주차장,35.812771,128.548943,,대구시 달서구 상인동 1559,유료,일반주차장,,2000.0,현금+신용카드,2026-08-03 12:10:21
156-2-000036,공한지2주차장,35.811143,128.548906,,대구시 달서구 상인동 1566-15,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000037,상원공영주차장,35.808548,128.550325,,대구시 달서구 상인동 1584-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000038,청소년수련관 공영주차장,35.80752,128.5587,,대구시 달서구 상인동 1593,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000039,달비공원 주차장,35.807924,128.559257,,대구시 달서구 상인동 1594,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000040,월곡공영주차장,35.818444,128.546868,,대구시 달서구 상인동 899,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000041,성당동 1공영주차장,35.842995,128.551852,,대구시 달서구 성당동 638-2,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000042,성당동 2공영주차장,35.844225,128.552943,,대구시 달서구 성당동 640-2,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000043,송현근린공원 주차장,35.833408,128.556049,,대구시 달서구 송현동 192-10,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000044,월촌역 시장 주차장,35.822083,128.548894,,대구시 달서구 송현동 1949-21,유료,일반주차장,,5000.0,,2026-08-03 12:10:21
156-2-000045,송현1동 1공영주차장,35.825172,128.554296,,대구시 달서구 송현동 1970-15,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000046,송현1동 2공영주차장,35.825492,128.553768,,대구시 달서구 송현동 1971-2,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000047,송현1동 3공영주차장,35.829328,128.555089,,대구시 달서구 송현동 1995-5,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000048,든든마을 네모 주차장,35.831036,128.558507,,대구시 달서구 송현동 286-2,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000049,든든마을 세모 주차장,35.831249,128.557978,,대구시 달서구 송현동 289-14,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000050,송현2동 공영주차장,35.82357,128.554868,,대구시 달서구 송현동 496-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000051,달서별빛캠프 주차장,35.823976,128.556573,,대구시 달서구 송현동 산56,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000052,신당동 2공영주차장,35.857222,128.498046,,대구시 달서구 신당동 173,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000053,신당동 공영주차장,35.858834,128.49907,,대구시 달서구 신당동 1749-8,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000054,용산2동 2공영주차장,35.862315,128.525167,,대구시 달서구 용산동 16-1,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000055,서촌공영주차장,35.862543,128.521914,,대구시 달서구 용산동 429-1,유료,일반주차장,600.0,2000.0,,2026-08-03 12:10:21
156-2-000056,용산2동 1공영주차장,35.855156,128.52194,,대구시 달서구 용산동 440-4,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000057,성서 용산시장 주차장,35.856134,128.521852,,대구시 달서구 용산동 448-6,유료,일반주차장,,,,2026-08-03 12:10:21
156-2-000058,용산2동 3공영주차장,35.858379,128.522639,,대구시 달서구 용산동 499-13,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000059,용산2공영주차장,35.857903,128.529837,,대구시 달서구 용산동 931-4,유료,일반주차장,,4000.0,,2026-08-03 12:10:21
156-2-000060,용산1공영주차장,35.857024,128.531276,,대구시 달서구 용산동 933-4,유료,일반주차장,,4000.0,현금+신용카드,2026-08-03 12:10:21
156-2-000061,학산근린공원 위령탑 주차장,35.824663,128.535666,,대구시 달서구 월성동 475-12,무료,일반주차장,,,현금+카드,2026-08-03 12:10:21
156-2-000062,공한지7주차장,35.829894,128.518067,,대구시 달서구 월암동 1093-4,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000063,공한지6주차장,35.834612,128.495396,,대구시 달서구 월암동 1-116,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000064,공한지12주차장,35.822025,128.518363,,대구시 달서구 월암동 1148,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000065,공한지10주차장,35.822779,128.518098,,대구시 달서구 월암동 1154,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000066,와룡 위 공원 주차장,35.857659,128.500341,,대구시 달서구 이곡동 1189,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000067,와룡공원 지하공영주차장,35.855921,128.500309,,대구시 달서구 이곡동 1191-2,유료,일반주차장,1050.0,4000.0,,2026-08-03 12:10:21
156-2-000068,열린 주차장,35.854621,128.502822,,대구시 달서구 이곡동 1202-1,유료,일반주차장,,12000.0,현금+카드,2026-08-03 12:10:21
156-2-000070,장기근린공원 주차장,35.844027,128.52207,,대구시 달서구 장기동 733,무료,일반주차장,,,카드,2026-08-03 12:10:21
156-2-000071,용산환승공영주차장,35.848617,128.529978,,대구시 달서구 장기동 810-4,유료,일반주차장,1800.0,7000.0,,2026-08-03 12:10:21
156-2-000072,장기공영주차장,35.843273,128.5296,,대구시 달서구 장기동 817-1,유료,일반주차장,1050.0,4000.0,신용카드,2026-08-03 12:10:21
156-2-000073,죽전동 2공영주차장,35.857558,128.536397,,대구시 달서구 죽전동 367-1,무료,일반주차장,,,카드,2026-08-03 12:10:21
156-2-000074,공한지3주차장,35.85744,128.533563,,대구시 달서구 죽전동 390-11,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000075,죽전동 공영주차장,35.857737,128.53355,,대구시 달서구 죽전동 390-12,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000076,공한지9주차장,35.815494,128.530708,,대구시 달서구 진천동 120-5,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000078,진천환승주차장(A구역),35.812021,128.52273,,대구시 달서구 진천동 626-31,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000079,진천 1공영주차장,35.809194,128.51887,,대구시 달서구 진천동 734-11,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000080,호림2공영주차장,35.837762,128.489697,,대구시 달서구 호림동 12-1,유료,일반주차장,600.0,2000.0,,2026-08-03 12:10:21
156-2-000081,호림1공영주차장,35.836417,128.489993,,대구시 달서구 호림동 13-10,유료,일반주차장,600.0,2000.0,신용카드,2026-08-03 12:10:21
156-2-000082,상호림 공원주차장,35.837592,128.480081,,대구시 달서구 호림동 1-6,무료,일반주차장,,,카드,2026-08-03 12:10:21
156-2-000083,공한지13주차장,35.85531,128.478011,,대구시 달서구 호산동 160,무료,일반주차장,,,,2026-08-03 12:10:21
156-2-000084,호산공영주차장,35.842611,128.489965,,대구시 달서구 호산동 714-1,유료,일반주차장,600.0,2000.0,,2026-08-03 12:10:21
156-2-000085,성서2주차장,35.847148,128.515435,대구 달서구 성서동로 293,대구광역시 달서구 장기동 180-64,유료,일반주차장,1050.0,4000.0,카드,2026-08-03 12:10:21
156-2-000086,성서4주차장,35.847083,128.497218,,대구광역시 달서구 신당동 348-4,유료,일반주차장,1050.0,4000.0,카드,2026-08-03 12:10:21
156-2-000087,달빛공영주차장,35.809492,128.548557,,대구광역시 달서구 상인동 1186,무료,,,,카드,2026-08-03 12:10:21
156-2-000089,성서3주차장,35.836423,128.514205,,대구광역시 달서구 장동 210-2,유료,,,2000.0,,2026-08-03 12:10:21
156-2-000090,공한지14주차장,35.81673794,128.51261125,,대구 달서구 유천동 626,,,,,,2026-08-03 12:10:21
156-2-000091,공한지15주차장,35.81637099,128.51294727,,대구광역시 달서구 유천동 638,,,,,,2026-08-03 12:10:21
156-2-000092,공한지16주차장,35.80464254,128.5200758,,대구광역시 달서구 대곡동 1039,,,,,,2026-08-03 12:10:21
156-2-000093,공한지17주차장,35.82237243,128.51779421,,대구광역시 달서구 월암동 1145,,,,,,2026-08-03 12:10:21
156-2-000094,월배체육공원 주차장,35.80142408,128.53595207,대구 달서구 갈밭남로 76,대구 달서구 도원동 1473,,,,,,2026-08-03 12:10:21
156-2-000095,두류1·2동 5공영주차장,35.85619338,128.56169601,,대구광역시 달서구 두류동 120-1,,,,,,2026-08-03 12:10:21
156-2-000096,두류1·2동 6공영주차장,35.85693525,128.5606036,,대구광역시 달서구 두류동 141-11,,,,,,2026-08-03 12:10:21
156-2-000097,두류1·2동 7공영주차장,35.85621688,128.56110148,,대구광역시 달서구 두류동 143-13,,,,,,2026-08-03 12:10:21
156-2-000098,죽전동 3공영주차장,35.85537517,128.5349859,대구 달서구 와룡로51길 41,대구 달서구 죽전동 399,유료+무료,,,6000.0,신용카드,2026-08-03 12:10:21
156-2-000099,공한지18주차장,35.82146507,128.51917663,,대구시 달서구 월성동 1869 외 1,,,,,,2026-08-03 12:10:21
156-2-000100,월광 4주차장,35.79478049,128.55015102,,대구시 달서구 도원동 998-1,,,,,,2026-08-03 12:10:21
156-2-000101,본동 4공영주차장,35.83678164,128.53924801,,대구 달서구 본동 1209,,,,,,2026-08-03 12:10:21
156-2-000102,든들마을 다모 주차장,35.83043787,128.55896682,,대구시 송현동 276,,,,,,2026-08-03 12:10:21
156-2-000103,공한지21주차장,35.81673195,128.51255028,,대구시 달서구 유천동 625 외 1,,,,,,2026-08-03 12:10:21
156-2-000104,공한지19주차장,35.82243655,128.51771244,,대구시 달서구 월암동 1152,,,,,,2026-08-03 12:10:21
156-2-000105,월배공영주차장,35.81167885,128.52359533,대구 달서구 상원로 32,대구 달서구 상인동 1421-22,,,,,,2026-08-03 12:10:21
156-3-000001,달서구청,35.82991342,128.53283817,대구 달서구 학산로 45,대구 달서구 월성동 281,유료+무료,,,4000.0,,2026-08-03 12:10:21
156-3-000002,진천환승공영주차장,35.81167885,128.52359533,대구 달서구 상화로21길 77,대구 달서구 진천동 493-7,유료,,,7000.0,,2026-08-03 12:10:21
156-4-000011,성서동산병원,35.85395649,128.48022582,대구 달서구 달구벌대로 1035,대구 달서구 신당동 1000-2,유료,,0.0,20000.0,카드,2026-08-03 12:10:21
156-4-000012,롯데백화점 상인점 주차장,35.81878254,128.53884265,대구 달서구 월배로 232,대구 달서구 상인동 1502,유료,,0.0,40000.0,카드,2026-08-03 12:10:21
156-4-000014,이마트월배점,35.81715123,128.52364591,대구 달서구 진천로 92,대구 달서구 대천동 555,유료,,0.0,50000.0,카드,2026-08-03 12:10:21
156-4-000015,계명대학교 동산병원,35.85395649,128.48022582,대구 달서구 달구벌대로 1035,대구 달서구 신당동 1000-2,유료,,0.0,0.0,카드,2026-08-03 12:10:21
157-1-000001,과학마을로A,35.655876,128.416831,,대구광역시 달성군 구지면 응암리 1189-3,무료,,,,,2026-08-03 12:10:21
157-1-000002,과학마을로B,35.655887,128.418447,,대구광역시 달성군 구지면 응암리 1206-2,무료,,,,,2026-08-03 12:10:21
157-1-000003,국가산단동로42길A,35.647298,128.438079,,대구광역시 달성군 구지면 고봉리 227,무료,,,,,2026-08-03 12:10:21
157-1-000004,국가산단동로42길B,35.645608,128.436923,,대구광역시 달성군 구지면 고봉리 228-3,무료,,,,,2026-08-03 12:10:21
157-1-000005,국가산단동로42길C,35.646138,128.435661,,대구광역시 달성군 구지면 고봉리 224-1,무료,,,,,2026-08-03 12:10:21
157-1-000006,국가산단동로42길D,35.647257,128.436236,,대구광역시 달성군 구지면 고봉리 226-1,무료,,,,,2026-08-03 12:10:21
157-1-000007,금강로16길 A,35.775544,128.43235,,대구광역시 달성군 논공읍 금포리 1323,무료,,,,,2026-08-03 12:10:21
157-1-000008,금강로16길 B,35.774765,128.433364,,대구광역시 달성군 논공읍 금포리 1316,무료,,,,,2026-08-03 12:10:21
157-1-000009,논공로 A,35.727964,128.440736,,대구광역시 달성군 논공읍 남리 1142-9,무료,,,,,2026-08-03 12:10:21
157-1-000010,논공로 B,35.861454,128.453314,,대구광역시 달성군 다사읍 매곡리 1289-4,무료,,,,,2026-08-03 12:10:21
157-1-000011,논공로 C,35.729308,128.446067,,대구광역시 달성군 논공읍 북리 803-189,무료,,,,,2026-08-03 12:10:21
157-1-000012,논공로 D,35.729393,128.446921,,대구광역시 달성군 논공읍 북리 824-39,무료,,,,,2026-08-03 12:10:21
157-1-000014,논공로 F,35.733403,128.453509,,대구광역시 달성군 논공읍 북리 1-2,무료,,,,,2026-08-03 12:10:21
157-1-000015,논공로 G,35.740041,128.460367,,대구광역시 달성군 논공읍 본리리 29-57,무료,,,,,2026-08-03 12:10:21
157-1-000016,논공로 H,35.740156,128.461841,,대구광역시 달성군 논공읍 본리리 29-17,무료,,,,,2026-08-03 12:10:21
157-1-000017,논공로 I,35.736173,128.468428,,대구광역시 달성군 논공읍 본리리 29-225,무료,,,,,2026-08-03 12:10:21
157-1-000018,논공로 J,35.736328,128.468715,,대구광역시 달성군 논공읍 본리리 29-47,무료,,,,,2026-08-03 12:10:21
157-1-000019,논공로 K,35.727761,128.458771,,대구광역시 달성군 논공읍 북리 1-93,무료,,,,,2026-08-03 12:10:21
157-1-000020,논공로 L,35.727839,128.459201,,대구광역시 달성군 논공읍 북리 1-93,무료,,,,,2026-08-03 12:10:21
157-1-000021,논공로 M,35.732399,128.464948,,대구광역시 달성군 논공읍 북리 1-54,무료,,,,,2026-08-03 12:10:21
157-1-000022,논공로 N,35.7317,128.468397,,대구광역시 달성군 논공읍 북리 1-96,무료,,,,,2026-08-03 12:10:21
157-1-000023,논공로 O,35.733717,128.454425,,대구광역시 달성군 논공읍 본리리 1189,무료,,,,,2026-08-03 12:10:21
157-1-000024,논공로117길,35.72731,128.459564,,대구광역시 달성군 논공읍 북리 1-123,무료,,,,,2026-08-03 12:10:21
157-1-000025,논공로15길,35.728863,128.441717,,대구광역시 달성군 논공읍 남리 1141-8,무료,,,,,2026-08-03 12:10:21
157-1-000026,논공로24길,35.728457,128.447191,,대구광역시 달성군 논공읍 북리 824-30,무료,,,,,2026-08-03 12:10:21
157-1-000027,논공로29길,35.730863,128.44838,,대구광역시 달성군 논공읍 북리 803-251,무료,,,,,2026-08-03 12:10:21
157-1-000028,논공로53길 A,35.73723,128.455107,,대구광역시 달성군 논공읍 본리리 29-18,무료,,,,,2026-08-03 12:10:21
157-1-000029,논공로53길 B,35.739159,128.455984,,대구광역시 달성군 논공읍 본리리 29,무료,,,,,2026-08-03 12:10:21
157-1-000030,논공로53길 C,35.73731,128.453542,,대구광역시 달성군 논공읍 북리 580,무료,,,,,2026-08-03 12:10:21
157-1-000031,논공로5길 A,35.72824,128.438355,,대구광역시 달성군 논공읍 남리 224-53,무료,,,,,2026-08-03 12:10:21
157-1-000032,논공로5길 B,35.729821,128.444919,,대구광역시 달성군 논공읍 북리 803-142,무료,,,,,2026-08-03 12:10:21
157-1-000033,논공로5길 C,35.731085,128.44757,,대구광역시 달성군 논공읍 북리 803-210,무료,,,,,2026-08-03 12:10:21
157-1-000034,논공로69길,35.740273,128.471964,,대구광역시 달성군 논공읍 본리리 29-95,무료,,,,,2026-08-03 12:10:21
157-1-000035,논공로71길,35.739448,128.47054,,대구광역시 달성군 논공읍 본리리 29-118,무료,,,,,2026-08-03 12:10:21
157-1-000036,논공로7길,35.731837,128.439534,,대구광역시 달성군 논공읍 남리 1147,무료,,,,,2026-08-03 12:10:21
157-1-000037,논공로87길 A,35.734094,128.469129,,대구광역시 달성군 논공읍 본리리 103-21,무료,,,,,2026-08-03 12:10:21
157-1-000038,논공로87길 B,35.733304,128.472441,,대구광역시 달성군 논공읍 본리리 103-33,무료,,,,,2026-08-03 12:10:21
157-1-000039,논공로87길 D,35.730151,128.467401,,대구광역시 달성군 논공읍 북리 1-168,무료,,,,,2026-08-03 12:10:21
157-1-000040,논공로87길 E,35.73045,128.470203,,대구광역시 달성군 논공읍 본리리 103-7,무료,,,,,2026-08-03 12:10:21
157-1-000041,논공로91길 A,35.732329,128.470359,,대구광역시 달성군 논공읍 본리리 103-5,무료,,,,,2026-08-03 12:10:21
157-1-000042,논공로91길 B,35.732556,128.469224,,대구광역시 달성군 논공읍 본리리 103-22,무료,,,,,2026-08-03 12:10:21
157-1-000043,논공로91길 D,35.730948,128.469632,,대구광역시 달성군 논공읍 북리 1-18,무료,,,,,2026-08-03 12:10:21
157-1-000044,논공로91길 E,35.730644,128.472052,,대구광역시 달성군 논공읍 본리리 29-141,무료,,,,,2026-08-03 12:10:21
157-1-000045,논공로91길 F,35.732005,128.475706,,대구광역시 달성군 논공읍 본리리 29-158,무료,,,,,2026-08-03 12:10:21
157-1-000046,논공로9길,35.730249,128.443791,,대구광역시 달성군 논공읍 북리 803-3,무료,,,,,2026-08-03 12:10:21
157-1-000047,논공중앙로 A,35.728239,128.450502,,대구광역시 달성군 논공읍 북리 833-125,무료,,,,,2026-08-03 12:10:21
157-1-000048,논공중앙로 B,35.727956,128.449521,,대구광역시 달성군 논공읍 북리 833-138,무료,,,,,2026-08-03 12:10:21
157-1-000049,논공중앙로 C,35.728692,128.451084,,대구광역시 달성군 논공읍 북리 833-15,무료,,,,,2026-08-03 12:10:21
157-1-000050,논공중앙로 D,35.731902,128.458313,,대구광역시 달성군 논공읍 북리 1-44,무료,,,,,2026-08-03 12:10:21
157-1-000051,논공중앙로 E,35.73202,128.458078,,광역시 달성군 논공읍 북리 1-44,무료,,,,,2026-08-03 12:10:21
157-1-000052,논공중앙로 F,35.732073,128.455522,,대구광역시 달성군 논공읍 북리 1-38,무료,,,,,2026-08-03 12:10:21
157-1-000053,논공중앙로33길,35.73096,128.452779,,대구광역시 달성군 논공읍 북리 1-106,무료,,,,,2026-08-03 12:10:21
157-1-000054,논공중앙로34길 A,35.727955,128.4547,,대구광역시 달성군 논공읍 북리 476-6,무료,,,,,2026-08-03 12:10:21
157-1-000055,논공중앙로34길 B,35.727761,128.455057,,대구광역시 달성군 논공읍 북리 476-6,무료,,,,,2026-08-03 12:10:21
157-1-000056,논공중앙로45길 A,35.733453,128.45659,,대구광역시 달성군 논공읍 북리 1-44,무료,,,,,2026-08-03 12:10:21
157-1-000057,논공중앙로45길 B,35.735122,128.45714,,대구광역시 달성군 논공읍 북리 213-5,무료,,,,,2026-08-03 12:10:21
157-1-000058,논공중앙로45길 C,35.734397,128.458593,,대구광역시 달성군 논공읍 북리 1-6,무료,,,,,2026-08-03 12:10:21
157-1-000059,논공중앙로45길 D,35.73338,128.458375,,대구광역시 달성군 논공읍 북리 1-44,무료,,,,,2026-08-03 12:10:21
157-1-000060,논공중앙로46길 A,35.731546,128.45968,,대구광역시 달성군 논공읍 북리 1-75,무료,,,,,2026-08-03 12:10:21
157-1-000061,논공중앙로46길 B,35.730104,128.46073,,대구광역시 달성군 논공읍 북리 1-14,무료,,,,,2026-08-03 12:10:21
157-1-000062,논공중앙로51길,35.736227,128.458583,,대구광역시 달성군 논공읍 북리 213,무료,,,,,2026-08-03 12:10:21
157-1-000063,논공중앙로52길 A,35.732828,128.462352,,대구광역시 달성군 논공읍 북리 1-157,무료,,,,,2026-08-03 12:10:21
157-1-000064,논공중앙로52길 B,35.731414,128.461629,,구광역시 달성군 논공읍 북리 1-72,무료,,,,,2026-08-03 12:10:21
157-1-000065,논공중앙로52길 C,35.731174,128.463547,,대구광역시 달성군 논공읍 북리 1-15,무료,,,,,2026-08-03 12:10:21
157-1-000066,논공중앙로54길 A,35.736626,128.467308,,대구광역시 달성군 논공읍 본리리 29-224,무료,,,,,2026-08-03 12:10:21
157-1-000067,논공중앙로54길 B,35.734739,128.465971,,대구광역시 달성군 논공읍 본리리 29-13,무료,,,,,2026-08-03 12:10:21
157-1-000068,논공중앙로54길 C,35.733538,128.465054,,대구광역시 달성군 논공읍 본리리 103-8,무료,,,,,2026-08-03 12:10:21
157-1-000069,다사역로 A,35.866527,128.457012,,대구광역시 달성군 다사읍 매곡리 510,무료,,,,,2026-08-03 12:10:21
157-1-000070,다사역로 B,35.864506,128.458928,,대구광역시 달성군 다사읍 매곡리 693-6,무료,,,,,2026-08-03 12:10:21
157-1-000071,다사읍행정복지센터 서편,35.861377,128.453322,,대구광역시 달성군 다사읍 매곡리 1289-4,무료,,,,,2026-08-03 12:10:21
157-1-000072,달구벌대로174길,35.858623,128.462995,,대구광역시 달성군 다사읍 죽곡리 122,무료,,,,,2026-08-03 12:10:21
157-1-000073,대실역북로2길 A,35.727901,128.44048,,대구광역시 달성군 논공읍 남리 1143-6,무료,,,,,2026-08-03 12:10:21
157-1-000074,대실역북로2길 B,35.861519,128.470203,,대구광역시 달성군 다사읍 매곡리 1537,무료,,,,,2026-08-03 12:10:21
157-1-000075,돌미로 4길,35.779157,128.439683,,대구광역시 달성군 옥포읍 강림리 1130,무료,,,,,2026-08-03 12:10:21
157-1-000076,돌미로인근,35.78156,128.442435,,대구광역시 달성군 옥포읍 교항리 2934,무료,,,,,2026-08-03 12:10:21
157-1-000077,매곡로2길 A,35.864259,128.457363,,대구광역시 달성군 다사읍 매곡리 682,무료,,,,,2026-08-03 12:10:21
157-1-000078,매곡로2길 B,35.695492,128.444031,,대구광역시 달성군 현풍읍 하리 79-2,무료,,,,,2026-08-03 12:10:21
157-1-000079,명천로,35.798584,128.492863,,대구광역시 달성군 화원읍 명곡리 220,무료,,,,,2026-08-03 12:10:21
157-1-000080,모개골길,35.795106,128.485206,,대구광역시 달성군 화원읍 설화리 752-2,무료,,,,,2026-08-03 12:10:21
157-1-000081,문양역길 A,35.864653,128.438242,,대구광역시 달성군 다사읍 문양리 445-2,무료,,,,,2026-08-03 12:10:21
157-1-000082,문양역길 B,35.863558,128.437186,,대구광역시 달성군 다사읍 문양리 400,무료,,,,,2026-08-03 12:10:21
