pkltId,pkltNm,lat,lng,roadNmAddr,유료무료
155-2-000061,신매1공영주차장,35.839075,128.707628,,유료
155-2-000062,신매2공영주차장,35.83927,128.706437,,유료
155-2-000063,수성못공영주차장,35.828928,128.612373,,유료
155-2-000064,대청초등학교주차장,35.851623,128.651229,,
155-2-000065,두산레포츠센터 주차장,35.823177,128.621338,,유료
155-2-000066,만촌역공영주차장,35.857031,128.648337,,
155-2-000067,끝동공영주차장,35.83227,128.618688,,
155-2-000068,진밭골마을공동주차장,35.815166,128.651925,,
155-2-000069,매호동임시공영주차장,35.851882,128.708598,,
155-2-000070,임시공영23,35.869851,128.665682,,
155-2-000071,임시공영30,35.818333,128.612533,,
155-2-000072,임시공영31,35.844469,128.620186,,
155-2-000073,임시공영32,35.840548,128.709005,,
155-2-000074,임시공영33,35.840288,128.709098,,
155-2-000075,임시공영34,35.849785,128.618301,,
155-2-000076,임시공영37,35.84186,128.614691,,
155-2-000077,임시공영38,35.833755,128.615282,,
155-2-000078,임시공영39,35.874024,128.641217,,
155-2-000079,임시공영42,35.833956,128.620683,,
155-2-000080,임시공영43,35.939708,128.692434,,
155-2-000081,임시공영44,35.837529,128.693751,,
155-2-000082,임시공영48,35.836857,128.692628,,
155-2-000083,임시공영50,35.838834,128.693587,,
155-2-000084,임시공영54,35.86552,128.626333,,
155-2-000085,임시공영55,35.837103,128.694958,,
155-2-000086,임시공영56,35.856398,128.628733,,
155-2-000087,임시공영57,35.850104,128.622239,,
155-2-000088,임시공영58,35.875462,128.644529,,
155-2-000089,임시공영59,35.854162,128.646042,,
155-2-000090,임시공영61,35.839528,128.688449,,
155-2-000091,임시공영62,35.837148,128.681897,,
155-2-000092,임시공영64,35.858445,128.639596,,
155-2-000093,임시공영66,35.864407,128.645758,,
155-2-000094,임시공영69,35.833403,128.608518,,
155-2-000095,임시공영63,35.856716,128.628796,,
155-2-000096,임시공영70,35.839897,128.608189,,
155-2-000097,임시공영71,35.81689,128.61448,,
155-2-000098,임시공영72,35.833356,128.608309,,
155-2-000099,임시공영73,35.833109,128.608471,,
155-2-000100,임시공영74,35.840572,128.691041,,
155-2-000101,임시공영75,35.860572,128.642897,,
155-2-000102,임시공영76,35.84024,128.625906,,
155-2-000103,임시공영77,35.837206,128.69839,,
155-2-000104,임시공영78,35.860163,128.610315,,
155-2-000105,임시공영79,35.860187,128.610124,,
155-2-000106,임시공영80,35.860571,128.624878,,
155-2-000107,임시공영81,35.836837,128.717561,,
155-2-000108,임시공영82,35.849024,128.615452,,
155-2-000112,벤처밸리공영주차장,35.86543067,128.62882793,,
155-3-000001,함장종합사회복지관,35.83767516,128.61556612,,무료
155-3-000002,화랑근린공원,35.871478,128.639586,,
155-3-000003,무학산공원,35.835378,128.630888,,
155-3-000004,동촌유원지(영남제일관),35.873814,128.658954,,
155-3-000005,고산노인복지관,35.836958,128.712517,,
155-3-000006,수성구청 주차장,35.858043,128.630552,,
155-3-000008,범어근린공원,35.848622,128.629931,,무료
155-4-000001,주은유료주차장,35.870591,128.633477,,유료
155-4-000002,메트로유료주차장,35.869218,128.633072,,유료
155-4-000003,성광유료주차장,35.861953,128.628135,대구광역시 수성구 동대구로 358-6,유료
155-4-000004,삼성주차장,35.862081,128.627116,,유료
155-4-000005,대동유료주차장,35.864159,128.62655,대구광역시 수성구 동대구로 379,유료
155-4-000006,삼성민영주차장,35.864513,128.626289,대구광역시 수성구 동대구로 381,유료
155-4-000007,동일주차장,35.865789,128.627738,,유료
155-4-000008,노외주차장,35.866917,128.625925,대구광역시 수성구 국채보상로 872,유료
155-4-000010,대림유료주차장,35.860027,128.624554,,유료
155-4-000011,노외주차장,35.860036,128.624183,,무료
155-4-000012,해동주차장,35.857891,128.624749,,유료
155-4-000013,노외주차장,35.853593,128.624381,,유료
155-4-000014,노외주차장,35.849126,128.624254,,무료
155-4-000015,노외주차장,35.854582,128.611002,,유료
155-4-000016,노외주차장,35.854003,128.616099,대구광역시 수성구 명덕로 422,무료
155-4-000017,상동유료주차장,35.83395,128.611048,대구광역시 수성구 수성로19길 10,유료
155-4-000018,상동교회부설주차장,35.83392,128.609731,대구광역시 수성구 상화로4길9,무료
155-4-000019,메트로주차장,35.841493,128.610347,,유료
155-4-000020,지산주차장,35.821968,128.628418,,무료
155-4-000024,노외주차장,35.843733,128.697259,대구광역시 수성구 달구벌대로 3107,유료
155-4-000025,천주성삼병원 2주차장,35.839624,128.705125,대구광역시 수성구 신매로16길 16,유료
155-4-000026,효성 유료24시 주차장,35.836162,128.715746,대구광역시 수성구 달구벌대로 656길 11-17,유료
155-4-000027,노외주차장,35.85546,128.613958,,무료
155-4-000028,와이지티 주차장,35.82598449,128.61529363,대구 수성구 용학로 48,유료
155-4-000030,동아백화점 수성점 주차장,35.82109713,128.64037934,대구 수성구 지범로 191,유료
156-1-000001,강창역 남편,35.852077,128.476153,,무료
156-1-000002,경화여자고등학교 남편,35.847422,128.547409,,무료
156-1-000003,계대동문로,35.855665,128.497343,,무료
156-1-000004,구마로39길(1),35.84144,128.548877,,무료
156-1-000005,구마로39길(2),35.838536,128.548833,,무료
156-1-000006,군인아파트 서편,35.855372,128.534578,,무료
156-1-000008,달구벌대로378길(2),35.855177,128.570346,,무료
156-1-000011,달서대로109길,35.848169,128.488074,,무료
156-1-000012,달서대로58길(1),35.82482,128.496115,,무료
156-1-000013,달서대로58길(2),35.824802,128.50354,,무료
156-1-000022,대구가정법원 동편,35.853003,128.528466,,무료
156-1-000023,대구공업대학교 서편,35.835707,128.541349,,무료
156-1-000024,대구환경시설 공단서부사업소 동편,35.821547,128.502343,,무료
156-1-000028,대진고등학교 남편,35.804718,128.519025,,무료
156-1-000029,동서송현 해맞이 아파트 서편,35.830729,128.552877,,무료
156-1-000033,본리어린이공원 동편,35.840018,128.542644,,무료
156-1-000034,삼광 아파트 남편,35.834428,128.551839,,무료
156-1-000035,삼점그린빌 아파트 남편,35.853996,128.555529,,무료
156-1-000037,상화로35길,35.811603,128.533335,,무료
156-1-000038,상화북로,35.811777,128.534112,,무료
156-1-000039,서당로,35.857065,128.495702,,무료
156-1-000040,선원로(1),35.859124,128.494627,,무료
156-1-000041,선원로(2),35.859064,128.497904,,무료
156-1-000042,선원로(3),35.859281,128.502395,,무료
156-1-000043,성당동두산위브 아파트 북편,35.84514,128.545689,,무료
156-1-000044,성당로33길,35.850227,128.568578,,무료
156-1-000045,성당코오롱하늘채 서편,35.844466,128.541542,,무료
156-1-000046,성서4차첨단로(1),35.828849,128.51932,,무료
156-1-000047,성서4차첨단로(2),35.825725,128.515991,,무료
156-1-000048,성서4차첨단로(3),35.820157,128.510303,,무료
156-1-000049,성서공단남로(1),35.830369,128.497231,,무료
156-1-000052,성서공단남로19길,35.831738,128.502454,,무료
156-1-000053,성서공단남로23길,35.831643,128.504681,,무료
156-1-000054,성서공단로54길 (1),35.834343,128.511814,,무료
156-1-000055,성서공단로54길 (2),35.83178,128.51195,,무료
156-1-000056,성서공단로58길(1),35.834634,128.514158,,무료
156-1-000057,성서공단로58길(2),35.831772,128.513976,,무료
156-1-000061,성서공단북로3길,35.846534,128.474831,,무료
156-1-000062,성서공단북로4길,35.843242,128.474833,,무료
156-1-000063,성서동로 (1),35.826159,128.512379,,무료
156-1-000065,성서로(1),35.848421,128.507263,,무료
156-1-000066,성서로(2),35.839232,128.507341,,무료
156-1-000067,성서로35길,35.833112,128.503562,,무료
156-1-000068,성서로36길(1),35.833025,128.509716,,무료
156-1-000069,성서로36길(2),35.833085,128.512862,,무료
156-1-000070,성서로36길(3),35.832946,128.51517,,무료
156-1-000072,성서산업단지 다목적체육관 동편,35.831988,128.497525,,무료
156-1-000073,성서산업단지 다목적체육관 북편,35.833425,128.495357,,무료
156-1-000074,성서서로,35.857998,128.499762,,무료
156-1-000079,성서서로19길,35.833581,128.49827,,무료
156-1-000080,송현여고 북편,35.831985,128.546085,,무료
156-1-000081,송현여중 동편,35.831376,128.54664,,무료
156-1-000082,송현제림 아파트 북편,35.8344,128.55075,,무료
156-1-000083,신당로,35.853653,128.493849,,무료
156-1-000084,앞산 청구제네스 동편,35.825353,128.548953,,무료
156-1-000085,앞산 청구제네스 서편,35.825335,128.547414,,무료
156-1-000086,용산롯데캐슬 동편,35.850839,128.528356,,무료
156-1-000087,용산롯데캐슬 북편,35.851956,128.52602,,무료
156-1-000088,용산보성타운 서편,35.856639,128.52579,,무료
156-1-000089,월곡로 32길,35.810948,128.547072,,무료
156-1-000090,월곡로 45길,35.81272,128.538199,,무료
156-1-000091,월곡로20길 (1),35.807321,128.553229,,무료
156-1-000092,월곡로20길 (2),35.807233,128.556286,,무료
156-1-000093,월배공원 남편,35.812173,128.5373,,무료
156-1-000095,월성푸르지오 남편,35.826172,128.527786,,무료
156-1-000096,월암중학교 남편,35.825325,128.525426,,무료
156-1-000097,장관빌라 남편,35.827638,128.558482,,무료
156-1-000098,장관빌라 서편,35.827713,128.557214,,무료
156-1-000099,장기로,35.84351,128.551151,,무료
156-1-000100,청구 그린맨션 아파트 남편,35.835056,128.5494,,무료
156-1-000101,호산고등학교 남편,35.846585,128.481255,,무료
156-1-000102,호산공원 남편,35.848376,128.484071,,무료
156-1-000104,호산초등학교 서편,35.848471,128.475459,,무료
156-1-000106,성서1주차장,35.83081343,128.49512874,대구 달서구 성서공단남로 25,유료
156-1-000107,대명천로(1),35.839541,128.542366,,유료
156-1-000108,달서대로 남편 공영주차장,35.838395,128.491704,대구 달서구 달서대로 407-1,유료
156-1-000109,달서대로 북편 공영주차장,35.84145,128.491706,대구 달서구 호산동 721,유료
156-1-000110,공한지20주차장,35.82130492,128.51936998,,
156-2-000001,감삼동 공영주차장,35.84678,128.543717,,무료
156-2-000002,서남시장 주차장,35.854138,128.54463,,유료
156-2-000003,서남 신시장 주차장,35.853776,128.544672,,유료
156-2-000004,공한지5주차장,35.797264,128.528698,,무료
156-2-000005,새각단 주차장,35.799912,128.52902,,무료
156-2-000006,한동 주차장,35.794344,128.530295,,무료
156-2-000007,한서 주차장,35.794736,128.529265,,무료
156-2-000008,큰골 주차장,35.792656,128.529562,,무료
156-2-000010,월광 2주차장,35.797013,128.547165,,무료
156-2-000011,월광 5주차장,35.794562,128.549199,,무료
156-2-000012,도원동 마을공영주차장,35.80593,128.547576,,무료
156-2-000013,수밭근린공원주차장,35.799412,128.549178,,무료
156-2-000014,월광 1주차장,35.798847,128.548714,,무료
156-2-000015,월광 3주차장,35.796892,128.549598,,무료
156-2-000016,능금공원 주차장,35.85959,128.570909,대구 달서구 명덕로2길 57,무료
156-2-000017,두류1·2동 3공영주차장,35.856844,128.573119,,무료
156-2-000018,두류1·2동 1공영주차장,35.855681,128.569638,,무료
156-2-000019,두류3동 공영주차장,35.85193,128.55296,,무료
156-2-000020,두류3동 임시공영주차장,35.851344,128.551013,,무료
156-2-000021,두류쉼터 주차장,35.85660748,128.57243613,대구 달서구 두류남3길 22,무료
156-2-000022,두류1·2동 4공영주차장,35.855674,128.572189,,무료
156-2-000023,학산공원 삼거리 주차장,35.832341,128.538755,,무료
156-2-000024,본동 2공영주차장,35.834286,128.541122,,무료
156-2-000025,본동 3공영주차장,35.835677,128.534851,,무료
156-2-000026,본동 1공영주차장,35.833601,128.536509,,무료
156-2-000027,학산공원 북주차장,35.833562,128.542761,,무료
156-2-000028,달서시장 주차장,35.840965,128.543708,,유료
156-2-000029,본리1공영주차장,35.841821,128.529868,,유료
156-2-000030,본리2공영주차장,35.8417204,128.5289814,,유료
156-2-000031,상인공영주차장,35.818106,128.539836,,유료
156-2-000032,상인2공영주차장,35.81385,128.545313,,유료
156-2-000033,공한지1주차장,35.815708,128.54816,,무료
156-2-000034,상인1공영주차장,35.812371,128.546828,대구광역시 달서구 상인서로 20,유료
156-2-000035,월촌공원 공영주차장,35.812771,128.548943,,유료
156-2-000036,공한지2주차장,35.811143,128.548906,,무료
156-2-000037,상원공영주차장,35.808548,128.550325,,무료
156-2-000038,청소년수련관 공영주차장,35.80752,128.5587,,무료
156-2-000039,달비공원 주차장,35.807924,128.559257,,무료
156-2-000040,월곡공영주차장,35.818444,128.546868,,무료
156-2-000041,성당동 1공영주차장,35.842995,128.551852,,무료
156-2-000042,성당동 2공영주차장,35.844225,128.552943,,무료
156-2-000043,송현근린공원 주차장,35.833408,128.556049,,무료
156-2-000044,월촌역 시장 주차장,35.822083,128.548894,,유료
156-2-000045,송현1동 1공영주차장,35.825172,128.554296,,무료
156-2-000046,송현1동 2공영주차장,35.825492,128.553768,,무료
156-2-000047,송현1동 3공영주차장,35.829328,128.555089,,무료
156-2-000048,든든마을 네모 주차장,35.831036,128.558507,,무료
156-2-000049,든든마을 세모 주차장,35.831249,128.557978,,무료
156-2-000050,송현2동 공영주차장,35.82357,128.554868,,무료
156-2-000051,달서별빛캠프 주차장,35.823976,128.556573,,무료
156-2-000052,신당동 2공영주차장,35.857222,128.498046,,무료
156-2-000053,신당동 공영주차장,35.858834,128.49907,,무료
156-2-000054,용산2동 2공영주차장,35.862315,128.525167,,무료
156-2-000055,서촌공영주차장,35.862543,128.521914,,유료
156-2-000056,용산2동 1공영주차장,35.855156,128.52194,,무료
156-2-000057,성서 용산시장 주차장,35.856134,128.521852,,유료
156-2-000058,용산2동 3공영주차장,35.858379,128.522639,,무료
156-2-000059,용산2공영주차장,35.857903,128.529837,,유료
156-2-000060,용산1공영주차장,35.857024,128.531276,,유료
156-2-000061,학산근린공원 위령탑 주차장,35.824663,128.535666,,무료
156-2-000062,공한지7주차장,35.829894,128.518067,,무료
156-2-000063,공한지6주차장,35.834612,128.495396,,무료
156-2-000064,공한지12주차장,35.822025,128.518363,,무료
156-2-000065,공한지10주차장,35.822779,128.518098,,무료
156-2-000066,와룡 위 공원 주차장,35.857659,128.500341,,무료
156-2-000067,와룡공원 지하공영주차장,35.855921,128.500309,,유료
156-2-000068,열린 주차장,35.854621,128.502822,,유료
156-2-000070,장기근린공원 주차장,35.844027,128.52207,,무료
156-2-000071,용산환승공영주차장,35.848617,128.529978,,유료
156-2-000072,장기공영주차장,35.843273,128.5296,,유료
156-2-000073,죽전동 2공영주차장,35.857558,128.536397,,무료
156-2-000074,공한지3주차장,35.85744,128.533563,,무료
156-2-000075,죽전동 공영주차장,35.857737,128.53355,,무료
156-2-000076,공한지9주차장,35.815494,128.530708,,무료
156-2-000078,진천환승주차장(A구역),35.812021,128.52273,,무료
156-2-000079,진천 1공영주차장,35.809194,128.51887,,무료
156-2-000080,호림2공영주차장,35.837762,128.489697,,유료
156-2-000081,호림1공영주차장,35.836417,128.489993,,유료
156-2-000082,상호림 공원주차장,35.837592,128.480081,,무료
156-2-000083,공한지13주차장,35.85531,128.478011,,무료
156-2-000084,호산공영주차장,35.842611,128.489965,,유료
156-2-000085,성서2주차장,35.847148,128.515435,대구 달서구 성서동로 293,유료
156-2-000086,성서4주차장,35.847083,128.497218,,유료
156-2-000087,달빛공영주차장,35.809492,128.548557,,무료
156-2-000089,성서3주차장,35.836423,128.514205,,유료
156-2-000090,공한지14주차장,35.81673794,128.51261125,,
156-2-000091,공한지15주차장,35.81637099,128.51294727,,
156-2-000092,공한지16주차장,35.80464254,128.5200758,,
156-2-000093,공한지17주차장,35.82237243,128.51779421,,
156-2-000094,월배체육공원 주차장,35.80142408,128.53595207,대구 달서구 갈밭남로 76,
156-2-000095,두류1·2동 5공영주차장,35.85619338,128.56169601,,
156-2-000096,두류1·2동 6공영주차장,35.85693525,128.5606036,,
156-2-000097,두류1·2동 7공영주차장,35.85621688,128.56110148,,
156-2-000098,죽전동 3공영주차장,35.85537517,128.5349859,대구 달서구 와룡로51길 41,유료+무료
156-2-000099,공한지18주차장,35.82146507,128.51917663,,
156-2-000100,월광 4주차장,35.79478049,128.55015102,,
156-2-000101,본동 4공영주차장,35.83678164,128.53924801,,
156-2-000102,든들마을 다모 주차장,35.83043787,128.55896682,,
156-2-000103,공한지21주차장,35.81673195,128.51255028,,
156-2-000104,공한지19주차장,35.82243655,128.51771244,,
156-2-000105,월배공영주차장,35.81167885,128.52359533,대구 달서구 상원로 32,
156-3-000001,달서구청,35.82991342,128.53283817,대구 달서구 학산로 45,유료+무료
156-3-000002,진천환승공영주차장,35.81167885,128.52359533,대구 달서구 상화로21길 77,유료
156-4-000011,성서동산병원,35.85395649,128.48022582,대구 달서구 달구벌대로 1035,유료
156-4-000012,롯데백화점 상인점 주차장,35.81878254,128.53884265,대구 달서구 월배로 232,유료
156-4-000014,이마트월배점,35.81715123,128.52364591,대구 달서구 진천로 92,유료
156-4-000015,계명대학교 동산병원,35.85395649,128.48022582,대구 달서구 달구벌대로 1035,유료
157-1-000001,과학마을로A,35.655876,128.416831,,무료
157-1-000002,과학마을로B,35.655887,128.418447,,무료
157-1-000003,국가산단동로42길A,35.647298,128.438079,,무료
157-1-000004,국가산단동로42길B,35.645608,128.436923,,무료
157-1-000005,국가산단동로42길C,35.646138,128.435661,,무료
157-1-000006,국가산단동로42길D,35.647257,128.436236,,무료
157-1-000007,금강로16길 A,35.775544,128.43235,,무료
157-1-000008,금강로16길 B,35.774765,128.433364,,무료
157-1-000009,논공로 A,35.727964,128.440736,,무료
157-1-000010,논공로 B,35.861454,128.453314,,무료
157-1-000011,논공로 C,35.729308,128.446067,,무료
157-1-000012,논공로 D,35.729393,128.446921,,무료
157-1-000014,논공로 F,35.733403,128.453509,,무료
157-1-000015,논공로 G,35.740041,128.460367,,무료
157-1-000016,논공로 H,35.740156,128.461841,,무료
157-1-000017,논공로 I,35.736173,128.468428,,무료
157-1-000018,논공로 J,35.736328,128.468715,,무료
157-1-000019,논공로 K,35.727761,128.458771,,무료
157-1-000020,논공로 L,35.727839,128.459201,,무료
157-1-000021,논공로 M,35.732399,128.464948,,무료
157-1-000022,논공로 N,35.7317,128.468397,,무료
157-1-000023,논공로 O,35.733717,128.454425,,무료
157-1-000024,논공로117길,35.72731,128.459564,,무료
157-1-000025,논공로15길,35.728863,128.441717,,무료
157-1-000026,논공로24길,35.728457,128.447191,,무료
157-1-000027,논공로29길,35.730863,128.44838,,무료
157-1-000028,논공로53길 A,35.73723,128.455107,,무료
157-1-000029,논공로53길 B,35.739159,128.455984,,무료
157-1-000030,논공로53길 C,35.73731,128.453542,,무료
157-1-000031,논공로5길 A,35.72824,128.438355,,무료
157-1-000032,논공로5길 B,35.729821,128.444919,,무료
157-1-000033,논공로5길 C,35.731085,128.44757,,무료
157-1-000034,논공로69길,35.740273,128.471964,,무료
157-1-000035,논공로71길,35.739448,128.47054,,무료
157-1-000036,논공로7길,35.731837,128.439534,,무료
157-1-000037,논공로87길 A,35.734094,128.469129,,무료
157-1-000038,논공로87길 B,35.733304,128.472441,,무료
157-1-000039,논공로87길 D,35.730151,128.467401,,무료
157-1-000040,논공로87길 E,35.73045,128.470203,,무료
157-1-000041,논공로91길 A,35.732329,128.470359,,무료
157-1-000042,논공로91길 B,35.732556,128.469224,,무료
157-1-000043,논공로91길 D,35.730948,128.469632,,무료
157-1-000044,논공로91길 E,35.730644,128.472052,,무료
157-1-000045,논공로91길 F,35.732005,128.475706,,무료
157-1-000046,논공로9길,35.730249,128.443791,,무료
157-1-000047,논공중앙로 A,35.728239,128.450502,,무료
157-1-000048,논공중앙로 B,35.727956,128.449521,,무료
157-1-000049,논공중앙로 C,35.728692,128.451084,,무료
157-1-000050,논공중앙로 D,35.731902,128.458313,,무료
157-1-000051,논공중앙로 E,35.73202,128.458078,,무료
157-1-000052,논공중앙로 F,35.732073,128.455522,,무료
157-1-000053,논공중앙로33길,35.73096,128.452779,,무료
157-1-000054,논공중앙로34길 A,35.727955,128.4547,,무료
157-1-000055,논공중앙로34길 B,35.727761,128.455057,,무료
157-1-000056,논공중앙로45길 A,35.733453,128.45659,,무료
157-1-000057,논공중앙로45길 B,35.735122,128.45714,,무료
157-1-000058,논공중앙로45길 C,35.734397,128.458593,,무료
157-1-000059,논공중앙로45길 D,35.73338,128.458375,,무료
157-1-000060,논공중앙로46길 A,35.731546,128.45968,,무료
157-1-000061,논공중앙로46길 B,35.730104,128.46073,,무료
157-1-000062,논공중앙로51길,35.736227,128.458583,,무료
157-1-000063,논공중앙로52길 A,35.732828,128.462352,,무료
157-1-000064,논공중앙로52길 B,35.731414,128.461629,,무료
157-1-000065,논공중앙로52길 C,35.731174,128.463547,,무료
157-1-000066,논공중앙로54길 A,35.736626,128.467308,,무료
157-1-000067,논공중앙로54길 B,35.734739,128.465971,,무료
157-1-000068,논공중앙로54길 C,35.733538,128.465054,,무료
157-1-000069,다사역로 A,35.866527,128.457012,,무료
157-1-000070,다사역로 B,35.864506,128.458928,,무료
157-1-000071,다사읍행정복지센터 서편,35.861377,128.453322,,무료
157-1-000072,달구벌대로174길,35.858623,128.462995,,무료
157-1-000073,대실역북로2길 A,35.727901,128.44048,,무료
157-1-000074,대실역북로2길 B,35.861519,128.470203,,무료
157-1-000075,돌미로 4길,35.779157,128.439683,,무료
157-1-000076,돌미로인근,35.78156,128.442435,,무료
157-1-000077,매곡로2길 A,35.864259,128.457363,,무료
157-1-000078,매곡로2길 B,35.695492,128.444031,,무료
157-1-000079,명천로,35.798584,128.492863,,무료
157-1-000080,모개골길,35.795106,128.485206,,무료
157-1-000081,문양역길 A,35.864653,128.438242,,무료
157-1-000082,문양역길 B,35.863558,128.437186,,무료
157-1-000083,문양역길 C,35.863341,128.43739,,무료
157-1-000084,본리로,35.793792,128.454614,,무료
157-1-000085,비슬로134길A,35.695761,128.441294,,무료
157-1-000086,비슬로134길B,35.696019,128.443829,,무료
157-1-000087,비슬로134길C,35.696426,128.445465,,무료
157-1-000088,비슬로134길D,35.698382,128.44802,,무료
157-1-000089,비슬로134길E,35.696851,128.449626,,무료
157-1-000090,비슬로208길 A,35.72781,128.435536,,무료
157-1-000091,비슬로262길,35.749272,128.414114,,무료
157-1-000092,비슬로495길 A,35.801907,128.489389,,무료
157-1-000093,비슬로495길 B,35.800519,128.489187,,무료
157-1-000094,비슬로525길,35.807225,128.503037,,무료
157-1-000095,비슬로532길 A,35.805393,128.507232,,무료
157-1-000096,비슬로532길 B,35.803719,128.507965,,무료
157-1-000097,비슬로96길 A,35.682719,128.448845,,무료
157-1-000098,비슬로96길 B,35.684334,128.452975,,무료
157-1-000099,비슬로96길 C,35.685676,128.456737,,무료
157-1-000100,상리2길,35.699011,128.449104,,무료
157-1-000101,상리공단로,35.747711,128.415562,,무료
157-1-000102,성천로,35.800068,128.487967,,무료
157-1-000103,성화로,35.800708,128.491843,,무료
157-1-000104,세천로1길 A,35.880159,128.469055,,무료
157-1-000105,세천로1길 B,35.880412,128.466315,,무료
157-1-000106,세천로1길 C,35.878155,128.465053,,무료
157-1-000107,세천로1길 D,35.877172,128.462927,,무료
157-1-000108,세천로1길 E,35.875747,128.464459,,무료
157-1-000109,세천로1길 F,35.873193,128.464499,,무료
157-1-000110,세천로1길 G,35.870805,128.466555,,무료
157-1-000111,세천로2길 A,35.867866,128.470174,,무료
157-1-000112,세천로2길 B,35.867062,128.472865,,무료
157-1-000113,세천로3길 A,35.87764,128.468595,,무료
157-1-000114,세천로3길 B,35.875236,128.468441,,무료
157-1-000115,세천로6길 A,35.871063,128.471337,,무료
157-1-000116,세천로7길 A,35.874652,128.470219,,무료
157-1-000117,세천로7길 B,35.873209,128.468679,,무료
157-1-000118,영남APT북편,35.806864,128.501208,,무료
157-1-000119,옥계2길,35.794819,128.457298,,무료
157-1-000120,옥포로,35.782649,128.478559,,무료
157-1-000121,용금공단길,35.678559,128.466879,,무료
157-1-000122,용호로,35.731106,128.44759,,무료
157-1-000123,용호로1길,35.727972,128.446644,,무료
157-1-000124,유가북길,35.699957,128.462621,,무료
157-1-000125,인흥길 A,35.79942,128.502341,,무료
157-1-000126,인흥길 B,35.799196,128.506523,,무료
157-1-000127,창리새담길,35.66126,128.411999,,무료
157-1-000128,천내보성타운인근,35.807065,128.498304,,무료
157-1-000129,천내우방맨션 북편,35.807867,128.499799,,무료
157-1-000130,테크노남로3길,35.683227,128.453969,,무료
157-1-000131,테크노대로2길A,35.688581,128.450147,,무료
157-1-000132,테크노대로2길B,35.688426,128.4521,,무료
157-1-000133,한샘타운 인근,35.804289,128.492885,,무료
157-1-000134,현풍동로19길,35.698382,128.44802,,무료
157-1-000135,현풍로A,35.69521,128.44105,,무료
157-1-000136,현풍로B,35.695572,128.444363,,무료
157-1-000137,현풍로C,35.696062,128.445785,,무료
157-1-000138,현풍로D,35.696363,128.447663,,무료
157-1-000139,현풍로E,35.696578,128.449858,,무료
157-1-000140,현풍중앙로,35.69704,128.443851,,무료
157-1-000141,화암로 A,35.796973,128.492053,,무료
157-1-000142,화암로 B,35.797429,128.494997,,무료
157-1-000143,화암로 C,35.798628,128.498799,,무료
157-1-000144,화암로 D,35.797777,128.498156,,무료
157-1-000145,화원로 A,35.806845,128.499297,,무료
157-1-000146,화원로 B,35.80567,128.500336,,무료
157-4-000007,엠스퀘어플러스,35.69306331,128.46290076,대구 달성군 유가읍 테크노상업로 120,유료
361-1-000001,군위읍1노상주차장,36.230944,128.567633,,무료
361-1-000002,군위읍2노상주차장,36.234253,128.566371,,무료
361-1-000003,군위읍3노상주차장,36.238448,128.567594,,무료
361-1-000004,군위읍4노상주차장,36.242508,128.568281,,무료
361-1-000005,우보면1노상주차장,36.195022,128.66351,,무료
361-1-000006,우보면2노상주차장,36.194756,128.664963,,무료
361-1-000007,우보면3노상주차장,36.196853,128.666628,,무료
361-1-000008,우보면4노상주차장,36.196857,128.666405,,무료
361-1-000009,삼국유사테마파크 주차장,36.16379686,128.69794918,대구 군위군 의흥면 일연테마로 100,
361-2-000001,군위체육공원주차장,36.240939,128.56193,,무료
361-2-000002,삼국유사군위풋살주차장,36.23777,128.559572,,무료
361-2-000004,사라온이야기마을 주차장,36.236676,128.567694,,무료
361-2-000005,둔치 내량교 주차장,36.244018,128.561528,,무료
361-2-000006,군위초등학교 주차장,36.238164,128.569067,,무료
361-2-000010,군위 동부2리회관앞 주차장,36.237495,128.568581,,무료
361-2-000011,군위읍행정복지센터(뒤) 주차장,36.239965,128.569159,,무료
361-2-000012,삼국유사 군위 야구장,36.247026,128.556974,,무료
361-2-000013,군위종합운동장1 주차장,36.246558,128.554415,,무료
361-2-000014,군위종합운동장2 주차장,36.246804,128.554799,,무료
361-2-000015,군위종합운동장3 주차장,36.248934,128.556116,,무료
361-2-000016,군위향교 주차장,36.234428,128.56824,,무료
361-2-000017,부계 공영주차장,36.098807,128.665172,,무료
361-2-000023,어슬렁 대추정원 주차장,36.178278,128.687037,,무료
361-2-000024,우보면 행정복지센터 주차장,36.194734,128.661803,,무료
361-2-000025,의흥면 행정복지센터 주차장,36.175676,128.715048,,무료
361-2-000026,의흥면 주민공동센터 주차장,36.176319,128.714799,,무료
361-2-000027,일연공원 주차장,36.120538,128.789933,,무료
361-2-000028,삼국유사면 1 주차장,36.123202,128.794904,,무료
361-2-000029,삼국유사면 2 주차장,36.12343,128.795116,,무료
361-2-000030,삼국유사면 3 주차장,36.123671,128.795109,,무료
361-2-000031,용아교차로 주차장,36.136444,128.80062,,무료
361-2-000032,아미산 주차장,36.168453,128.837962,,무료
361-2-000033,화본역 주차장,36.127194,128.695126,,무료
361-2-000034,산성면 행정복지센터 주차장,36.122967,128.694819,,무료
361-2-000035,제2 석굴암(1) 주차장,36.047987,128.643109,,무료
361-2-000036,제2 석굴암(2) 주차장,36.049337,128.645157,,무료
361-2-000037,동산계곡 주차장,36.040799,128.668668,,무료
361-2-000038,원효구도의길 제2 주차장,36.034261,128.681095,,무료
361-2-000039,원효구도의길 제1 주차장,36.032609,128.683749,,무료
361-2-000040,남방지 주차장,36.095643,128.676779,,무료
361-2-000041,부계면 행정복지센터 주차장,36.100704,128.664121,,무료
