statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m,complex_id,complex_name,cohort
KP001670,범어동일하이빌,대구광역시 수성구 범어동 동대구로52길 55,35.8543127412,128.6283380968,01,02,7,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8543127412,128.6283380968,495.3800725222228,APT2026-01,범어자이,2026
TS272603,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.860401,128.628909,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.860401,128.628909,498.5416770755616,APT2026-01,범어자이,2026
EV019067,대구남구 용마맨션 1,대구광역시 남구 대명로 145,35.8394639,128.5736919,01,02,7,24시간 이용가능,주식회사 에버온,N,N,2026-07-25T20:38:50+09:00,35.8394639,128.5736919,150.89867687122657,APT2026-02,힐스테이트대명센트럴2차,2026
LU004142,동신점보아파트,대구광역시 남구 대명로 177,35.839376,128.577147,01,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.839376,128.577147,198.0090229056022,APT2026-02,힐스테이트대명센트럴2차,2026
PI202778,케이티남대구빌딩,"대구광역시 남구 안지랑로 82 (대명동, KT남대구지사)",35.8388933,128.5719065,02,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8388933,128.5719065,288.44091764552434,APT2026-02,힐스테이트대명센트럴2차,2026
KRC10171,하지스퀘어,대구광역시 남구 두류공원로5길 45-8,35.839863,128.572208,02,02,11,24시간 이용가능,이브이씨원,Y,N,2026-07-25T20:38:50+09:00,35.839863,128.572208,289.53561848403575,APT2026-02,힐스테이트대명센트럴2차,2026
NT102180,대구 앞산리슈빌앤리마크2단지,대구광역시 남구 안지랑로 74,35.83836,128.57178,02,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83836,128.57178,302.0875226096216,APT2026-02,힐스테이트대명센트럴2차,2026
ME18C175,대명1동 행정복지센터,대구광역시 남구 두류공원로 38,35.841448784,128.57357283,01,06,100,24시간 이용가능,기후에너지환경부,Y,N,2026-07-25T20:38:50+09:00,35.841448784,128.57357283,332.18165704145514,APT2026-02,힐스테이트대명센트럴2차,2026
HM710014,_KT&G 코스모대구사업소,대구광역시 남구 대명로 124,35.8386299,128.5711945,03,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8386299,128.5711945,352.22647044974235,APT2026-02,힐스테이트대명센트럴2차,2026
CV003127,대구시_대명9동 행정복지센터,대구광역시 남구 큰골길 53,35.837225,128.579385,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.837225,128.579385,420.9567100525011,APT2026-02,힐스테이트대명센트럴2차,2026
CV003062,홈플러스 남대구점,대구광역시 남구 대명로 116,35.83892,128.570358,03,04,100,10:00~22:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.83892,128.570358,427.9755563575145,APT2026-02,힐스테이트대명센트럴2차,2026
LU003963,대명동파크맨션,대구광역시 남구 대명복개로 230,35.84113,128.57112,06,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.84113,128.57112,447.13256866727204,APT2026-02,힐스테이트대명센트럴2차,2026
KP002173,홈플러스 남대구점,대구광역시 남구 대명로 116,35.8386903425,128.5698545725,01,06,,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8386903425,128.5698545725,472.8550211509853,APT2026-02,힐스테이트대명센트럴2차,2026
EV013088,대구남구 개나리맨션,대구광역시 남구 대명로 117,35.839872789,128.57003713,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.839872789,128.57003713,473.7356297293079,APT2026-02,힐스테이트대명센트럴2차,2026
PL032786,개나리맨션,대구 남구 대명로 117,35.8398728,128.5700371,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8398728,128.5700371,473.73856293390844,APT2026-02,힐스테이트대명센트럴2차,2026
NT102179,대구 앞산리슈빌앤리마크1단지,대구광역시 남구 안지랑로 73,35.83744,128.57,03,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83744,128.57,481.5871003742753,APT2026-02,힐스테이트대명센트럴2차,2026
CV000809,대구시_칠성동,대구광역시 북구 칠성로19길 4,35.879194,128.599966,01,06,100,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.879194,128.599966,105.10611379105337,APT2026-03,힐스테이트칠성더오페라,2026
HM001029,대구역서원프레시빌,대구광역시 북구 칠성남로 176,35.8766044,128.5991137,02,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8766044,128.5991137,205.067586443579,APT2026-03,힐스테이트칠성더오페라,2026
PW015051,대구역 SD아이프라임/(주)목성엔지니어링(SP),대구광역시 북구 칠성남로30길 40,35.8759762,128.5990953,01,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8759762,128.5990953,274.90220604357324,APT2026-03,힐스테이트칠성더오페라,2026
EP220738,대구 뉴그랜드호텔,대구광역시 북구 칠성남로38길 46,35.8761014,128.59781687,01,02,7,24시간 이용가능,이카플러그,Y,N,2026-07-25T20:38:50+09:00,35.8761014,128.59781687,291.0100163362364,APT2026-03,힐스테이트칠성더오페라,2026
KP003224,오페라코오롱하늘채,대구광역시 북구 칠성동2가 중앙대로 540,35.880958,128.59745,02,02,7,,한국전기차충전서비스,Y,N,2026-07-25T20:38:50+09:00,35.880958,128.59745,323.2633157983169,APT2026-03,힐스테이트칠성더오페라,2026
CV001592,칠성공영주차장,대구광역시 북구 칠성남로 196,35.87611,128.60166099,03,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.87611,128.60166099,338.29244421989705,APT2026-03,힐스테이트칠성더오페라,2026
IN053057,오페라코오롱하늘채,대구광역시 북구 중앙대로 540,35.881,128.597,02,02,7,24시간 이용가능,신세계아이앤씨,N,Y,2026-07-25T20:38:50+09:00,35.881,128.597,349.22081782386596,APT2026-03,힐스테이트칠성더오페라,2026
PIS00580,대구 북구 오페라코오롱하늘채,대구광역시 북구 중앙대로 540,35.881,128.597,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.881,128.597,349.22081782386596,APT2026-03,힐스테이트칠성더오페라,2026
KP000230,롯데역사(주) 대구점,대구광역시 북구 태평로 161,35.87570569559,128.5968015716,01,06,50,주중/주말 : 24시간,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.87570569559,128.5968015716,376.3208792065825,APT2026-03,힐스테이트칠성더오페라,2026
NT100021,대구 오페라클레시아 오피스텔,대구광역시 북구 중앙대로 513,35.8790937,128.594754,05,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.8790937,128.594754,411.8174631319307,APT2026-03,힐스테이트칠성더오페라,2026
CV004108,농협경제지주 대구태평로공판장,대구광역시 중구 태평로 195,35.87467377,128.59964884,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.87467377,128.59964884,420.85748371989337,APT2026-03,힐스테이트칠성더오페라,2026
EV008877,대구중구 라이프아파트,대구광역시 중구 태평로 177,35.87486539,128.59764777,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.87486539,128.59764777,423.5437894998515,APT2026-03,힐스테이트칠성더오페라,2026
JA270006,롯데백화점 대구점 지상 4층,대구광역시 중구 태평로 160,35.8754831,128.5962573,09,04,30,10:00 ~ 21:00,이브이시스,N,N,2026-07-25T20:38:50+09:00,35.8754831,128.5962573,425.89518743890125,APT2026-03,힐스테이트칠성더오페라,2026
JA270007,롯데백화점 대구점 지상 3층,대구광역시 중구 태평로 160,35.8754317,128.5962314,01,04,30,10:00 ~ 21:00,이브이시스,N,N,2026-07-25T20:38:50+09:00,35.8754317,128.5962314,431.79847577188815,APT2026-03,힐스테이트칠성더오페라,2026
HM001672,우방플러스빌,대구광역시 북구 중앙대로105길 17,35.8803793,128.5944033,01,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8803793,128.5944033,487.0996403610938,APT2026-03,힐스테이트칠성더오페라,2026
EV017808,대구북구 대현e-편한세상 1,대구광역시 북구 대현로10길 82,35.8808524,128.6038144,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8808524,128.6038144,490.360674695008,APT2026-03,힐스테이트칠성더오페라,2026
EV017809,대구북구 대현e-편한세상 2,대구광역시 북구 대현로10길 82,35.8809524,128.60375,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8809524,128.60375,491.727493613819,APT2026-03,힐스테이트칠성더오페라,2026
EP190050,달서구 펠리체(한명화),대구광역시 달서구 와룡로16길 27-3,35.8394306,128.5385444,01,02,7,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,Y,N,2026-07-25T20:38:50+09:00,35.8394306,128.5385444,177.1169398667256,APT2026-04,달서푸르지오시그니처,2026
EV016303,대구달서 성당래미안e편한세상 1단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016304,대구달서 성당래미안e편한세상 1단지 2,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016305,대구달서 성당래미안e편한세상 1단지 3,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016307,대구달서 성당래미안e편한세상 1단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016306,대구달서 성당래미안e편한세상 1단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016308,대구달서 성당래미안e편한세상 1단지 6,대구광역시 달서구 장기로 127,35.8420778,128.5410113,03,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016309,대구달서 성당래미안e편한세상 2단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016312,대구달서 성당래미안e편한세상 2단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,04,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016313,대구달서 성당래미안e편한세상 2단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016310,대구달서 성당래미안e편한세상 2단지 2,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016311,대구달서 성당래미안e편한세상 2단지 3,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016315,대구달서 성당래미안e편한세상 2단지 7,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016314,대구달서 성당래미안e편한세상 2단지 6,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016316,대구달서 성당래미안e편한세상 2단지 8,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016317,대구달서 성당래미안e편한세상 2단지 9,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016318,대구달서 성당래미안e편한세상 2단지 10,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016320,대구달서 성당래미안e편한세상 2단지 12,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
EV016319,대구달서 성당래미안e편한세상 2단지 11,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719,APT2026-04,달서푸르지오시그니처,2026
BNBN0585,대구 새본리중학교,"대구 달서구 대명천로 167 (본리동, 새본리중학교)",35.8392164,128.540979,01,02,7,24시간 이용가능,블루네트웍스,N,N,2026-07-25T20:38:50+09:00,35.8392164,128.540979,243.35942449410473,APT2026-04,달서푸르지오시그니처,2026
LU101552,죽전역태왕아너스,대구광역시 달서구 와룡로 111,35.8426526,128.5366346,06,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8426526,128.5366346,306.5142854727801,APT2026-04,달서푸르지오시그니처,2026
LU004186,본리동한신아파트,대구광역시 달서구 와룡로14길 53,35.838306,128.540909,02,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.838306,128.540909,325.1366566397088,APT2026-04,달서푸르지오시그니처,2026
CV000551,대구시_본리동 행정복지센터,대구광역시 달서구 당산로 37-14,35.841014,128.543167,01,06,50,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.841014,128.543167,351.4436100614562,APT2026-04,달서푸르지오시그니처,2026
PWE02950,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.83783,128.53837,01,02,3,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.83783,128.53837,352.04873708345707,APT2026-04,달서푸르지오시그니처,2026
PW010451,유림노르웨이아침,대구광역시 달서구 구마로 97,35.8378288,128.5383673,05,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8378288,128.5383673,352.23473675953915,APT2026-04,달서푸르지오시그니처,2026
PW101126,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.837827286,128.5383658,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.837827286,128.5383658,352.42978512830695,APT2026-04,달서푸르지오시그니처,2026
SF001285,달서유림 노르웨이숲,대구광역시 달서구 와룡로 67,35.83879514,128.53622362,06,02,3,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.83879514,128.53622362,361.60731396023465,APT2026-04,달서푸르지오시그니처,2026
SF002583,달서유림 노르웨이숲 (완속충전기),대구광역시 달서구 와룡로 67,35.8387951,128.5362236,02,02,11,05:00~익일01:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8387951,128.5362236,361.61157676427166,APT2026-04,달서푸르지오시그니처,2026
LU003218,주식회사청명건설,대구광역시 달서구 구마로 89,35.837841,128.537598,02,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.837841,128.537598,373.14624843270326,APT2026-04,달서푸르지오시그니처,2026
EV016944,대구달서 성당래미안e편한세상 2단지 13,"대구광역시 달서구 장기로 145 (본리동, 성당 래미안 e-편한세상)",35.8431747,128.5426395,01,04,50,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8431747,128.5426395,394.4690929345105,APT2026-04,달서푸르지오시그니처,2026
KP004416,달서시장 공영주차장,대구광역시 달서구 감삼길 79,35.84086,128.54375,01,04,50,09:00~18:00,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.84086,128.54375,403.847533010379,APT2026-04,달서푸르지오시그니처,2026
HM001818,아카시아아파트,대구광역시 달서구 대명천로 153,35.8379774,128.5421457,02,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8379774,128.5421457,416.627302898625,APT2026-04,달서푸르지오시그니처,2026
PL032253,대구 달서구 죽전역동화아이위시,대구 달서구 와룡로 123,35.8437974,128.5358467,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8437974,128.5358467,445.2544174259072,APT2026-04,달서푸르지오시그니처,2026
PI802108,성당코오롱하늘채아파트,대구광역시 달서구 장기로 160,35.844377,128.5419372,12,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.844377,128.5419372,454.2493175233455,APT2026-04,달서푸르지오시그니처,2026
PC001756,죽전역코오롱하늘채(대구),대구광역시 달서구 용산로12길 77,35.8427711,128.5343943,14,02,7,00:00 ~ 23:59,아이파킹,N,N,2026-07-25T20:38:50+09:00,35.8427711,128.5343943,485.7528689392113,APT2026-04,달서푸르지오시그니처,2026
HW000659,대구 덕인초등학교 지상주차장,대구광역시 달서구 대명천로43길 66,35.8388821,128.5344875,03,02,7,09:00 ~ 15:00,한화솔루션,N,N,2026-07-25T20:38:50+09:00,35.8388821,128.5344875,486.5680719484211,APT2026-04,달서푸르지오시그니처,2026
HM001720,죽전한양아이클래스,대구광역시 달서구 장기로 228,35.8440656,128.5354511,02,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8440656,128.5354511,491.4918054821638,APT2026-04,달서푸르지오시그니처,2026
PI000241,대구시 북부소방서,대구광역시 북구 칠성남로 112,35.8780019061,128.5923145614,01,02,7,24시간 이용가능,GS차지비,,N,2026-07-25T20:38:50+09:00,35.8780019061,128.5923145614,122.76703021365137,APT2026-05,대구역센트레빌더오페라,2026
PW100553,대구역유림노르웨이숲아파트,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.877197234,128.59271865,137.54617511788805,APT2026-05,대구역센트레빌더오페라,2026
PW012841,대구역유림노르웨이숲아파트 입주자대표회의,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.877197234,128.59271865,137.54617511788805,APT2026-05,대구역센트레빌더오페라,2026
PW800555,대구역노르웨이숲아파트 입주자대표회의24,대구광역시 북구 칠성남로26길 11,35.877201641,128.59285515,07,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.877201641,128.59285515,149.6870256970978,APT2026-05,대구역센트레빌더오페라,2026
PC001102,대구역 서희스타힐스아파트,대구광역시 북구 칠성남로 101,35.8786256,128.5918709,30,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.8786256,128.5918709,152.9080549413501,APT2026-05,대구역센트레빌더오페라,2026
SF000609,대구역 서희스타힐스,대구광역시 북구 칠성남로 101,35.879425,128.591514,12,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.879425,128.591514,231.2285305035543,APT2026-05,대구역센트레빌더오페라,2026
NS850022,대구 중구청 관리공영주차장 급속충전소,대구광역시 중구 종로 99,35.87471399,128.5905536,11,04,50,24시간 이용가능,뉴텍솔루션(주),Y,N,2026-07-25T20:38:50+09:00,35.87471399,128.5905536,300.09204668340146,APT2026-05,대구역센트레빌더오페라,2026
CV004674,기아 대구지점,대구광역시 북구 칠성남로 71,35.879276,128.588495,01,02,7,08:00~20:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.879276,128.588495,324.02933924764426,APT2026-05,대구역센트레빌더오페라,2026
HM000355,대구역센트럴자이,대구광역시 중구 서성로 99,35.875784681,128.58772767,01,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.875784681,128.58772767,359.0116350385244,APT2026-05,대구역센트레빌더오페라,2026
NT100021,대구 오페라클레시아 오피스텔,대구광역시 북구 중앙대로 513,35.8790937,128.594754,01,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.8790937,128.594754,373.3072255843969,APT2026-05,대구역센트레빌더오페라,2026
LU101555,대구오페라스위첸,대구광역시 북구 칠성남로 70,35.8788421,128.5874605,19,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8788421,128.5874605,375.47362521733487,APT2026-05,대구역센트레빌더오페라,2026
ER000384,대구역센트럴자이,대구광역시 중구 서성로 99,35.8754432,128.5875323,01,02,7,24시간 이용가능,위브이,Y,N,2026-07-25T20:38:50+09:00,35.8754432,128.5875323,393.6754488826065,APT2026-05,대구역센트레빌더오페라,2026
PW015099,대구역센트럴자이(SP),대구광역시 중구 서성로 99,35.8754432,128.5875323,02,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8754432,128.5875323,393.6754488826065,APT2026-05,대구역센트레빌더오페라,2026
PW801539,대구역센트럴자이 입주자대표회의(SPB),대구광역시 중구 서성로 99,35.875443162,128.5875323,03,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095,APT2026-05,대구역센트레빌더오페라,2026
PIH00945,대구역센트럴자이아파트,대구광역시 중구 서성로 99,35.875443162,128.5875323,01,02,3,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095,APT2026-05,대구역센트레빌더오페라,2026
SF002932,대구역센트럴자이 (완속충전기),대구광역시 중구 서성로 99,35.875443162,128.5875323,02,02,11,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095,APT2026-05,대구역센트레빌더오페라,2026
PW010042,(급속)대구역센트럴자이,대구광역시 중구 서성로 99,35.87543911229,128.5874092084,02,06,50,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.87543911229,128.5874092084,403.2840685221029,APT2026-05,대구역센트레빌더오페라,2026
HM000388,칠성우방맨션,대구광역시 북구 중앙대로105길 22,35.880717551,128.59352667,01,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.880717551,128.59352667,427.8710248835769,APT2026-05,대구역센트레빌더오페라,2026
HW000477,대구 대봉초등학교,대구광역시 남구 대봉로26길 33,35.8740084,128.5935501,01,02,14,09:00 ~ 17:00,한화솔루션,N,N,2026-07-25T20:38:50+09:00,35.8740084,128.5935501,428.45151204195344,APT2026-05,대구역센트레빌더오페라,2026
HM001672,우방플러스빌,대구광역시 북구 중앙대로105길 17,35.8803793,128.5944033,01,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8803793,128.5944033,442.36118534343893,APT2026-05,대구역센트레빌더오페라,2026
KP010627,대구복합스포츠타운 P1주차장,대구광역시 북구 고성로 191,35.8803174,128.5876054,02,04,100,"주중 08:00~19:00, 주말 09:00~18:00",한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8803174,128.5876054,461.84251583356894,APT2026-05,대구역센트레빌더오페라,2026
PI770811,대구스테이션,대구광역시 중구 태평로 160,35.8747072,128.5952666,02,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.8747072,128.5952666,470.04662929005923,APT2026-05,대구역센트레빌더오페라,2026
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,17,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,483.31376784996684,APT2026-05,대구역센트레빌더오페라,2026
KP003268,대성주유소,대구광역시 북구 칠성동2가 66,35.8816453456,128.5899248515,01,06,,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8816453456,128.5899248515,490.21186561970256,APT2026-05,대구역센트레빌더오페라,2026
EV019067,대구남구 용마맨션 1,대구광역시 남구 대명로 145,35.8394639,128.5736919,01,02,7,24시간 이용가능,주식회사 에버온,N,N,2026-07-25T20:38:50+09:00,35.8394639,128.5736919,150.89867687122657,APT2026-06,대명자이그랜드시티,2026
LU004142,동신점보아파트,대구광역시 남구 대명로 177,35.839376,128.577147,01,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.839376,128.577147,198.0090229056022,APT2026-06,대명자이그랜드시티,2026
PI202778,케이티남대구빌딩,"대구광역시 남구 안지랑로 82 (대명동, KT남대구지사)",35.8388933,128.5719065,02,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8388933,128.5719065,288.44091764552434,APT2026-06,대명자이그랜드시티,2026
KRC10171,하지스퀘어,대구광역시 남구 두류공원로5길 45-8,35.839863,128.572208,02,02,11,24시간 이용가능,이브이씨원,Y,N,2026-07-25T20:38:50+09:00,35.839863,128.572208,289.53561848403575,APT2026-06,대명자이그랜드시티,2026
NT102180,대구 앞산리슈빌앤리마크2단지,대구광역시 남구 안지랑로 74,35.83836,128.57178,02,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83836,128.57178,302.0875226096216,APT2026-06,대명자이그랜드시티,2026
ME18C175,대명1동 행정복지센터,대구광역시 남구 두류공원로 38,35.841448784,128.57357283,01,06,100,24시간 이용가능,기후에너지환경부,Y,N,2026-07-25T20:38:50+09:00,35.841448784,128.57357283,332.18165704145514,APT2026-06,대명자이그랜드시티,2026
HM710014,_KT&G 코스모대구사업소,대구광역시 남구 대명로 124,35.8386299,128.5711945,03,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8386299,128.5711945,352.22647044974235,APT2026-06,대명자이그랜드시티,2026
CV003127,대구시_대명9동 행정복지센터,대구광역시 남구 큰골길 53,35.837225,128.579385,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.837225,128.579385,420.9567100525011,APT2026-06,대명자이그랜드시티,2026
CV003062,홈플러스 남대구점,대구광역시 남구 대명로 116,35.83892,128.570358,03,04,100,10:00~22:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.83892,128.570358,427.9755563575145,APT2026-06,대명자이그랜드시티,2026
