matched_id,parking_name,parking_addr,parking_type,parking_spaces,statId,charger_name,charger_addr,limitYn,distance_m,name_match,address_number_match,evidence_grade,evidence
153-2-000014,삼정골 1공영주차장,대구광역시 남구 봉덕3동 1350-1번지,공영,17,PL031969,대구 남구 앞산태왕아너스아파트,대구 남구 효서길 53,Y,89.4,False,False,NEARBY_ONLY,좌표 거리 89.4m · 거리만 가까움: 현장/주소 검토 필요
154-1-000155,산격대우아파트상가북측,대구광역시 북구 산격동 500-1,공영,24,PW001244,산격대우-122동,대구광역시 북구 동북로 163,Y,89.4,False,False,NEARBY_ONLY,좌표 거리 89.4m · 거리만 가까움: 현장/주소 검토 필요
151-1-000131,율하동로23길 (2),대구광역시 동구 율하동 931-6,공영,16,LU004183,신혼연립주택,대구광역시 동구 율하동로 101,Y,89.5,False,False,NEARBY_ONLY,좌표 거리 89.5m · 거리만 가까움: 현장/주소 검토 필요
151-1-000135,율하롯데캐슬탑클래스 아파트 앞,대구광역시 동구 율하동 1158,공영,27,PL031881,대구 율하롯데캐슬탑클래스,대구 동구 율하서로 23,Y,89.6,False,False,NEARBY_ONLY,좌표 거리 89.6m · 거리만 가까움: 현장/주소 검토 필요
157-1-000036,논공로7길,대구광역시 달성군 논공읍 남리 1147,공영,13,ST277107,경일아파트(입주민 전용),대구광역시 달성군 논공읍 논공로9길 39,Y,89.7,False,False,NEARBY_ONLY,좌표 거리 89.7m · 거리만 가까움: 현장/주소 검토 필요
150-2-000016,약령시 서편공영주차장,대구광역시 중구 남성로 33,공영,17,KE001402,경찰대구중앙파출소,대구광역시 중구 중앙대로81길 88,N,89.8,False,False,NEARBY_ONLY,좌표 거리 89.8m · 거리만 가까움: 현장/주소 검토 필요
153-2-000058,임시 공영주차장(공한지),대구광역시 남구 이천동 521-4번지,공영,6,PIS00597,대구 남구 이천뜨란채2단지,대구광역시 남구 희망로 57,N,90.2,False,False,NEARBY_ONLY,좌표 거리 90.2m · 거리만 가까움: 현장/주소 검토 필요
155-4-000027,노외주차장,대구광역시 수성구 수성2가동 250-3,민영,15,PWE01415,수성대백인터빌아파트,대구광역시 수성구 수성로69길 14,Y,90.3,False,False,NEARBY_ONLY,좌표 거리 90.3m · 거리만 가까움: 현장/주소 검토 필요
155-2-000013,범어천로 노상공영 1주차장,대구광역시 수성구 범어동 546-1,공영,49,SF002638,범어센트럴푸르지오 (오피스텔),대구광역시 수성구 상록로 15,N,90.4,False,False,NEARBY_ONLY,좌표 거리 90.4m · 거리만 가까움: 현장/주소 검토 필요
153-2-000001,청소년 블루존 제2공영주차장,대구광역시 남구 대명2동 1809-5번지,공영,11,CV000536,대구시_대명2동 행정복지센터,대구광역시 남구 명덕로32길 30,N,90.6,False,False,NEARBY_ONLY,좌표 거리 90.6m · 거리만 가까움: 현장/주소 검토 필요
155-4-000027,노외주차장,대구광역시 수성구 수성2가동 250-3,민영,15,KP000672,수성대백인터빌 아파트,대구광역시 수성구 수성동1가 수성로69길 14,Y,90.6,False,False,NEARBY_ONLY,좌표 거리 90.6m · 거리만 가까움: 현장/주소 검토 필요
156-3-000001,달서구청,대구 달서구 학산로 45,공영,193,ME22C1A1,대구달서경찰서,대구광역시 달서구 학산로55,N,90.7,False,False,NEARBY_ONLY,좌표 거리 90.7m · 거리만 가까움: 현장/주소 검토 필요
151-1-000162,해동로 공항방향 (2),대구광역시 동구 지저동 858-26,공영,5,PW800222,태왕아너스리버파크입주자대표회의,대구광역시 동구 공항로54길 51,Y,90.7,False,False,NEARBY_ONLY,좌표 거리 90.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000003,e-편한세상 대구범어 APT 서편,대구광역시 수성구 범어동 1216,공영,27,HM001574,청운신협,대구광역시 수성구 들안로 416,N,90.8,False,False,NEARBY_ONLY,좌표 거리 90.8m · 거리만 가까움: 현장/주소 검토 필요
155-1-000118,서한두레맨션 남편,대구광역시 수성구 범어동 305-3,공영,12,PI796484,대구 수성구 두레맨션,대구광역시 수성구 달구벌대로496길 72,Y,90.8,False,False,NEARBY_ONLY,좌표 거리 90.8m · 거리만 가까움: 현장/주소 검토 필요
156-2-000076,공한지9주차장,대구시 달서구 진천동 120-5,공영,10,PW013555,동백맨션입주자대표회의,대구광역시 달서구 월배로32안길 35,Y,90.9,False,False,NEARBY_ONLY,좌표 거리 90.9m · 거리만 가까움: 현장/주소 검토 필요
157-1-000069,다사역로 A,대구광역시 달성군 다사읍 매곡리 510,공영,54,KE000359,대구다사주공201동,대구광역시 달성군 다사읍 매곡로14길 13,N,91.0,False,False,NEARBY_ONLY,좌표 거리 91.0m · 거리만 가까움: 현장/주소 검토 필요
157-1-000069,다사역로 A,대구광역시 달성군 다사읍 매곡리 510,공영,54,KE000360,대구다사주공102동,대구광역시 달성군 다사읍 매곡로14길 13,N,91.0,False,False,NEARBY_ONLY,좌표 거리 91.0m · 거리만 가까움: 현장/주소 검토 필요
157-1-000076,돌미로인근,대구광역시 달성군 옥포읍 교항리 2934,공영,18,LU002435,세한건설,대구광역시 달성군 옥포읍 돌미상업로1길 21-22,N,91.0,False,False,NEARBY_ONLY,좌표 거리 91.0m · 거리만 가까움: 현장/주소 검토 필요
155-2-000011,범어월드프라자 부설주차장,대구광역시 수성구 범어동 178-9,공영,26,PI740398,두산위브더제니스지하2층,대구광역시 수성구 달구벌대로 2435,N,91.0,False,False,NEARBY_ONLY,좌표 거리 91.0m · 거리만 가까움: 현장/주소 검토 필요
154-1-000165,성북로13길,대구광역시 북구 침산동 335,공영,18,CV002431,침산화성파크드림,대구광역시 북구 성북로 70,Y,91.1,False,False,NEARBY_ONLY,좌표 거리 91.1m · 거리만 가까움: 현장/주소 검토 필요
151-1-000092,신천LH 아파트 앞,대구광역시 동구 신천동 543-20,공영,5,CV002176,신천역센트럴리버파크아파트 5주차장,대구광역시 동구 동부로 26,Y,91.2,False,False,NEARBY_ONLY,좌표 거리 91.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000092,신천LH 아파트 앞,대구광역시 동구 신천동 543-20,공영,5,CV002177,신천역센트럴리버파크아파트 4주차장,대구광역시 동구 동부로 26,Y,91.2,False,False,NEARBY_ONLY,좌표 거리 91.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000092,신천LH 아파트 앞,대구광역시 동구 신천동 543-20,공영,5,CV002178,신천역센트럴리버파크아파트 3주차장,대구광역시 동구 동부로 26,Y,91.2,False,False,NEARBY_ONLY,좌표 거리 91.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000092,신천LH 아파트 앞,대구광역시 동구 신천동 543-20,공영,5,CV002179,신천역센트럴리버파크아파트 2주차장,대구광역시 동구 동부로 26,Y,91.2,False,False,NEARBY_ONLY,좌표 거리 91.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000092,신천LH 아파트 앞,대구광역시 동구 신천동 543-20,공영,5,CV002180,신천역센트럴리버파크아파트 1주차장,대구광역시 동구 동부로 26,Y,91.2,False,False,NEARBY_ONLY,좌표 거리 91.2m · 거리만 가까움: 현장/주소 검토 필요
155-4-000008,노외주차장,대구광역시 수성구 국채보상로 872,민영,19,ER000606,현대하이페리온2단지,대구 동구 국채보상로 863,Y,91.3,False,False,NEARBY_ONLY,좌표 거리 91.3m · 거리만 가까움: 현장/주소 검토 필요
154-1-000295,화성리버파크1단지동측,대구광역시 북구 서변동 1771,공영,29,KE000602,대구화성리버파크1단지106동,대구광역시 북구 서변로 72,N,91.6,False,False,NEARBY_ONLY,좌표 거리 91.6m · 거리만 가까움: 현장/주소 검토 필요
153-1-000042,대봉로30길,대구광역시 남구 이천동 284-13,공영,4,PC001285,대봉교역 금호어울림 에듀리버(대구),대구광역시 남구 대봉로30길 12,Y,91.6,False,False,NEARBY_ONLY,좌표 거리 91.6m · 거리만 가까움: 현장/주소 검토 필요
157-1-000084,본리로,대구광역시 달성군 옥포읍 본리리 2527-6,공영,22,PW014874,옥포세광무지개마을,대구광역시 달성군 옥포읍 본리로 102,Y,91.6,False,False,NEARBY_ONLY,좌표 거리 91.6m · 거리만 가까움: 현장/주소 검토 필요
151-1-000147,태왕아너스 르네상스 아파트 앞,대구광역시 동구 검사동 990-198,공영,12,HY000862,대구 동촌역 태왕아너스르네상스,대구광역시 동구 동촌로 100,Y,91.7,False,False,NEARBY_ONLY,좌표 거리 91.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000108,범어천로 4,대구광역시 수성구 범어동 804-72,공영,30,PL033571,범어역 아이위시,대구 수성구 동대구로59길 14-19,Y,91.7,False,False,NEARBY_ONLY,좌표 거리 91.7m · 거리만 가까움: 현장/주소 검토 필요
155-2-000013,범어천로 노상공영 1주차장,대구광역시 수성구 범어동 546-1,공영,49,PI796974,대구 수성구 범어센트럴푸르지오,대구광역시 수성구 상록로 15,Y,91.8,False,False,NEARBY_ONLY,좌표 거리 91.8m · 거리만 가까움: 현장/주소 검토 필요
156-2-000061,학산근린공원 위령탑 주차장,대구시 달서구 월성동 475-12,공영,32,PL031623,대구 월성영남맨션,대구 달서구 학산로2길 39,Y,91.9,False,False,NEARBY_ONLY,좌표 거리 91.9m · 거리만 가까움: 현장/주소 검토 필요
157-1-000102,성천로,대구광역시 달성군 화원읍 설화리 555,공영,18,CV002348,달성농수산물종합유통센터,대구광역시 달성군 화원읍 성천로 9,N,92.2,False,False,NEARBY_ONLY,좌표 거리 92.2m · 거리만 가까움: 현장/주소 검토 필요
157-1-000133,한샘타운 인근,대구광역시 달성군 화원읍 천내리 346,공영,19,KP008088,남대구지사(공용),대구광역시 달성군 화원읍 비슬로509길 26,N,92.2,False,False,NEARBY_ONLY,좌표 거리 92.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000049,동촌로8길,대구광역시 동구 입석동 930-126,공영,9,PI740174,동촌화성타운103동,대구광역시 동구 동촌로6길 3,N,92.2,False,False,NEARBY_ONLY,좌표 거리 92.2m · 거리만 가까움: 현장/주소 검토 필요
156-1-000054,성서공단로54길 (1),대구광역시 달서구 월암동 1013,공영,34,ST272902,기아오토큐 남대구종합서비스,대구광역시 달서구 성서공단로54길 8,N,92.3,False,False,NEARBY_ONLY,좌표 거리 92.3m · 거리만 가까움: 현장/주소 검토 필요
151-1-000073,상공회의소 뒤편3주차장,대구광역시 동구 신천동 107-4,공영,23,PIH01792,대구 동구 벽산이솔렌스힐아파트,대구광역시 동구 장등로 56,N,92.5,False,False,NEARBY_ONLY,좌표 거리 92.5m · 거리만 가까움: 현장/주소 검토 필요
153-2-000005,앞산 카페거리 공영주차장,대구광역시 남구 대명9동 501-3번지,공영,32,CV003127,대구시_대명9동 행정복지센터,대구광역시 남구 큰골길 53,N,92.7,False,False,NEARBY_ONLY,좌표 거리 92.7m · 거리만 가까움: 현장/주소 검토 필요
151-2-000029,봉무공원 제2주차장,대구광역시 동구 봉무동 529-2,공영,150,LU000083,리아카데미 대구국제학교,대구광역시 동구 팔공로50길 22,Y,92.8,False,False,NEARBY_ONLY,좌표 거리 92.8m · 거리만 가까움: 현장/주소 검토 필요
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,LU101021,수성우방팔레스아파트,대구광역시 수성구 수성로 400,Y,92.8,False,False,NEARBY_ONLY,좌표 거리 92.8m · 거리만 가까움: 현장/주소 검토 필요
155-4-000024,노외주차장,대구광역시 수성구 달구벌대로 3107,민영,10,KP000480,시지월드메르디앙,대구광역시 수성구 시지동 41,Y,93.5,False,False,NEARBY_ONLY,좌표 거리 93.5m · 거리만 가까움: 현장/주소 검토 필요
155-2-000103,임시공영77,대구광역시 수성구 노변동 164,공영,10,IN053001,수성월드메르디앙,대구광역시 수성구 노변로 55,Y,93.6,False,False,NEARBY_ONLY,좌표 거리 93.6m · 거리만 가까움: 현장/주소 검토 필요
155-2-000103,임시공영77,대구광역시 수성구 노변동 164,공영,10,PIS00522,대구 수성구 수성월드메르디앙,대구광역시 수성구 노변로 55,Y,93.6,False,False,NEARBY_ONLY,좌표 거리 93.6m · 거리만 가까움: 현장/주소 검토 필요
155-4-000004,삼성주차장,대구광역시 수성구 범어동 173-2,민영,10,PL005034,범어서한포레스트,대구광역시 수성구 동대구로 346,Y,93.6,False,False,NEARBY_ONLY,좌표 거리 93.6m · 거리만 가까움: 현장/주소 검토 필요
155-4-000004,삼성주차장,대구광역시 수성구 범어동 173-2,민영,10,SF002746,범어서한포레스트,대구광역시 수성구 동대구로 346,N,93.6,False,False,NEARBY_ONLY,좌표 거리 93.6m · 거리만 가까움: 현장/주소 검토 필요
154-1-000113,대불로5길,대구광역시 북구 산격동 435-5,공영,15,TS272307,산격에덴3차아파트,대구광역시 북구 동북로37길 58-17,Y,93.7,False,False,NEARBY_ONLY,좌표 거리 93.7m · 거리만 가까움: 현장/주소 검토 필요
155-4-000008,노외주차장,대구광역시 수성구 국채보상로 872,민영,19,EC000154,현대하이페리온2단지,대구광역시 동구 국채보상로 863,N,94.1,False,False,NEARBY_ONLY,좌표 거리 94.1m · 거리만 가까움: 현장/주소 검토 필요
156-1-000088,용산보성타운 서편,대구광역시 달서구 용산동 939-14,공영,39,EV002295,대구달서 용산보성타운 202동,대구광역시 달서구 용산서로 37,N,94.3,False,False,NEARBY_ONLY,좌표 거리 94.3m · 거리만 가까움: 현장/주소 검토 필요
153-1-000052,봉덕남로 (2),대구광역시 남구 봉덕동 680-6,공영,8,CV000519,대구시_봉덕3동 행정복지센터,대구광역시 남구 중앙대로22길 100,N,94.4,False,False,NEARBY_ONLY,좌표 거리 94.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,PW800194,수성보성타운입주자대표회의,대구광역시 수성구 수성로 412,Y,94.6,False,False,NEARBY_ONLY,좌표 거리 94.6m · 거리만 가까움: 현장/주소 검토 필요
150-2-000025,노외(공한지),대구광역시 중구 남산동 2446-8,공영,8,MO910154,대구남산병원,대구광역시 중구 남산로13길 9,N,94.8,False,False,NEARBY_ONLY,좌표 거리 94.8m · 거리만 가까움: 현장/주소 검토 필요
155-1-000158,욱수그린공원,대구광역시 수성구 욱수동 240-5,공영,23,HY001864,대구 시지태왕레전드,대구광역시 수성구 욱수천로 27,Y,94.9,False,False,NEARBY_ONLY,좌표 거리 94.9m · 거리만 가까움: 현장/주소 검토 필요
155-1-000167,지범로 1,대구광역시 수성구 범물동 1308-17,공영,48,ER000478,범물우방미진하이츠,대구광역시 수성구 지범로 290,Y,95.1,False,False,NEARBY_ONLY,좌표 거리 95.1m · 거리만 가까움: 현장/주소 검토 필요
155-1-000167,지범로 1,대구광역시 수성구 범물동 1308-17,공영,48,KP001669,범물우방미진하이츠,대구광역시 수성구 범물동 지범로 290,Y,95.1,False,False,NEARBY_ONLY,좌표 거리 95.1m · 거리만 가까움: 현장/주소 검토 필요
155-4-000015,노외주차장,대구광역시 수성구 수성1가동 426-3,민영,25,LU002944,수성롯데캐슬더퍼스트,대구광역시 수성구 수성로69길 65,Y,95.1,False,False,NEARBY_ONLY,좌표 거리 95.1m · 거리만 가까움: 현장/주소 검토 필요
156-1-000022,대구가정법원 동편,대구광역시 달서구 용산동 230-6,공영,16,PL031509,대구 학생문화센터,대구 달서구 용산로 181,Y,95.1,False,False,NEARBY_ONLY,좌표 거리 95.1m · 거리만 가까움: 현장/주소 검토 필요
155-4-000026,효성 유료24시 주차장,대구광역시 수성구 달구벌대로 656길 11-17,민영,74,PI740088,시지효성백년가약1단지지하3층,대구광역시 수성구 달구벌대로 3280,N,95.2,False,False,NEARBY_ONLY,좌표 거리 95.2m · 거리만 가까움: 현장/주소 검토 필요
155-2-000011,범어월드프라자 부설주차장,대구광역시 수성구 범어동 178-9,공영,26,CV000165,마크팰리스범어,대구광역시 수성구 동대구로 336,N,95.3,False,False,NEARBY_ONLY,좌표 거리 95.3m · 거리만 가까움: 현장/주소 검토 필요
151-1-000037,동촌로14길,대구광역시 동구 검사동 990-105,공영,10,EV007970,대구동구 문화아파트,대구광역시 동구 동촌로14길 14,N,95.4,False,False,NEARBY_ONLY,좌표 거리 95.4m · 거리만 가까움: 현장/주소 검토 필요
155-4-000015,노외주차장,대구광역시 수성구 수성1가동 426-3,민영,25,CV002608,수성롯데캐슬더퍼스트아파트 206동,대구광역시 수성구 수성로69길 65,Y,95.5,False,False,NEARBY_ONLY,좌표 거리 95.5m · 거리만 가까움: 현장/주소 검토 필요
157-1-000054,논공중앙로34길 A,대구광역시 달성군 논공읍 북리 476-6,공영,31,CG000066,대구 태원모터스,대구광역시 달성군 논공읍 논공중앙로34길 10,N,95.6,False,False,NEARBY_ONLY,좌표 거리 95.6m · 거리만 가까움: 현장/주소 검토 필요
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,PW010511,수성보성타운,대구광역시 수성구 수성로 412,Y,95.6,False,False,NEARBY_ONLY,좌표 거리 95.6m · 거리만 가까움: 현장/주소 검토 필요
157-1-000001,과학마을로A,대구광역시 달성군 구지면 응암리 1189-3,공영,11,ST277103,달성화성파크드림 입주자대표회의(입주민 전용),대구광역시 달성군 구지면 과학마을로2길 6,Y,95.8,False,False,NEARBY_ONLY,좌표 거리 95.8m · 거리만 가까움: 현장/주소 검토 필요
156-2-000034,상인1공영주차장,대구광역시 달서구 상인서로 20,공영,84,PI721389,상인평광맨션,대구광역시 달서구 상인서로 3,Y,96.0,False,False,NEARBY_ONLY,좌표 거리 96.0m · 거리만 가까움: 현장/주소 검토 필요
155-2-000011,범어월드프라자 부설주차장,대구광역시 수성구 범어동 178-9,공영,26,TS272603,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,Y,96.0,False,False,NEARBY_ONLY,좌표 거리 96.0m · 거리만 가까움: 현장/주소 검토 필요
155-4-000004,삼성주차장,대구광역시 수성구 범어동 173-2,민영,10,PL007518,범어서한포레스트 (아파트),대구 수성구 동대구로 346,Y,96.2,False,False,NEARBY_ONLY,좌표 거리 96.2m · 거리만 가까움: 현장/주소 검토 필요
155-4-000004,삼성주차장,대구광역시 수성구 범어동 173-2,민영,10,PL033630,범어서한포레스트 (오피스텔),대구광역시 수성구 동대구로 346,N,96.2,False,False,NEARBY_ONLY,좌표 거리 96.2m · 거리만 가까움: 현장/주소 검토 필요
155-4-000004,삼성주차장,대구광역시 수성구 범어동 173-2,민영,10,SF002922,범어서한포레스트 (완속충전기),대구광역시 수성구 동대구로 346,N,96.2,False,False,NEARBY_ONLY,좌표 거리 96.2m · 거리만 가까움: 현장/주소 검토 필요
156-2-000078,진천환승주차장(A구역),대구시 달서구 진천동 626-31,공영,45,PIH01629,정우빌,대구광역시 달서구 진천로7길 51,N,96.3,False,False,NEARBY_ONLY,좌표 거리 96.3m · 거리만 가까움: 현장/주소 검토 필요
156-3-000001,달서구청,대구 달서구 학산로 45,공영,193,NX000020,대구 달서경찰서,대구광역시 달서구 학산로 55,N,96.4,False,False,NEARBY_ONLY,좌표 거리 96.4m · 거리만 가까움: 현장/주소 검토 필요
151-2-000019,신천3동 공용주차장,대구광역시 동구 신천동 35-10,공영,13,PI740227,신암동건영캐스빌107동지하1층,대구광역시 동구 신암남로 50,N,96.4,False,False,NEARBY_ONLY,좌표 거리 96.4m · 거리만 가까움: 현장/주소 검토 필요
153-1-000006,경일여자고등학교,대구광역시 남구 봉덕동 1361-11,공영,8,PI740249,봉덕동태성맨션101동지하1층,대구광역시 남구 효서2길 7,N,96.4,False,False,NEARBY_ONLY,좌표 거리 96.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000111,빌리브범어120 APT 동편,대구광역시 수성구 범어동 220-1,공영,8,PL031432,대구 효성백년가약궁,대구 수성구 청호로 466,Y,96.4,False,False,NEARBY_ONLY,좌표 거리 96.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000173,지산중학교 남편,대구광역시 수성구 지산동 1234,공영,20,CV000814,대구시_지산2동,대구광역시 수성구 용학로33길 9,N,96.5,False,False,NEARBY_ONLY,좌표 거리 96.5m · 거리만 가까움: 현장/주소 검토 필요
154-2-000054,팔달신시장공영주차장,대구광역시 북구 노원로 32,공영,158,EV007254,대구북구 대구노원한신더휴2,대구광역시 북구 노원로10길 40,N,96.6,False,False,NEARBY_ONLY,좌표 거리 96.6m · 거리만 가까움: 현장/주소 검토 필요
154-1-000154,북구청2,대구광역시 북구 원대로101,공영,15,ME18C170,북대구세무서,대구광역시 북구 침산동 402-3,N,96.7,False,False,NEARBY_ONLY,좌표 거리 96.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000070,래미안수성 APT 남편,대구광역시 수성구 범어동 475-39,공영,18,EV006284,대구수성 월드메르디앙이스턴카운티1,대구광역시 수성구 범어천로 190,N,96.9,False,False,NEARBY_ONLY,좌표 거리 96.9m · 거리만 가까움: 현장/주소 검토 필요
152-1-000077,서구영어도서관 북측,대구광역시 서구 중리동 1083,공영,25,CV002320,한국섬유개발연구원,대구광역시 서구 국채보상로 136,N,97.1,False,False,NEARBY_ONLY,좌표 거리 97.1m · 거리만 가까움: 현장/주소 검토 필요
155-1-000021,달구벌대로656길,대구광역시 수성구 신매동 30,공영,31,PI740086,시지효성백년가약1단지지하2층,대구광역시 수성구 달구벌대로 3280,N,97.2,False,False,NEARBY_ONLY,좌표 거리 97.2m · 거리만 가까움: 현장/주소 검토 필요
155-4-000015,노외주차장,대구광역시 수성구 수성1가동 426-3,민영,25,CV002607,수성롯데캐슬더퍼스트아파트 301동,대구광역시 수성구 수성로69길 41,Y,97.3,False,False,NEARBY_ONLY,좌표 거리 97.3m · 거리만 가까움: 현장/주소 검토 필요
155-4-000017,상동유료주차장,대구광역시 수성구 수성로19길 10,민영,6,LU000118,(주)알파엠앤씨,대구광역시 수성구 수성로12길 83,Y,97.3,False,False,NEARBY_ONLY,좌표 거리 97.3m · 거리만 가까움: 현장/주소 검토 필요
153-1-000079,용두방천1길,대구광역시 남구 이천동 214-456,공영,19,PW015255,강변타운관리사무소,대구광역시 남구 명덕로68길 19,Y,97.4,False,False,NEARBY_ONLY,좌표 거리 97.4m · 거리만 가까움: 현장/주소 검토 필요
156-2-000004,공한지5주차장,대구시 달서구 대곡동 1108,공영,75,CV002669,한실초등학교,대구광역시 달서구 대곡동 1106 대구한실초등학교,Y,97.5,False,False,NEARBY_ONLY,좌표 거리 97.5m · 거리만 가까움: 현장/주소 검토 필요
150-1-000165,남산그린타운 부근(남산로17길) 노상무료,대구광역시 중구 남산동 2635-16,공영,5,EV021015,대구중구 남산휴먼시아1단지아파트 1,대구 중구 달구벌대로 1960,Y,97.6,False,False,NEARBY_ONLY,좌표 거리 97.6m · 거리만 가까움: 현장/주소 검토 필요
154-2-000034,유통단지공원 공영주차장,대구광역시 북구 산격동 1615,공영,58,JA270013,롯데웰푸드 북대구지점,대구광역시 북구 유통단지로13길 13-6,Y,97.6,False,False,NEARBY_ONLY,좌표 거리 97.6m · 거리만 가까움: 현장/주소 검토 필요
155-2-000013,범어천로 노상공영 1주차장,대구광역시 수성구 범어동 546-1,공영,49,SF000128,범어센트럴푸르지오,대구광역시 수성구 상록로 15,N,97.6,False,False,NEARBY_ONLY,좌표 거리 97.6m · 거리만 가까움: 현장/주소 검토 필요
150-2-000016,약령시 서편공영주차장,대구광역시 중구 남성로 33,공영,17,CV000152,매일신문사,대구광역시 중구 서성로 20,N,97.7,False,False,NEARBY_ONLY,좌표 거리 97.7m · 거리만 가까움: 현장/주소 검토 필요
157-1-000138,현풍로D,대구광역시 달성군 현풍읍 중리 193,공영,18,CV003078,대구시_현풍읍행정복지센터,대구광역시 달성군 현풍읍 비슬로134길 157,N,97.9,False,False,NEARBY_ONLY,좌표 거리 97.9m · 거리만 가까움: 현장/주소 검토 필요
152-1-000132,평리청구타운아파트 서측,대구광역시 서구 평리동 1439-1,공영,34,EC000430,평리청구타운 2주차장 B1,대구광역시 서구 서대구로 77,N,97.9,False,False,NEARBY_ONLY,좌표 거리 97.9m · 거리만 가까움: 현장/주소 검토 필요
153-2-000016,봉명 공영주차장,대구광역시 남구 봉덕1동 705-8번지,공영,36,PIH00517,아도스하우스주택,대구광역시 남구 봉덕로10길 5,Y,97.9,False,False,NEARBY_ONLY,좌표 거리 97.9m · 거리만 가까움: 현장/주소 검토 필요
156-2-000004,공한지5주차장,대구시 달서구 대곡동 1108,공영,75,PW100434,수목원서한이다음,대구광역시 달서구 한실로6길 123,Y,97.9,False,False,NEARBY_ONLY,좌표 거리 97.9m · 거리만 가까움: 현장/주소 검토 필요
151-1-000188,효목로19길 (1),대구광역시 동구 효목동 46-11,공영,6,KE000987,대구동구신암진로이스트타운,대구광역시 동구 동북로 460,Y,98.0,False,False,NEARBY_ONLY,좌표 거리 98.0m · 거리만 가까움: 현장/주소 검토 필요
156-1-000001,강창역 남편,대구광역시 달서구 파호동 82-39,공영,54,PI700098,성서삼성명가타운,대구광역시 달서구 호산로 125,Y,98.0,False,False,NEARBY_ONLY,좌표 거리 98.0m · 거리만 가까움: 현장/주소 검토 필요
151-1-000012,대구동부고용복지플러스 센터 앞,대구광역시 동구 신암동 165-20,공영,8,PW013317,동대구우방아이유쉘 입주자대표회의,대구광역시 동구 송라로32길 32,Y,98.0,False,False,NEARBY_ONLY,좌표 거리 98.0m · 거리만 가까움: 현장/주소 검토 필요
151-1-000012,대구동부고용복지플러스 센터 앞,대구광역시 동구 신암동 165-20,공영,8,PW800286,동대구우방아이유쉘 입주자대표회의24,대구광역시 동구 송라로32길 32,Y,98.0,False,False,NEARBY_ONLY,좌표 거리 98.0m · 거리만 가까움: 현장/주소 검토 필요
151-1-000012,대구동부고용복지플러스 센터 앞,대구광역시 동구 신암동 165-20,공영,8,PW801040,동대구우방아이유쉘입주자대표회의(SP),대구광역시 동구 송라로32길 32,Y,98.0,False,False,NEARBY_ONLY,좌표 거리 98.0m · 거리만 가까움: 현장/주소 검토 필요
156-2-000004,공한지5주차장,대구시 달서구 대곡동 1108,공영,75,PWE04136,수목원서한이다음,대구광역시 달서구 한실로6길 123,Y,98.1,False,False,NEARBY_ONLY,좌표 거리 98.1m · 거리만 가까움: 현장/주소 검토 필요
155-2-000048,수성구 무료공영주차장,대구광역시 수성구 파동 581-151,공영,11,HM000763,우방대자연1차,대구광역시 수성구 파동로 120,Y,98.2,False,False,NEARBY_ONLY,좌표 거리 98.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000012,대구동부고용복지플러스 센터 앞,대구광역시 동구 신암동 165-20,공영,8,PWE06593,동대구우방아이유쉘아파트,대구광역시 동구 송라로32길 32,Y,98.3,False,False,NEARBY_ONLY,좌표 거리 98.3m · 거리만 가까움: 현장/주소 검토 필요
155-1-000040,대륜고등학교 서편,대구광역시 수성구 만촌동 865-7,공영,34,TS272606,대구만촌3차화성파크드림,대구광역시 수성구 교학로 13,Y,98.3,False,False,NEARBY_ONLY,좌표 거리 98.3m · 거리만 가까움: 현장/주소 검토 필요
154-1-000277,팔거천서로35길,대구광역시 북구 읍내동 1348,공영,37,KP001599,삼진목화 아파트,대구광역시 북구 읍내동 대천로9길 15,Y,98.6,False,False,NEARBY_ONLY,좌표 거리 98.6m · 거리만 가까움: 현장/주소 검토 필요
154-1-000277,팔거천서로35길,대구광역시 북구 읍내동 1348,공영,37,EV005967,대구북구 삼진목화아파트,대구광역시 북구 대천로9길 15,N,98.7,False,False,NEARBY_ONLY,좌표 거리 98.7m · 거리만 가까움: 현장/주소 검토 필요
154-1-000277,팔거천서로35길,대구광역시 북구 읍내동 1348,공영,37,EV018291,대구북구 삼진목화아파트 1,대구광역시 북구 대천로9길 15,Y,98.7,False,False,NEARBY_ONLY,좌표 거리 98.7m · 거리만 가까움: 현장/주소 검토 필요
